Date,ProjectID,TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,StartDate,EndDate,ActualStartDate,ActualEndDate,WeatherAssessment,Progress,Weekend,DayCount,Delay
2019-05-28,8,118,6,2,2,4,44,6941.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,3.389830508474576,0,35,364
2019-05-28,27,119,27,2,2,25,123,17043.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,21.008403361344538,0,119,372
2019-05-29,4,91,6,2,2,4,36,5457.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,4.395604395604396,0,36,340
2019-05-29,8,118,6,2,2,4,44,6941.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,3.389830508474576,0,36,364
2019-05-29,27,119,27,2,2,25,124,17043.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,21.008403361344538,0,120,372
2019-05-30,4,91,7,2,2,5,38,5921.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,5.4945054945054945,0,37,340
2019-05-30,8,118,7,2,2,5,45,7429.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,4.23728813559322,0,37,364
2019-05-30,27,119,27,2,2,25,125,17043.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,21.008403361344538,0,121,372
2019-05-31,4,91,7,2,2,5,39,5921.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,5.4945054945054945,0,38,340
2019-05-31,8,118,7,2,2,5,46,7429.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,4.23728813559322,0,38,364
2019-05-31,27,119,27,2,2,25,126,17043.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,21.008403361344538,0,122,372
2019-06-01,4,91,7,2,2,5,39,5921.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,5.4945054945054945,1,39,340
2019-06-01,8,118,7,2,2,5,46,7429.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,4.23728813559322,1,39,364
2019-06-01,27,119,27,2,2,25,127,17043.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,21.008403361344538,1,123,372
2019-06-02,4,91,7,2,2,5,39,5921.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,5.4945054945054945,1,40,340
2019-06-02,8,118,7,2,2,5,46,7429.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,4.23728813559322,1,40,364
2019-06-02,27,119,27,2,2,25,128,17043.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,21.008403361344538,1,124,372
2019-06-03,4,91,8,2,2,6,40,6274.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,6.593406593406594,0,41,340
2019-06-03,8,118,7,2,2,5,47,7429.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,4.23728813559322,0,41,364
2019-06-03,27,119,27,2,2,25,128,17043.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,21.008403361344538,0,125,372
2019-06-04,4,91,8,2,2,6,40,6274.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,6.593406593406594,0,42,340
2019-06-04,8,118,7,2,2,5,48,7429.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,4.23728813559322,0,42,364
2019-06-04,27,119,28,2,2,26,130,17930.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,21.84873949579832,0,126,372
2019-06-05,4,91,8,2,2,6,42,6274.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,6.593406593406594,0,43,340
2019-06-05,8,118,7,2,2,5,50,7429.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,4.23728813559322,0,43,364
2019-06-05,27,119,28,2,2,26,131,17930.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,21.84873949579832,0,127,372
2019-06-06,4,91,8,2,2,6,42,6274.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,6.593406593406594,0,44,340
2019-06-06,8,118,7,2,2,5,52,7429.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,4.23728813559322,0,44,364
2019-06-06,27,119,28,2,2,26,133,17930.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,21.84873949579832,0,128,372
2019-06-07,4,91,8,2,2,6,43,6274.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,6.593406593406594,0,45,340
2019-06-07,8,118,7,2,2,5,53,7429.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,4.23728813559322,0,45,364
2019-06-07,27,119,28,2,2,26,133,17930.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,21.84873949579832,0,129,372
2019-06-08,4,91,8,2,2,6,43,6274.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,6.593406593406594,1,46,340
2019-06-08,8,118,8,2,2,6,54,8129.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,5.084745762711865,1,46,364
2019-06-08,27,119,28,2,2,26,133,17930.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,21.84873949579832,1,130,372
2019-06-09,4,91,8,2,2,6,43,6274.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,6.593406593406594,1,47,340
2019-06-09,8,118,8,2,2,6,54,8129.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,5.084745762711865,1,47,364
2019-06-09,27,119,28,2,2,26,134,17930.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,21.84873949579832,1,131,372
2019-06-10,4,91,8,2,2,6,44,6274.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,6.593406593406594,0,48,340
2019-06-10,8,118,8,2,2,6,55,8129.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,5.084745762711865,0,48,364
2019-06-10,27,119,28,2,2,26,134,17930.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,21.84873949579832,0,132,372
2019-06-11,4,91,9,2,2,7,46,7158.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,7.6923076923076925,0,49,340
2019-06-11,8,118,9,2,2,7,58,8509.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,5.932203389830509,0,49,364
2019-06-11,27,119,28,2,2,26,134,17930.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,21.84873949579832,0,133,372
2019-06-12,4,91,9,2,2,7,46,7158.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,7.6923076923076925,0,50,340
2019-06-12,8,118,9,2,2,7,58,8509.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,5.932203389830509,0,50,364
2019-06-12,27,119,28,2,2,26,134,17930.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,21.84873949579832,0,134,372
2019-06-13,4,91,9,2,2,7,47,7158.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,7.6923076923076925,0,51,340
2019-06-13,8,118,9,2,2,7,59,8509.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,5.932203389830509,0,51,364
2019-06-13,27,119,28,2,2,26,134,17930.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,21.84873949579832,0,135,372
2019-06-14,4,91,9,2,2,7,49,7158.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,7.6923076923076925,0,52,340
2019-06-14,8,118,10,2,2,8,62,8970.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,6.779661016949152,0,52,364
2019-06-14,27,119,28,2,2,26,135,17930.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,21.84873949579832,0,136,372
2019-06-15,4,91,9,2,2,7,49,7158.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,7.6923076923076925,1,53,340
2019-06-15,8,118,10,2,2,8,62,8970.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,6.779661016949152,1,53,364
2019-06-15,27,119,28,2,2,26,136,17930.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,21.84873949579832,1,137,372
2019-06-16,4,91,9,2,2,7,49,7158.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,7.6923076923076925,1,54,340
2019-06-16,8,118,10,2,2,8,62,8970.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,6.779661016949152,1,54,364
2019-06-16,27,119,28,2,2,26,136,17930.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,21.84873949579832,1,138,372
2019-06-17,4,91,10,2,2,8,51,7582.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,8.791208791208792,0,55,340
2019-06-17,8,118,10,2,2,8,63,8970.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,6.779661016949152,0,55,364
2019-06-17,27,119,29,2,2,27,139,18786.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,22.689075630252102,0,139,372
2019-06-18,4,91,10,2,2,8,52,7582.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,8.791208791208792,0,56,340
2019-06-18,8,118,12,2,2,10,67,10188.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,8.47457627118644,0,56,364
2019-06-18,27,119,30,2,2,28,141,19005.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,23.52941176470588,0,140,372
2019-06-18,29,108,1,1,0,0,0,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,0.0,0,0,332
2019-06-19,4,91,10,2,2,8,53,7582.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,8.791208791208792,0,57,340
2019-06-19,8,118,13,2,2,11,68,10720.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,9.322033898305085,0,57,364
2019-06-19,27,119,30,2,2,28,143,19005.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,23.52941176470588,0,141,372
2019-06-19,29,108,2,2,0,0,2,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,0.0,0,1,332
2019-06-20,4,91,12,2,2,10,56,8439.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,10.989010989010989,0,58,340
2019-06-20,8,118,13,2,2,11,68,10720.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,9.322033898305085,0,58,364
2019-06-20,27,119,31,2,2,29,146,19428.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,24.369747899159663,0,142,372
2019-06-20,29,108,2,2,0,0,4,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,0.0,0,2,332
2019-06-21,4,91,12,2,2,10,56,8439.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,10.989010989010989,0,59,340
2019-06-21,8,118,13,2,2,11,70,10720.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,9.322033898305085,0,59,364
2019-06-21,27,119,32,2,2,30,148,19844.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,25.210084033613445,0,143,372
2019-06-21,29,108,2,2,0,0,6,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,0.0,0,3,332
2019-06-22,4,91,12,2,2,10,56,8439.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,10.989010989010989,1,60,340
2019-06-22,8,118,13,2,2,11,70,10720.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,9.322033898305085,1,60,364
2019-06-22,27,119,32,2,2,30,148,19844.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,25.210084033613445,1,144,372
2019-06-22,29,108,2,2,0,0,6,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,0.0,1,4,332
2019-06-23,4,91,12,2,2,10,56,8439.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,10.989010989010989,1,61,340
2019-06-23,8,118,13,2,2,11,70,10720.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,9.322033898305085,1,61,364
2019-06-23,27,119,32,2,2,30,149,19844.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,25.210084033613445,1,145,372
2019-06-23,29,108,2,2,0,0,6,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,0.0,1,5,332
2019-06-24,4,91,13,2,2,11,59,9293.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,12.087912087912088,0,62,340
2019-06-24,8,118,13,2,2,11,72,10720.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,9.322033898305085,0,62,364
2019-06-24,27,119,32,2,2,30,151,19844.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,25.210084033613445,0,146,372
2019-06-24,29,108,2,2,0,0,8,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,0.0,0,6,332
2019-06-25,4,91,13,2,2,11,59,9293.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,12.087912087912088,0,63,340
2019-06-25,8,118,15,2,2,13,75,11282.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,11.016949152542372,0,63,364
2019-06-25,27,119,32,2,2,30,152,19844.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,25.210084033613445,0,147,372
2019-06-25,29,108,2,2,0,0,9,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,0.0,0,7,332
2019-06-26,4,91,13,2,2,11,59,9293.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,12.087912087912088,0,64,340
2019-06-26,8,118,15,2,2,13,77,11282.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,11.016949152542372,0,64,364
2019-06-26,27,119,32,2,2,30,154,19844.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,25.210084033613445,0,148,372
2019-06-26,29,108,2,2,0,0,11,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,0.0,0,8,332
2019-06-27,4,91,13,2,2,11,60,9293.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,12.087912087912088,0,65,340
2019-06-27,8,118,17,2,2,15,80,12566.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,12.711864406779661,0,65,364
2019-06-27,27,119,32,2,2,30,155,19844.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,25.210084033613445,0,149,372
2019-06-27,29,108,2,2,0,0,13,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,0.0,0,9,332
2019-06-28,4,91,13,2,2,11,61,9293.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,12.087912087912088,0,66,340
2019-06-28,8,118,17,2,2,15,81,12566.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,12.711864406779661,0,66,364
2019-06-28,27,119,32,2,2,30,156,19844.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,25.210084033613445,0,150,372
2019-06-28,29,108,2,2,0,0,15,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,0.0,0,10,332
2019-06-29,4,91,13,2,2,11,61,9293.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,12.087912087912088,1,67,340
2019-06-29,8,118,17,2,2,15,81,12566.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,12.711864406779661,1,67,364
2019-06-29,27,119,32,2,2,30,156,19844.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,25.210084033613445,1,151,372
2019-06-29,29,108,2,2,0,0,15,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,0.0,1,11,332
2019-06-30,4,91,13,2,2,11,61,9293.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,12.087912087912088,1,68,340
2019-06-30,8,118,17,2,2,15,81,12566.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,12.711864406779661,1,68,364
2019-06-30,27,119,33,2,2,31,157,20741.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,26.05042016806723,1,152,372
2019-06-30,29,108,2,2,0,0,15,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,0.0,1,12,332
2019-07-01,4,91,14,2,2,12,63,9778.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,13.186813186813188,0,69,340
2019-07-01,8,118,17,2,2,15,83,12566.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,12.711864406779661,0,69,364
2019-07-01,27,119,33,2,2,31,159,20741.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,26.05042016806723,0,153,372
2019-07-01,29,108,2,2,1,0,16,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,0.0,0,13,332
2019-07-02,4,91,14,2,2,12,64,9778.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,13.186813186813188,0,70,340
2019-07-02,8,118,17,2,2,15,84,12566.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,12.711864406779661,0,70,364
2019-07-02,27,119,34,2,2,32,161,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,26.89075630252101,0,154,372
2019-07-02,29,108,2,2,1,0,18,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,0.0,0,14,332
2019-07-03,4,91,14,2,2,12,65,9778.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,13.186813186813188,0,71,340
2019-07-03,8,118,18,2,2,16,86,13189.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,13.559322033898304,0,71,364
2019-07-03,27,119,34,2,2,32,162,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,26.89075630252101,0,155,372
2019-07-03,29,108,2,2,1,0,20,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,0.0,0,15,332
2019-07-04,4,91,14,2,2,12,67,9778.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,13.186813186813188,0,72,340
2019-07-04,8,118,19,2,2,17,88,13958.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,14.40677966101695,0,72,364
2019-07-04,27,119,34,2,2,32,163,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,26.89075630252101,0,156,372
2019-07-04,29,108,2,2,2,0,21,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,0.0,0,16,332
2019-07-05,4,91,14,2,2,12,67,9778.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,13.186813186813188,0,73,340
2019-07-05,8,118,20,2,2,18,89,14775.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,15.254237288135593,0,73,364
2019-07-05,27,119,34,2,2,32,164,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,26.89075630252101,0,157,372
2019-07-05,29,108,3,2,1,1,23,1156.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,0.9259259259259258,0,17,332
2019-07-06,4,91,14,2,2,12,67,9778.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,13.186813186813188,1,74,340
2019-07-06,8,118,20,2,2,18,89,14775.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,15.254237288135593,1,74,364
2019-07-06,27,119,34,2,2,32,164,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,26.89075630252101,1,158,372
2019-07-06,29,108,3,2,1,1,23,1156.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,0.9259259259259258,1,18,332
2019-07-07,4,91,14,2,2,12,67,9778.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,13.186813186813188,1,75,340
2019-07-07,8,118,20,2,2,18,89,14775.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,15.254237288135593,1,75,364
2019-07-07,27,119,34,2,2,32,164,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,26.89075630252101,1,159,372
2019-07-07,29,108,3,2,1,1,23,1156.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,0.9259259259259258,1,19,332
2019-07-08,4,91,14,2,2,12,67,9778.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,13.186813186813188,0,76,340
2019-07-08,8,118,20,2,2,18,89,14775.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,15.254237288135593,0,76,364
2019-07-08,27,119,34,2,2,32,164,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,26.89075630252101,0,160,372
2019-07-08,29,108,3,2,1,1,25,1156.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,0.9259259259259258,0,20,332
2019-07-09,4,91,14,2,2,12,67,9778.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,13.186813186813188,0,77,340
2019-07-09,8,118,20,2,2,18,90,14775.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,15.254237288135593,0,77,364
2019-07-09,27,119,34,2,2,32,165,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,26.89075630252101,0,161,372
2019-07-09,29,108,3,2,2,1,27,1156.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,0.9259259259259258,0,21,332
2019-07-10,4,91,15,2,2,13,70,10021.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,14.285714285714285,0,78,340
2019-07-10,8,118,20,2,2,18,92,14775.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,15.254237288135593,0,78,364
2019-07-10,27,119,34,2,2,32,165,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,26.89075630252101,0,162,372
2019-07-10,29,108,3,1,1,2,29,1959.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,1.8518518518518516,0,22,332
2019-07-11,4,91,15,2,2,13,71,10021.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,14.285714285714285,0,79,340
2019-07-11,8,118,20,2,2,18,94,14775.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,15.254237288135593,0,79,364
2019-07-11,27,119,34,2,2,32,165,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,26.89075630252101,0,163,372
2019-07-11,29,108,4,2,1,2,29,1959.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,1.8518518518518516,0,23,332
2019-07-12,4,91,16,2,2,14,73,11020.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,15.384615384615385,0,80,340
2019-07-12,8,118,20,2,2,18,95,14775.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,15.254237288135593,0,80,364
2019-07-12,27,119,34,2,2,32,165,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,26.89075630252101,0,164,372
2019-07-12,29,108,5,2,0,3,31,4130.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,2.7777777777777777,0,24,332
2019-07-13,4,91,16,2,2,14,73,11020.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,15.384615384615385,1,81,340
2019-07-13,8,118,21,2,2,19,97,15580.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,16.101694915254235,1,81,364
2019-07-13,27,119,34,2,2,32,165,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,26.89075630252101,1,165,372
2019-07-13,29,108,5,2,0,3,31,4130.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,2.7777777777777777,1,25,332
2019-07-14,4,91,16,2,2,14,73,11020.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,15.384615384615385,1,82,340
2019-07-14,8,118,21,2,2,19,97,15580.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,16.101694915254235,1,82,364
2019-07-14,27,119,34,2,2,32,165,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,26.89075630252101,1,166,372
2019-07-14,29,108,5,2,0,3,31,4130.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,2.7777777777777777,1,26,332
2019-07-15,4,91,17,2,2,15,74,11872.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,16.483516483516482,0,83,340
2019-07-15,8,118,21,2,2,19,97,15580.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,16.101694915254235,0,83,364
2019-07-15,27,119,34,2,2,32,165,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,26.89075630252101,0,167,372
2019-07-15,29,108,5,2,0,3,31,4130.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,2.7777777777777777,0,27,332
2019-07-16,4,91,17,2,2,15,76,11872.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,16.483516483516482,0,84,340
2019-07-16,8,118,21,2,2,19,98,15580.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,16.101694915254235,0,84,364
2019-07-16,27,119,34,2,2,32,166,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,26.89075630252101,0,168,372
2019-07-16,28,137,1,1,0,0,1,0.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664,0.0,0,0,335
2019-07-16,29,108,5,2,0,3,32,4130.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,2.7777777777777777,0,28,332
2019-07-17,4,91,17,2,2,15,78,11872.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,16.483516483516482,0,85,340
2019-07-17,8,118,21,2,2,19,99,15580.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,16.101694915254235,0,85,364
2019-07-17,27,119,34,2,2,32,166,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0,26.89075630252101,0,169,372
2019-07-17,28,137,1,1,0,0,1,0.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664,0.0,0,1,335
2019-07-17,29,108,5,2,1,3,33,4130.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664,2.7777777777777777,0,29,332
2019-07-18,4,91,18,2,2,16,79,12681.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664,17.582417582417584,0,86,340
2019-07-18,8,118,22,2,2,20,102,16386.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285,16.94915254237288,0,86,364
