TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,WeatherAssessment,Progress,Weekend,DayCount,Delay
91.0,10.0,2.0,2.0,8.0,53.0,7582.0,16.666666666666664,8.791208791208792,0.0,57.0,340.0
118.0,13.0,2.0,2.0,11.0,68.0,10720.0,14.285714285714285,9.322033898305085,0.0,57.0,364.0
119.0,30.0,2.0,2.0,28.0,143.0,19005.0,50.0,23.52941176470588,0.0,141.0,372.0
108.0,2.0,2.0,0.0,0.0,2.0,0.0,16.666666666666664,0.0,0.0,1.0,332.0
91.0,12.0,2.0,2.0,10.0,56.0,8439.0,16.666666666666664,10.989010989010989,0.0,58.0,340.0
118.0,13.0,2.0,2.0,11.0,68.0,10720.0,14.285714285714285,9.322033898305085,0.0,58.0,364.0
119.0,31.0,2.0,2.0,29.0,146.0,19428.0,50.0,24.369747899159663,0.0,142.0,372.0
108.0,2.0,2.0,0.0,0.0,4.0,0.0,16.666666666666664,0.0,0.0,2.0,332.0
91.0,12.0,2.0,2.0,10.0,56.0,8439.0,16.666666666666664,10.989010989010989,0.0,59.0,340.0
118.0,13.0,2.0,2.0,11.0,70.0,10720.0,14.285714285714285,9.322033898305085,0.0,59.0,364.0
119.0,32.0,2.0,2.0,30.0,148.0,19844.0,50.0,25.210084033613445,0.0,143.0,372.0
108.0,2.0,2.0,0.0,0.0,6.0,0.0,16.666666666666664,0.0,0.0,3.0,332.0
91.0,12.0,2.0,2.0,10.0,56.0,8439.0,16.666666666666664,10.989010989010989,1.0,60.0,340.0
118.0,13.0,2.0,2.0,11.0,70.0,10720.0,14.285714285714285,9.322033898305085,1.0,60.0,364.0
119.0,32.0,2.0,2.0,30.0,148.0,19844.0,50.0,25.210084033613445,1.0,144.0,372.0
108.0,2.0,2.0,0.0,0.0,6.0,0.0,16.666666666666664,0.0,1.0,4.0,332.0
91.0,12.0,2.0,2.0,10.0,56.0,8439.0,16.666666666666664,10.989010989010989,1.0,61.0,340.0
118.0,13.0,2.0,2.0,11.0,70.0,10720.0,14.285714285714285,9.322033898305085,1.0,61.0,364.0
119.0,32.0,2.0,2.0,30.0,149.0,19844.0,50.0,25.210084033613445,1.0,145.0,372.0
108.0,2.0,2.0,0.0,0.0,6.0,0.0,16.666666666666664,0.0,1.0,5.0,332.0
91.0,13.0,2.0,2.0,11.0,59.0,9293.0,16.666666666666664,12.087912087912088,0.0,62.0,340.0
118.0,13.0,2.0,2.0,11.0,72.0,10720.0,14.285714285714285,9.322033898305085,0.0,62.0,364.0
119.0,32.0,2.0,2.0,30.0,151.0,19844.0,50.0,25.210084033613445,0.0,146.0,372.0
108.0,2.0,2.0,0.0,0.0,8.0,0.0,16.666666666666664,0.0,0.0,6.0,332.0
91.0,13.0,2.0,2.0,11.0,59.0,9293.0,16.666666666666664,12.087912087912088,0.0,63.0,340.0
118.0,15.0,2.0,2.0,13.0,75.0,11282.0,14.285714285714285,11.016949152542372,0.0,63.0,364.0
119.0,32.0,2.0,2.0,30.0,152.0,19844.0,50.0,25.210084033613445,0.0,147.0,372.0
108.0,2.0,2.0,0.0,0.0,9.0,0.0,16.666666666666664,0.0,0.0,7.0,332.0
91.0,13.0,2.0,2.0,11.0,59.0,9293.0,16.666666666666664,12.087912087912088,0.0,64.0,340.0
118.0,15.0,2.0,2.0,13.0,77.0,11282.0,14.285714285714285,11.016949152542372,0.0,64.0,364.0
119.0,32.0,2.0,2.0,30.0,154.0,19844.0,50.0,25.210084033613445,0.0,148.0,372.0
108.0,2.0,2.0,0.0,0.0,11.0,0.0,16.666666666666664,0.0,0.0,8.0,332.0
91.0,13.0,2.0,2.0,11.0,60.0,9293.0,16.666666666666664,12.087912087912088,0.0,65.0,340.0
118.0,17.0,2.0,2.0,15.0,80.0,12566.0,14.285714285714285,12.711864406779661,0.0,65.0,364.0
119.0,32.0,2.0,2.0,30.0,155.0,19844.0,50.0,25.210084033613445,0.0,149.0,372.0
108.0,2.0,2.0,0.0,0.0,13.0,0.0,16.666666666666664,0.0,0.0,9.0,332.0
91.0,13.0,2.0,2.0,11.0,61.0,9293.0,16.666666666666664,12.087912087912088,0.0,66.0,340.0
118.0,17.0,2.0,2.0,15.0,81.0,12566.0,14.285714285714285,12.711864406779661,0.0,66.0,364.0
119.0,32.0,2.0,2.0,30.0,156.0,19844.0,50.0,25.210084033613445,0.0,150.0,372.0
108.0,2.0,2.0,0.0,0.0,15.0,0.0,16.666666666666664,0.0,0.0,10.0,332.0
91.0,13.0,2.0,2.0,11.0,61.0,9293.0,16.666666666666664,12.087912087912088,1.0,67.0,340.0
118.0,17.0,2.0,2.0,15.0,81.0,12566.0,14.285714285714285,12.711864406779661,1.0,67.0,364.0
119.0,32.0,2.0,2.0,30.0,156.0,19844.0,50.0,25.210084033613445,1.0,151.0,372.0
108.0,2.0,2.0,0.0,0.0,15.0,0.0,16.666666666666664,0.0,1.0,11.0,332.0
91.0,13.0,2.0,2.0,11.0,61.0,9293.0,16.666666666666664,12.087912087912088,1.0,68.0,340.0
118.0,17.0,2.0,2.0,15.0,81.0,12566.0,14.285714285714285,12.711864406779661,1.0,68.0,364.0
119.0,33.0,2.0,2.0,31.0,157.0,20741.0,50.0,26.05042016806723,1.0,152.0,372.0
108.0,2.0,2.0,0.0,0.0,15.0,0.0,16.666666666666664,0.0,1.0,12.0,332.0
91.0,14.0,2.0,2.0,12.0,63.0,9778.0,16.666666666666664,13.186813186813188,0.0,69.0,340.0
118.0,17.0,2.0,2.0,15.0,83.0,12566.0,14.285714285714285,12.711864406779661,0.0,69.0,364.0
119.0,33.0,2.0,2.0,31.0,159.0,20741.0,50.0,26.05042016806723,0.0,153.0,372.0
108.0,2.0,2.0,1.0,0.0,16.0,0.0,16.666666666666664,0.0,0.0,13.0,332.0
91.0,14.0,2.0,2.0,12.0,64.0,9778.0,16.666666666666664,13.186813186813188,0.0,70.0,340.0
118.0,17.0,2.0,2.0,15.0,84.0,12566.0,14.285714285714285,12.711864406779661,0.0,70.0,364.0
119.0,34.0,2.0,2.0,32.0,161.0,21294.0,50.0,26.89075630252101,0.0,154.0,372.0
108.0,2.0,2.0,1.0,0.0,18.0,0.0,16.666666666666664,0.0,0.0,14.0,332.0
91.0,14.0,2.0,2.0,12.0,65.0,9778.0,16.666666666666664,13.186813186813188,0.0,71.0,340.0
118.0,18.0,2.0,2.0,16.0,86.0,13189.0,14.285714285714285,13.559322033898304,0.0,71.0,364.0
119.0,34.0,2.0,2.0,32.0,162.0,21294.0,50.0,26.89075630252101,0.0,155.0,372.0
108.0,2.0,2.0,1.0,0.0,20.0,0.0,16.666666666666664,0.0,0.0,15.0,332.0
91.0,14.0,2.0,2.0,12.0,67.0,9778.0,16.666666666666664,13.186813186813188,0.0,72.0,340.0
118.0,19.0,2.0,2.0,17.0,88.0,13958.0,14.285714285714285,14.40677966101695,0.0,72.0,364.0
119.0,34.0,2.0,2.0,32.0,163.0,21294.0,50.0,26.89075630252101,0.0,156.0,372.0
108.0,2.0,2.0,2.0,0.0,21.0,0.0,16.666666666666664,0.0,0.0,16.0,332.0
91.0,14.0,2.0,2.0,12.0,67.0,9778.0,16.666666666666664,13.186813186813188,0.0,73.0,340.0
118.0,20.0,2.0,2.0,18.0,89.0,14775.0,14.285714285714285,15.254237288135593,0.0,73.0,364.0
119.0,34.0,2.0,2.0,32.0,164.0,21294.0,50.0,26.89075630252101,0.0,157.0,372.0
108.0,3.0,2.0,1.0,1.0,23.0,1156.0,16.666666666666664,0.9259259259259258,0.0,17.0,332.0
91.0,14.0,2.0,2.0,12.0,67.0,9778.0,16.666666666666664,13.186813186813188,1.0,74.0,340.0
118.0,20.0,2.0,2.0,18.0,89.0,14775.0,14.285714285714285,15.254237288135593,1.0,74.0,364.0
119.0,34.0,2.0,2.0,32.0,164.0,21294.0,50.0,26.89075630252101,1.0,158.0,372.0
108.0,3.0,2.0,1.0,1.0,23.0,1156.0,16.666666666666664,0.9259259259259258,1.0,18.0,332.0
91.0,14.0,2.0,2.0,12.0,67.0,9778.0,16.666666666666664,13.186813186813188,1.0,75.0,340.0
118.0,20.0,2.0,2.0,18.0,89.0,14775.0,14.285714285714285,15.254237288135593,1.0,75.0,364.0
119.0,34.0,2.0,2.0,32.0,164.0,21294.0,50.0,26.89075630252101,1.0,159.0,372.0
108.0,3.0,2.0,1.0,1.0,23.0,1156.0,16.666666666666664,0.9259259259259258,1.0,19.0,332.0
91.0,14.0,2.0,2.0,12.0,67.0,9778.0,16.666666666666664,13.186813186813188,0.0,76.0,340.0
118.0,20.0,2.0,2.0,18.0,89.0,14775.0,14.285714285714285,15.254237288135593,0.0,76.0,364.0
119.0,34.0,2.0,2.0,32.0,164.0,21294.0,50.0,26.89075630252101,0.0,160.0,372.0
108.0,3.0,2.0,1.0,1.0,25.0,1156.0,16.666666666666664,0.9259259259259258,0.0,20.0,332.0
91.0,14.0,2.0,2.0,12.0,67.0,9778.0,16.666666666666664,13.186813186813188,0.0,77.0,340.0
118.0,20.0,2.0,2.0,18.0,90.0,14775.0,14.285714285714285,15.254237288135593,0.0,77.0,364.0
119.0,34.0,2.0,2.0,32.0,165.0,21294.0,50.0,26.89075630252101,0.0,161.0,372.0
108.0,3.0,2.0,2.0,1.0,27.0,1156.0,16.666666666666664,0.9259259259259258,0.0,21.0,332.0
91.0,15.0,2.0,2.0,13.0,70.0,10021.0,16.666666666666664,14.285714285714285,0.0,78.0,340.0
118.0,20.0,2.0,2.0,18.0,92.0,14775.0,14.285714285714285,15.254237288135593,0.0,78.0,364.0
119.0,34.0,2.0,2.0,32.0,165.0,21294.0,50.0,26.89075630252101,0.0,162.0,372.0
108.0,3.0,1.0,1.0,2.0,29.0,1959.0,16.666666666666664,1.8518518518518516,0.0,22.0,332.0
91.0,15.0,2.0,2.0,13.0,71.0,10021.0,16.666666666666664,14.285714285714285,0.0,79.0,340.0
118.0,20.0,2.0,2.0,18.0,94.0,14775.0,14.285714285714285,15.254237288135593,0.0,79.0,364.0
119.0,34.0,2.0,2.0,32.0,165.0,21294.0,50.0,26.89075630252101,0.0,163.0,372.0
108.0,4.0,2.0,1.0,2.0,29.0,1959.0,16.666666666666664,1.8518518518518516,0.0,23.0,332.0
91.0,16.0,2.0,2.0,14.0,73.0,11020.0,16.666666666666664,15.384615384615385,0.0,80.0,340.0
118.0,20.0,2.0,2.0,18.0,95.0,14775.0,14.285714285714285,15.254237288135593,0.0,80.0,364.0
119.0,34.0,2.0,2.0,32.0,165.0,21294.0,50.0,26.89075630252101,0.0,164.0,372.0
108.0,5.0,2.0,0.0,3.0,31.0,4130.0,16.666666666666664,2.7777777777777777,0.0,24.0,332.0
91.0,16.0,2.0,2.0,14.0,73.0,11020.0,16.666666666666664,15.384615384615385,1.0,81.0,340.0
118.0,21.0,2.0,2.0,19.0,97.0,15580.0,14.285714285714285,16.101694915254235,1.0,81.0,364.0
119.0,34.0,2.0,2.0,32.0,165.0,21294.0,50.0,26.89075630252101,1.0,165.0,372.0
108.0,5.0,2.0,0.0,3.0,31.0,4130.0,16.666666666666664,2.7777777777777777,1.0,25.0,332.0
91.0,16.0,2.0,2.0,14.0,73.0,11020.0,16.666666666666664,15.384615384615385,1.0,82.0,340.0
118.0,21.0,2.0,2.0,19.0,97.0,15580.0,14.285714285714285,16.101694915254235,1.0,82.0,364.0
119.0,34.0,2.0,2.0,32.0,165.0,21294.0,50.0,26.89075630252101,1.0,166.0,372.0
108.0,5.0,2.0,0.0,3.0,31.0,4130.0,16.666666666666664,2.7777777777777777,1.0,26.0,332.0
91.0,17.0,2.0,2.0,15.0,74.0,11872.0,16.666666666666664,16.483516483516482,0.0,83.0,340.0
118.0,21.0,2.0,2.0,19.0,97.0,15580.0,14.285714285714285,16.101694915254235,0.0,83.0,364.0
119.0,34.0,2.0,2.0,32.0,165.0,21294.0,50.0,26.89075630252101,0.0,167.0,372.0
108.0,5.0,2.0,0.0,3.0,31.0,4130.0,16.666666666666664,2.7777777777777777,0.0,27.0,332.0
91.0,17.0,2.0,2.0,15.0,76.0,11872.0,16.666666666666664,16.483516483516482,0.0,84.0,340.0
118.0,21.0,2.0,2.0,19.0,98.0,15580.0,14.285714285714285,16.101694915254235,0.0,84.0,364.0
119.0,34.0,2.0,2.0,32.0,166.0,21294.0,50.0,26.89075630252101,0.0,168.0,372.0
137.0,1.0,1.0,0.0,0.0,1.0,0.0,16.666666666666664,0.0,0.0,0.0,335.0
108.0,5.0,2.0,0.0,3.0,32.0,4130.0,16.666666666666664,2.7777777777777777,0.0,28.0,332.0
91.0,17.0,2.0,2.0,15.0,78.0,11872.0,16.666666666666664,16.483516483516482,0.0,85.0,340.0
118.0,21.0,2.0,2.0,19.0,99.0,15580.0,14.285714285714285,16.101694915254235,0.0,85.0,364.0
119.0,34.0,2.0,2.0,32.0,166.0,21294.0,50.0,26.89075630252101,0.0,169.0,372.0
137.0,1.0,1.0,0.0,0.0,1.0,0.0,16.666666666666664,0.0,0.0,1.0,335.0
108.0,5.0,2.0,1.0,3.0,33.0,4130.0,16.666666666666664,2.7777777777777777,0.0,29.0,332.0
91.0,18.0,2.0,2.0,16.0,79.0,12681.0,16.666666666666664,17.582417582417584,0.0,86.0,340.0
118.0,22.0,2.0,2.0,20.0,102.0,16386.0,14.285714285714285,16.94915254237288,0.0,86.0,364.0
119.0,34.0,2.0,2.0,32.0,167.0,21294.0,50.0,26.89075630252101,0.0,170.0,372.0
137.0,1.0,1.0,0.0,0.0,2.0,0.0,16.666666666666664,0.0,0.0,2.0,335.0
108.0,5.0,2.0,1.0,3.0,33.0,4130.0,16.666666666666664,2.7777777777777777,0.0,30.0,332.0
91.0,18.0,2.0,2.0,16.0,80.0,12681.0,16.666666666666664,17.582417582417584,0.0,87.0,340.0
118.0,23.0,2.0,2.0,21.0,104.0,17069.0,14.285714285714285,17.796610169491526,0.0,87.0,364.0
119.0,34.0,2.0,2.0,32.0,167.0,21294.0,50.0,26.89075630252101,0.0,171.0,372.0
137.0,1.0,1.0,0.0,0.0,3.0,0.0,16.666666666666664,0.0,0.0,3.0,335.0
108.0,5.0,2.0,2.0,3.0,35.0,4130.0,16.666666666666664,2.7777777777777777,0.0,31.0,332.0
91.0,18.0,2.0,2.0,16.0,80.0,12681.0,16.666666666666664,17.582417582417584,1.0,88.0,340.0
118.0,23.0,2.0,2.0,21.0,104.0,17069.0,14.285714285714285,17.796610169491526,1.0,88.0,364.0
119.0,35.0,2.0,2.0,33.0,168.0,22170.0,50.0,27.73109243697479,1.0,172.0,372.0
137.0,2.0,2.0,0.0,0.0,3.0,0.0,16.666666666666664,0.0,1.0,4.0,335.0
108.0,5.0,2.0,2.0,3.0,35.0,4130.0,16.666666666666664,2.7777777777777777,1.0,32.0,332.0
91.0,18.0,2.0,2.0,16.0,80.0,12681.0,16.666666666666664,17.582417582417584,1.0,89.0,340.0
118.0,23.0,2.0,2.0,21.0,104.0,17069.0,14.285714285714285,17.796610169491526,1.0,89.0,364.0
119.0,35.0,2.0,2.0,33.0,168.0,22170.0,50.0,27.73109243697479,1.0,173.0,372.0
137.0,3.0,3.0,0.0,0.0,3.0,0.0,16.666666666666664,0.0,1.0,5.0,335.0
108.0,5.0,2.0,2.0,3.0,35.0,4130.0,16.666666666666664,2.7777777777777777,1.0,33.0,332.0
91.0,18.0,2.0,2.0,16.0,81.0,12681.0,16.666666666666664,17.582417582417584,0.0,90.0,340.0
118.0,23.0,2.0,2.0,21.0,106.0,17069.0,14.285714285714285,17.796610169491526,0.0,90.0,364.0
119.0,35.0,2.0,2.0,33.0,170.0,22170.0,50.0,27.73109243697479,0.0,174.0,372.0
137.0,3.0,3.0,0.0,0.0,6.0,0.0,16.666666666666664,0.0,0.0,6.0,335.0
108.0,5.0,2.0,2.0,3.0,36.0,4130.0,16.666666666666664,2.7777777777777777,0.0,34.0,332.0
91.0,18.0,2.0,2.0,16.0,81.0,12681.0,16.666666666666664,17.582417582417584,0.0,91.0,340.0
118.0,24.0,2.0,2.0,22.0,109.0,17461.0,14.285714285714285,18.64406779661017,0.0,91.0,364.0
119.0,37.0,2.0,2.0,35.0,174.0,23207.0,50.0,29.411764705882355,0.0,175.0,372.0
137.0,3.0,3.0,0.0,0.0,9.0,0.0,16.666666666666664,0.0,0.0,7.0,335.0
108.0,5.0,2.0,2.0,3.0,38.0,4130.0,16.666666666666664,2.7777777777777777,0.0,35.0,332.0
91.0,18.0,2.0,2.0,16.0,81.0,12681.0,16.666666666666664,17.582417582417584,0.0,92.0,340.0
118.0,24.0,2.0,2.0,22.0,110.0,17461.0,14.285714285714285,18.64406779661017,0.0,92.0,364.0
119.0,37.0,2.0,2.0,35.0,175.0,23207.0,50.0,29.411764705882355,0.0,176.0,372.0
137.0,3.0,3.0,0.0,0.0,12.0,0.0,16.666666666666664,0.0,0.0,8.0,335.0
108.0,5.0,2.0,2.0,3.0,38.0,4130.0,16.666666666666664,2.7777777777777777,0.0,36.0,332.0
91.0,18.0,2.0,2.0,16.0,81.0,12681.0,16.666666666666664,17.582417582417584,0.0,93.0,340.0
118.0,24.0,2.0,2.0,22.0,111.0,17461.0,14.285714285714285,18.64406779661017,0.0,93.0,364.0
119.0,38.0,2.0,2.0,36.0,178.0,23840.0,50.0,30.252100840336134,0.0,177.0,372.0
137.0,3.0,3.0,0.0,0.0,14.0,0.0,16.666666666666664,0.0,0.0,9.0,335.0
108.0,5.0,2.0,2.0,3.0,39.0,4130.0,16.666666666666664,2.7777777777777777,0.0,37.0,332.0
91.0,18.0,2.0,2.0,16.0,81.0,12681.0,16.666666666666664,17.582417582417584,0.0,94.0,340.0
118.0,24.0,2.0,2.0,22.0,112.0,17461.0,14.285714285714285,18.64406779661017,0.0,94.0,364.0
119.0,39.0,2.0,2.0,37.0,179.0,24523.0,50.0,31.092436974789916,0.0,178.0,372.0
137.0,3.0,3.0,0.0,0.0,16.0,0.0,16.666666666666664,0.0,0.0,10.0,335.0
108.0,5.0,2.0,2.0,3.0,40.0,4130.0,16.666666666666664,2.7777777777777777,0.0,38.0,332.0
91.0,18.0,2.0,2.0,16.0,81.0,12681.0,16.666666666666664,17.582417582417584,1.0,95.0,340.0
118.0,24.0,2.0,2.0,22.0,112.0,17461.0,14.285714285714285,18.64406779661017,1.0,95.0,364.0
119.0,39.0,2.0,2.0,37.0,179.0,24523.0,50.0,31.092436974789916,1.0,179.0,372.0
137.0,3.0,3.0,1.0,0.0,16.0,0.0,16.666666666666664,0.0,1.0,11.0,335.0
108.0,5.0,2.0,2.0,3.0,40.0,4130.0,16.666666666666664,2.7777777777777777,1.0,39.0,332.0
91.0,18.0,2.0,2.0,16.0,81.0,12681.0,16.666666666666664,17.582417582417584,1.0,96.0,340.0
118.0,24.0,2.0,2.0,22.0,112.0,17461.0,14.285714285714285,18.64406779661017,1.0,96.0,364.0
119.0,39.0,2.0,2.0,37.0,180.0,24523.0,50.0,31.092436974789916,1.0,180.0,372.0
137.0,3.0,3.0,1.0,0.0,16.0,0.0,16.666666666666664,0.0,1.0,12.0,335.0
108.0,5.0,2.0,2.0,3.0,40.0,4130.0,16.666666666666664,2.7777777777777777,1.0,40.0,332.0
91.0,18.0,2.0,2.0,16.0,81.0,12681.0,16.666666666666664,17.582417582417584,0.0,97.0,340.0
118.0,24.0,2.0,2.0,22.0,113.0,17461.0,14.285714285714285,18.64406779661017,0.0,97.0,364.0
119.0,39.0,2.0,2.0,37.0,181.0,24523.0,50.0,31.092436974789916,0.0,181.0,372.0
137.0,3.0,3.0,1.0,0.0,19.0,0.0,16.666666666666664,0.0,0.0,13.0,335.0
108.0,6.0,2.0,2.0,4.0,43.0,5062.0,16.666666666666664,3.7037037037037033,0.0,41.0,332.0
91.0,18.0,2.0,2.0,16.0,82.0,12681.0,16.666666666666664,17.582417582417584,0.0,98.0,340.0
118.0,24.0,2.0,2.0,22.0,113.0,17461.0,14.285714285714285,18.64406779661017,0.0,98.0,364.0
119.0,39.0,2.0,2.0,37.0,182.0,24523.0,50.0,31.092436974789916,0.0,182.0,372.0
137.0,3.0,3.0,1.0,0.0,22.0,0.0,16.666666666666664,0.0,0.0,14.0,335.0
108.0,6.0,2.0,2.0,4.0,43.0,5062.0,16.666666666666664,3.7037037037037033,0.0,42.0,332.0
91.0,18.0,2.0,2.0,16.0,83.0,12681.0,16.666666666666664,17.582417582417584,0.0,99.0,340.0
118.0,25.0,2.0,2.0,23.0,115.0,17936.0,14.285714285714285,19.491525423728813,0.0,99.0,364.0
119.0,39.0,2.0,2.0,37.0,183.0,24523.0,50.0,31.092436974789916,0.0,183.0,372.0
137.0,4.0,3.0,0.0,1.0,25.0,2105.0,16.666666666666664,0.7299270072992701,0.0,15.0,335.0
108.0,6.0,2.0,2.0,4.0,45.0,5062.0,16.666666666666664,3.7037037037037033,0.0,43.0,332.0
91.0,18.0,2.0,2.0,16.0,84.0,12681.0,16.666666666666664,17.582417582417584,0.0,100.0,340.0
118.0,25.0,2.0,2.0,23.0,117.0,17936.0,14.285714285714285,19.491525423728813,0.0,100.0,364.0
119.0,39.0,2.0,2.0,37.0,184.0,24523.0,50.0,31.092436974789916,0.0,184.0,372.0
137.0,4.0,3.0,0.0,1.0,27.0,2105.0,16.666666666666664,0.7299270072992701,0.0,16.0,335.0
108.0,8.0,2.0,2.0,6.0,49.0,6400.0,16.666666666666664,5.555555555555555,0.0,44.0,332.0
91.0,19.0,2.0,2.0,17.0,86.0,13262.0,16.666666666666664,18.681318681318682,0.0,101.0,340.0
118.0,26.0,2.0,2.0,24.0,118.0,18457.0,14.285714285714285,20.33898305084746,0.0,101.0,364.0
119.0,40.0,2.0,2.0,38.0,187.0,25255.0,50.0,31.932773109243694,0.0,185.0,372.0
137.0,4.0,3.0,0.0,1.0,29.0,2105.0,16.666666666666664,0.7299270072992701,0.0,17.0,335.0
108.0,8.0,2.0,2.0,6.0,51.0,6400.0,16.666666666666664,5.555555555555555,0.0,45.0,332.0
91.0,19.0,2.0,2.0,17.0,86.0,13262.0,16.666666666666664,18.681318681318682,1.0,102.0,340.0
118.0,26.0,2.0,2.0,24.0,118.0,18457.0,14.285714285714285,20.33898305084746,1.0,102.0,364.0
119.0,40.0,2.0,2.0,38.0,188.0,25255.0,50.0,31.932773109243694,1.0,186.0,372.0
137.0,4.0,3.0,0.0,1.0,29.0,2105.0,16.666666666666664,0.7299270072992701,1.0,18.0,335.0
108.0,8.0,2.0,2.0,6.0,51.0,6400.0,16.666666666666664,5.555555555555555,1.0,46.0,332.0
91.0,19.0,2.0,2.0,17.0,86.0,13262.0,16.666666666666664,18.681318681318682,1.0,103.0,340.0
118.0,26.0,2.0,2.0,24.0,118.0,18457.0,14.285714285714285,20.33898305084746,1.0,103.0,364.0
119.0,40.0,2.0,2.0,38.0,188.0,25255.0,50.0,31.932773109243694,1.0,187.0,372.0
137.0,4.0,3.0,0.0,1.0,29.0,2105.0,16.666666666666664,0.7299270072992701,1.0,19.0,335.0
108.0,8.0,2.0,2.0,6.0,51.0,6400.0,16.666666666666664,5.555555555555555,1.0,47.0,332.0
91.0,19.0,2.0,2.0,17.0,87.0,13262.0,16.666666666666664,18.681318681318682,0.0,104.0,340.0
118.0,26.0,2.0,2.0,24.0,118.0,18457.0,14.285714285714285,20.33898305084746,0.0,104.0,364.0
119.0,40.0,2.0,2.0,38.0,189.0,25255.0,50.0,31.932773109243694,0.0,188.0,372.0
137.0,4.0,3.0,1.0,1.0,32.0,2105.0,16.666666666666664,0.7299270072992701,0.0,20.0,335.0
108.0,8.0,2.0,2.0,6.0,53.0,6400.0,16.666666666666664,5.555555555555555,0.0,48.0,332.0
91.0,19.0,2.0,2.0,17.0,88.0,13262.0,16.666666666666664,18.681318681318682,0.0,105.0,340.0
118.0,26.0,2.0,2.0,24.0,119.0,18457.0,14.285714285714285,20.33898305084746,0.0,105.0,364.0
119.0,40.0,2.0,2.0,38.0,191.0,25255.0,50.0,31.932773109243694,0.0,189.0,372.0
137.0,4.0,3.0,1.0,1.0,33.0,2105.0,16.666666666666664,0.7299270072992701,0.0,21.0,335.0
108.0,9.0,2.0,2.0,7.0,55.0,7355.0,16.666666666666664,6.481481481481481,0.0,49.0,332.0
91.0,19.0,2.0,2.0,17.0,89.0,13262.0,16.666666666666664,18.681318681318682,0.0,106.0,340.0
118.0,26.0,2.0,2.0,24.0,120.0,18457.0,14.285714285714285,20.33898305084746,0.0,106.0,364.0
119.0,40.0,2.0,2.0,38.0,192.0,25255.0,50.0,31.932773109243694,0.0,190.0,372.0
137.0,4.0,3.0,1.0,1.0,35.0,2105.0,16.666666666666664,0.7299270072992701,0.0,22.0,335.0
108.0,9.0,2.0,2.0,7.0,57.0,7355.0,16.666666666666664,6.481481481481481,0.0,50.0,332.0
91.0,19.0,2.0,2.0,17.0,89.0,13262.0,16.666666666666664,18.681318681318682,0.0,107.0,340.0
118.0,26.0,2.0,2.0,24.0,121.0,18457.0,14.285714285714285,20.33898305084746,0.0,107.0,364.0
119.0,41.0,2.0,2.0,39.0,194.0,25980.0,50.0,32.773109243697476,0.0,191.0,372.0
137.0,4.0,3.0,1.0,1.0,38.0,2105.0,16.666666666666664,0.7299270072992701,0.0,23.0,335.0
108.0,10.0,2.0,2.0,8.0,58.0,7919.0,16.666666666666664,7.4074074074074066,0.0,51.0,332.0
91.0,19.0,2.0,2.0,17.0,90.0,13262.0,16.666666666666664,18.681318681318682,0.0,108.0,340.0
118.0,26.0,2.0,2.0,24.0,121.0,18457.0,14.285714285714285,20.33898305084746,0.0,108.0,364.0
119.0,41.0,2.0,2.0,39.0,194.0,25980.0,50.0,32.773109243697476,0.0,192.0,372.0
137.0,4.0,3.0,3.0,1.0,39.0,2105.0,16.666666666666664,0.7299270072992701,0.0,24.0,335.0
108.0,10.0,2.0,2.0,8.0,59.0,7919.0,16.666666666666664,7.4074074074074066,0.0,52.0,332.0
91.0,19.0,2.0,2.0,17.0,90.0,13262.0,16.666666666666664,18.681318681318682,1.0,109.0,340.0
118.0,26.0,2.0,2.0,24.0,121.0,18457.0,14.285714285714285,20.33898305084746,1.0,109.0,364.0
119.0,41.0,2.0,2.0,39.0,194.0,25980.0,50.0,32.773109243697476,1.0,193.0,372.0
137.0,4.0,3.0,3.0,1.0,39.0,2105.0,16.666666666666664,0.7299270072992701,1.0,25.0,335.0
108.0,10.0,2.0,2.0,8.0,59.0,7919.0,16.666666666666664,7.4074074074074066,1.0,53.0,332.0
91.0,19.0,2.0,2.0,17.0,90.0,13262.0,16.666666666666664,18.681318681318682,1.0,110.0,340.0
118.0,26.0,2.0,2.0,24.0,121.0,18457.0,14.285714285714285,20.33898305084746,1.0,110.0,364.0
119.0,41.0,2.0,2.0,39.0,194.0,25980.0,50.0,32.773109243697476,1.0,194.0,372.0
137.0,4.0,3.0,3.0,1.0,39.0,2105.0,16.666666666666664,0.7299270072992701,1.0,26.0,335.0
108.0,10.0,2.0,2.0,8.0,59.0,7919.0,16.666666666666664,7.4074074074074066,1.0,54.0,332.0
91.0,19.0,2.0,2.0,17.0,90.0,13262.0,16.666666666666664,18.681318681318682,0.0,111.0,340.0
118.0,26.0,2.0,2.0,24.0,122.0,18457.0,14.285714285714285,20.33898305084746,0.0,111.0,364.0
119.0,41.0,2.0,2.0,39.0,195.0,25980.0,50.0,32.773109243697476,0.0,195.0,372.0
137.0,5.0,3.0,2.0,2.0,42.0,3053.0,16.666666666666664,1.4598540145985401,0.0,27.0,335.0
108.0,10.0,2.0,2.0,8.0,59.0,7919.0,16.666666666666664,7.4074074074074066,0.0,55.0,332.0
91.0,20.0,2.0,2.0,18.0,93.0,14132.0,16.666666666666664,19.78021978021978,0.0,112.0,340.0
118.0,27.0,2.0,2.0,25.0,124.0,19209.0,14.285714285714285,21.1864406779661,0.0,112.0,364.0
