ID,Name,StartDate,EndDate,ParentTaskID,Cost,Priority,Progress,ProjectID,ActualStartDate,ActualEndDate,Status,Duration,AssigneeID,Trade,CreateDate,WorkerScore
245,process,2020-10-30,2020-11-05,244.0,822.00,Normal,0,2,,,Not Started,6,1,9,2024-07-09,73
246,total,2020-11-05,2020-11-13,245.0,948.00,Normal,0,2,,,Not Started,8,1,2,2024-07-09,38
247,mind,2020-11-12,2020-11-20,246.0,569.00,Normal,0,2,,,Not Started,8,1,4,2024-07-09,78
248,with,2020-02-26,2020-03-11,,2177.00,Critical,0,2,,,Not Started,14,1,31,2024-07-09,43
249,police,2020-03-11,2020-03-15,248.0,710.00,Normal,0,2,,,Not Started,4,1,10,2024-07-09,54
250,available,2020-03-16,2020-03-18,249.0,470.00,Normal,0,2,,,Not Started,2,1,13,2024-07-09,86
251,indeed,2020-03-18,2020-03-24,250.0,737.00,Normal,0,2,,,Not Started,6,1,12,2024-07-09,37
252,son,2020-03-24,2020-03-31,251.0,846.00,Normal,0,2,,,Not Started,7,1,16,2024-07-09,37
253,yard,2020-04-01,2020-04-03,252.0,411.00,Normal,0,2,,,Not Started,2,1,2,2024-07-09,59
254,art,2020-04-03,2020-04-06,253.0,384.00,Normal,0,2,,,Not Started,3,1,10,2024-07-09,32
255,real,2020-04-07,2020-04-10,254.0,741.00,Normal,0,2,,,Not Started,3,1,17,2024-07-09,90
256,trip,2020-04-11,2020-04-14,255.0,971.00,Normal,0,2,,,Not Started,3,1,18,2024-07-09,70
257,none,2020-04-14,2020-04-17,256.0,410.00,Normal,0,2,,,Not Started,3,1,10,2024-07-09,67
258,able,2020-04-16,2020-04-19,257.0,395.00,Normal,0,2,,,Not Started,3,1,4,2024-07-09,41
259,own,2020-04-18,2020-04-25,258.0,301.00,Normal,0,2,,,Not Started,7,1,5,2024-07-09,72
260,final,2020-04-25,2020-04-27,259.0,267.00,Normal,0,2,,,Not Started,2,1,15,2024-07-09,68
261,western,2020-04-27,2020-05-01,260.0,228.00,Normal,0,2,,,Not Started,4,1,11,2024-07-09,86
262,apply,2020-05-02,2020-05-10,261.0,347.00,Normal,0,2,,,Not Started,8,1,15,2024-07-09,40
263,two,2020-05-11,2020-05-18,262.0,281.00,Normal,0,2,,,Not Started,7,1,21,2024-07-09,89
264,already,2020-05-19,2020-05-26,263.0,414.00,Normal,0,2,,,Not Started,7,1,19,2024-07-09,93
265,send,2020-05-26,2020-05-31,264.0,279.00,Normal,0,2,,,Not Started,5,1,4,2024-07-09,38
266,meet,2020-05-30,2020-06-03,265.0,414.00,Normal,0,2,,,Not Started,4,1,3,2024-07-09,95
267,environment,2020-06-03,2020-06-09,266.0,993.00,Normal,0,2,,,Not Started,6,1,17,2024-07-09,90
268,threat,2020-06-10,2020-06-18,267.0,240.00,Normal,0,2,,,Not Started,8,1,10,2024-07-09,100
269,question,2020-06-18,2020-06-22,268.0,323.00,Normal,0,2,,,Not Started,4,1,19,2024-07-09,60
270,use,2020-06-21,2020-06-27,269.0,542.00,Normal,0,2,,,Not Started,6,1,13,2024-07-09,47
271,these,2020-06-28,2020-07-05,270.0,913.00,Normal,0,2,,,Not Started,7,1,15,2024-07-09,33
272,set,2020-07-06,2020-07-10,271.0,595.00,Normal,0,2,,,Not Started,4,1,22,2024-07-09,34
273,hair,2020-07-10,2020-07-18,272.0,702.00,Normal,0,2,,,Not Started,8,1,4,2024-07-09,35
274,we,2020-07-17,2020-07-25,273.0,493.00,Normal,0,2,,,Not Started,8,1,1,2024-07-09,68
275,bring,2020-07-24,2020-07-26,274.0,387.00,Normal,0,2,,,Not Started,2,1,17,2024-07-09,42
276,once,2020-07-26,2020-07-31,275.0,790.00,Normal,0,2,,,Not Started,5,1,14,2024-07-09,43
277,glass,2020-07-30,2020-08-02,276.0,283.00,Normal,0,2,,,Not Started,3,1,4,2024-07-09,65
278,charge,2020-08-02,2020-08-09,277.0,546.00,Normal,0,2,,,Not Started,7,1,4,2024-07-09,65
279,example,2021-08-10,2021-08-25,,2322.00,Critical,0,3,,,Not Started,15,1,27,2024-07-09,80
280,activity,2021-08-31,2021-09-04,279.0,359.00,Normal,0,3,,,Not Started,4,1,6,2024-07-09,95
281,pull,2021-09-04,2021-09-09,280.0,478.00,Normal,0,3,,,Not Started,5,1,1,2024-07-09,53
282,bank,2021-09-09,2021-09-16,281.0,365.00,Normal,0,3,,,Not Started,7,1,14,2024-07-09,89
283,mother,2021-09-17,2021-09-24,282.0,458.00,Normal,0,3,,,Not Started,7,1,13,2024-07-09,44
284,force,2021-09-28,2021-10-02,283.0,291.00,Normal,0,3,,,Not Started,4,1,6,2024-07-09,81
285,wide,2021-10-01,2021-10-08,284.0,274.00,Normal,0,3,,,Not Started,7,1,8,2024-07-09,57
286,stage,2021-10-13,2021-10-18,285.0,318.00,Normal,0,3,,,Not Started,5,1,3,2024-07-09,31
287,spend,2021-10-20,2021-10-27,286.0,525.00,Normal,0,3,,,Not Started,7,1,7,2024-07-09,93
288,network,2021-10-29,2021-11-06,287.0,242.00,Normal,0,3,,,Not Started,8,1,9,2024-07-09,69
289,anything,2021-11-11,2021-11-14,288.0,913.00,Normal,0,3,,,Not Started,3,1,1,2024-07-09,67
290,live,2021-11-16,2021-11-21,289.0,855.00,Normal,0,3,,,Not Started,5,1,8,2024-07-09,88
291,continue,2021-11-23,2021-11-28,290.0,568.00,Normal,0,3,,,Not Started,5,1,2,2024-07-09,39
292,live,2021-11-30,2021-12-05,291.0,980.00,Normal,0,3,,,Not Started,5,1,14,2024-07-09,77
293,anything,2021-12-06,2021-12-09,292.0,751.00,Normal,0,3,,,Not Started,3,1,8,2024-07-09,53
294,participant,2021-12-08,2021-12-15,293.0,563.00,Normal,0,3,,,Not Started,7,1,9,2024-07-09,78
295,stand,2021-12-16,2021-12-24,294.0,814.00,Normal,0,3,,,Not Started,8,1,12,2024-07-09,86
296,tree,2021-12-29,2022-01-06,295.0,261.00,Normal,0,3,,,Not Started,8,1,14,2024-07-09,39
297,half,2022-01-07,2022-01-12,296.0,889.00,Normal,0,3,,,Not Started,5,1,13,2024-07-09,96
298,such,2022-01-15,2022-01-21,297.0,815.00,Normal,0,3,,,Not Started,6,1,3,2024-07-09,65
299,ability,2022-01-23,2022-01-31,298.0,839.00,Normal,0,3,,,Not Started,8,1,12,2024-07-09,56
300,piece,2022-02-03,2022-02-09,299.0,939.00,Normal,0,3,,,Not Started,6,1,16,2024-07-09,44
301,certain,2022-02-11,2022-02-13,300.0,297.00,Normal,0,3,,,Not Started,2,1,3,2024-07-09,94
302,pull,2022-02-15,2022-02-19,301.0,420.00,Normal,0,3,,,Not Started,4,1,22,2024-07-09,32
303,guess,2022-02-20,2022-02-28,302.0,366.00,Normal,0,3,,,Not Started,8,1,4,2024-07-09,67
304,way,2022-03-03,2022-03-05,303.0,701.00,Normal,0,3,,,Not Started,2,1,9,2024-07-09,96
305,actually,2022-03-05,2022-03-11,304.0,390.00,Normal,0,3,,,Not Started,6,1,6,2024-07-09,61
306,pick,2022-03-13,2022-03-18,305.0,482.00,Normal,0,3,,,Not Started,5,1,22,2024-07-09,55
307,dinner,2022-03-18,2022-03-24,306.0,204.00,Normal,0,3,,,Not Started,6,1,13,2024-07-09,86
308,water,2022-03-27,2022-03-30,307.0,874.00,Normal,0,3,,,Not Started,3,1,20,2024-07-09,85
309,choice,2022-03-31,2022-04-02,308.0,487.00,Normal,0,3,,,Not Started,2,1,17,2024-07-09,78
310,short,2022-04-02,2022-04-05,309.0,221.00,Normal,0,3,,,Not Started,3,1,13,2024-07-09,47
311,and,2022-04-06,2022-04-13,310.0,233.00,Normal,0,3,,,Not Started,7,1,14,2024-07-09,32
312,interest,2022-04-14,2022-04-16,311.0,631.00,Normal,0,3,,,Not Started,2,1,22,2024-07-09,35
313,near,2022-04-17,2022-05-03,,2159.00,Critical,0,3,,,Not Started,16,1,29,2024-07-09,42
314,throughout,2022-05-07,2022-05-11,313.0,835.00,Normal,0,3,,,Not Started,4,1,18,2024-07-09,52
315,Congress,2022-05-11,2022-05-13,314.0,299.00,Normal,0,3,,,Not Started,2,1,10,2024-07-09,71
316,share,2022-05-14,2022-05-18,315.0,832.00,Normal,0,3,,,Not Started,4,1,4,2024-07-09,49
317,employee,2022-05-20,2022-05-28,316.0,204.00,Normal,0,3,,,Not Started,8,1,14,2024-07-09,83
318,system,2022-06-01,2022-06-03,317.0,928.00,Normal,0,3,,,Not Started,2,1,11,2024-07-09,47
319,manage,2022-06-04,2022-06-09,318.0,435.00,Normal,0,3,,,Not Started,5,1,19,2024-07-09,50
320,main,2022-06-10,2022-06-12,319.0,992.00,Normal,0,3,,,Not Started,2,1,22,2024-07-09,70
321,back,2022-06-14,2022-06-22,320.0,663.00,Normal,0,3,,,Not Started,8,1,8,2024-07-09,35
322,really,2022-06-23,2022-06-25,321.0,844.00,Normal,0,3,,,Not Started,2,1,12,2024-07-09,94
323,face,2022-06-26,2022-07-04,322.0,890.00,Normal,0,3,,,Not Started,8,1,8,2024-07-09,43
324,all,2022-07-06,2022-07-10,323.0,944.00,Normal,0,3,,,Not Started,4,1,15,2024-07-09,94
325,religious,2022-07-12,2022-07-19,324.0,436.00,Normal,0,3,,,Not Started,7,1,4,2024-07-09,84
326,she,2022-07-22,2022-07-28,325.0,839.00,Normal,0,3,,,Not Started,6,1,19,2024-07-09,86
327,coach,2022-07-31,2022-08-05,326.0,712.00,Normal,0,3,,,Not Started,5,1,21,2024-07-09,48
328,performance,2022-08-04,2022-08-09,327.0,656.00,Normal,0,3,,,Not Started,5,1,18,2024-07-09,64
329,benefit,2022-08-10,2022-08-13,328.0,209.00,Normal,0,3,,,Not Started,3,1,5,2024-07-09,91
330,agree,2022-08-12,2022-08-16,329.0,429.00,Normal,0,3,,,Not Started,4,1,5,2024-07-09,64
331,hold,2022-08-19,2022-08-24,330.0,316.00,Normal,0,3,,,Not Started,5,1,6,2024-07-09,71
332,war,2022-08-25,2022-08-30,331.0,780.00,Normal,0,3,,,Not Started,5,1,6,2024-07-09,91
333,necessary,2022-09-01,2022-09-08,332.0,824.00,Normal,0,3,,,Not Started,7,1,11,2024-07-09,36
334,present,2022-09-10,2022-09-17,333.0,348.00,Normal,0,3,,,Not Started,7,1,19,2024-07-09,30
335,look,2022-09-20,2022-09-26,334.0,828.00,Normal,0,3,,,Not Started,6,1,19,2024-07-09,50
336,word,2022-09-28,2022-10-02,335.0,705.00,Normal,0,3,,,Not Started,4,1,6,2024-07-09,31
337,would,2022-10-04,2022-10-09,336.0,694.00,Normal,0,3,,,Not Started,5,1,5,2024-07-09,99
338,stay,2022-10-10,2022-10-17,337.0,711.00,Normal,0,3,,,Not Started,7,1,11,2024-07-09,75
339,budget,2022-10-20,2022-10-23,338.0,960.00,Normal,0,3,,,Not Started,3,1,18,2024-07-09,96
340,do,2022-10-26,2022-11-02,339.0,944.00,Normal,0,3,,,Not Started,7,1,21,2024-07-09,30
341,run,2022-11-03,2022-11-06,340.0,747.00,Normal,0,3,,,Not Started,3,1,8,2024-07-09,62
342,affect,2022-11-07,2022-11-10,341.0,779.00,Normal,0,3,,,Not Started,3,1,5,2024-07-09,87
343,large,2022-11-10,2022-11-13,342.0,599.00,Normal,0,3,,,Not Started,3,1,10,2024-07-09,97
344,customer,2022-11-15,2022-11-23,343.0,633.00,Normal,0,3,,,Not Started,8,1,10,2024-07-09,72
345,door,2022-11-26,2022-12-03,344.0,988.00,Normal,0,3,,,Not Started,7,1,12,2024-07-09,37
346,young,2022-12-06,2022-12-10,345.0,675.00,Normal,0,3,,,Not Started,4,1,17,2024-07-09,80
347,term,2022-12-09,2022-12-17,346.0,763.00,Normal,0,3,,,Not Started,8,1,10,2024-07-09,49
348,theory,2022-12-21,2022-12-23,347.0,650.00,Normal,0,3,,,Not Started,2,1,21,2024-07-09,50
349,mind,2022-12-24,2023-01-01,348.0,579.00,Normal,0,3,,,Not Started,8,1,18,2024-07-09,73
350,bring,2023-01-05,2023-01-08,349.0,787.00,Normal,0,3,,,Not Started,3,1,17,2024-07-09,48
351,response,2023-01-10,2023-01-17,350.0,299.00,Normal,0,3,,,Not Started,7,1,12,2024-07-09,68
352,conference,2023-01-18,2023-01-25,351.0,724.00,Normal,0,3,,,Not Started,7,1,16,2024-07-09,70
353,art,2023-01-27,2023-02-01,352.0,462.00,Normal,0,3,,,Not Started,5,1,19,2024-07-09,91
354,onto,2023-02-04,2023-02-12,353.0,297.00,Normal,0,3,,,Not Started,8,1,17,2024-07-09,35
355,difficult,2023-02-15,2023-02-19,354.0,486.00,Normal,0,3,,,Not Started,4,1,9,2024-07-09,30
356,want,2023-02-20,2023-02-22,355.0,971.00,Normal,0,3,,,Not Started,2,1,13,2024-07-09,67
357,thought,2023-02-22,2023-03-01,356.0,557.00,Normal,0,3,,,Not Started,7,1,15,2024-07-09,56
358,pick,2023-03-04,2023-03-09,357.0,528.00,Normal,0,3,,,Not Started,5,1,16,2024-07-09,53
359,another,2023-03-09,2023-03-17,358.0,495.00,Normal,0,3,,,Not Started,8,1,14,2024-07-09,50
360,necessary,2023-03-20,2023-03-22,359.0,482.00,Normal,0,3,,,Not Started,2,1,14,2024-07-09,73
361,any,2023-03-23,2023-03-25,360.0,682.00,Normal,0,3,,,Not Started,2,1,22,2024-07-09,56
362,day,2023-03-26,2023-03-31,361.0,512.00,Normal,0,3,,,Not Started,5,1,16,2024-07-09,94
363,like,2023-04-01,2023-04-08,362.0,700.00,Normal,0,3,,,Not Started,7,1,9,2024-07-09,51
364,middle,2023-04-12,2023-04-16,363.0,979.00,Normal,0,3,,,Not Started,4,1,3,2024-07-09,46
365,my,2023-04-19,2023-04-26,364.0,847.00,Normal,0,3,,,Not Started,7,1,8,2024-07-09,35
366,main,2023-04-28,2023-05-06,365.0,839.00,Normal,0,3,,,Not Started,8,1,7,2024-07-09,48
367,hair,2021-08-10,2021-08-27,,1352.00,Critical,0,3,,,Not Started,17,1,28,2024-07-09,73
368,court,2021-09-03,2021-09-10,367.0,235.00,Normal,0,3,,,Not Started,7,1,17,2024-07-09,100
369,decade,2021-09-15,2021-09-21,368.0,632.00,Normal,0,3,,,Not Started,6,1,14,2024-07-09,38
370,five,2021-09-24,2021-09-26,369.0,229.00,Normal,0,3,,,Not Started,2,1,8,2024-07-09,43
371,during,2021-09-28,2021-10-05,370.0,475.00,Normal,0,3,,,Not Started,7,1,19,2024-07-09,39
372,despite,2021-10-08,2021-10-15,371.0,464.00,Normal,0,3,,,Not Started,7,1,16,2024-07-09,90
373,maybe,2021-10-19,2021-10-21,372.0,673.00,Normal,0,3,,,Not Started,2,1,14,2024-07-09,90
374,cultural,2021-10-21,2021-10-27,373.0,275.00,Normal,0,3,,,Not Started,6,1,8,2024-07-09,88
375,not,2021-10-28,2021-11-04,374.0,887.00,Normal,0,3,,,Not Started,7,1,20,2024-07-09,49
376,imagine,2021-11-05,2021-11-11,375.0,698.00,Normal,0,3,,,Not Started,6,1,16,2024-07-09,88
377,operation,2021-11-13,2021-11-18,376.0,699.00,Normal,0,3,,,Not Started,5,1,20,2024-07-09,91
378,nearly,2021-11-20,2021-11-24,377.0,592.00,Normal,0,3,,,Not Started,4,1,6,2024-07-09,38
379,bar,2019-04-23,2019-05-04,,1667.00,Critical,0,4,,,Not Started,11,1,26,2024-07-09,60
380,everybody,2019-05-09,2019-05-14,379.0,831.00,Normal,0,4,,,Not Started,5,1,3,2024-07-09,55
381,lawyer,2019-05-16,2019-05-21,380.0,883.00,Normal,0,4,,,Not Started,5,1,1,2024-07-09,38
382,PM,2019-05-22,2019-05-26,381.0,595.00,Normal,0,4,,,Not Started,4,1,16,2024-07-09,30
383,subject,2019-05-27,2019-05-29,382.0,854.00,Normal,0,4,,,Not Started,2,1,14,2024-07-09,43
384,same,2019-05-30,2019-06-07,383.0,999.00,Normal,0,4,,,Not Started,8,1,18,2024-07-09,84
385,stuff,2019-06-12,2019-06-15,384.0,809.00,Normal,0,4,,,Not Started,3,1,11,2024-07-09,95
386,ever,2019-06-14,2019-06-20,385.0,510.00,Normal,0,4,,,Not Started,6,1,6,2024-07-09,30
387,fear,2019-06-22,2019-06-26,386.0,754.00,Normal,0,4,,,Not Started,4,1,9,2024-07-09,74
388,feeling,2019-06-26,2019-07-02,387.0,633.00,Normal,0,4,,,Not Started,6,1,3,2024-07-09,96
389,morning,2019-07-05,2019-07-11,388.0,750.00,Normal,0,4,,,Not Started,6,1,5,2024-07-09,81
390,to,2019-07-12,2019-07-18,389.0,633.00,Normal,0,4,,,Not Started,6,1,20,2024-07-09,63
391,realize,2019-07-19,2019-07-26,390.0,721.00,Normal,0,4,,,Not Started,7,1,18,2024-07-09,88
392,kid,2019-07-29,2019-08-04,391.0,652.00,Normal,0,4,,,Not Started,6,1,21,2024-07-09,55
393,court,2019-08-06,2019-08-12,392.0,231.00,Normal,0,4,,,Not Started,6,1,6,2024-07-09,72
394,line,2019-08-13,2019-08-17,393.0,264.00,Normal,0,4,,,Not Started,4,1,17,2024-07-09,50
395,hear,2019-08-17,2019-08-25,394.0,225.00,Normal,0,4,,,Not Started,8,1,6,2024-07-09,65
396,gun,2019-08-27,2019-09-01,395.0,979.00,Normal,0,4,,,Not Started,5,1,19,2024-07-09,89
397,control,2019-09-04,2019-09-07,396.0,297.00,Normal,0,4,,,Not Started,3,1,10,2024-07-09,70
398,area,2019-09-07,2019-09-11,397.0,850.00,Normal,0,4,,,Not Started,4,1,3,2024-07-09,78
399,may,2019-09-13,2019-09-16,398.0,574.00,Normal,0,4,,,Not Started,3,1,5,2024-07-09,77
400,stage,2019-09-17,2019-09-22,399.0,242.00,Normal,0,4,,,Not Started,5,1,19,2024-07-09,91
401,shake,2019-09-23,2019-10-01,400.0,507.00,Normal,0,4,,,Not Started,8,1,4,2024-07-09,94
402,value,2019-10-03,2019-10-08,401.0,627.00,Normal,0,4,,,Not Started,5,1,20,2024-07-09,71
403,vote,2019-10-11,2019-10-17,402.0,517.00,Normal,0,4,,,Not Started,6,1,4,2024-07-09,32
404,way,2019-10-19,2019-10-23,403.0,347.00,Normal,0,4,,,Not Started,4,1,20,2024-07-09,55
405,shoulder,2019-10-24,2019-10-31,404.0,888.00,Normal,0,4,,,Not Started,7,1,1,2024-07-09,38
406,source,2019-11-03,2019-11-07,405.0,587.00,Normal,0,4,,,Not Started,4,1,20,2024-07-09,30
407,factor,2019-11-08,2019-11-13,406.0,851.00,Normal,0,4,,,Not Started,5,1,22,2024-07-09,77
408,prove,2019-11-14,2019-11-18,407.0,447.00,Normal,0,4,,,Not Started,4,1,1,2024-07-09,30
409,together,2019-11-21,2019-11-29,408.0,230.00,Normal,0,4,,,Not Started,8,1,10,2024-07-09,36
410,case,2019-12-04,2019-12-09,409.0,251.00,Normal,0,4,,,Not Started,5,1,18,2024-07-09,73
411,international,2019-12-11,2019-12-16,410.0,610.00,Normal,0,4,,,Not Started,5,1,12,2024-07-09,59
412,thus,2019-12-18,2019-12-21,411.0,845.00,Normal,0,4,,,Not Started,3,1,11,2024-07-09,48
413,relationship,2019-12-21,2019-12-27,412.0,896.00,Normal,0,4,,,Not Started,6,1,8,2024-07-09,56
414,be,2019-12-29,2020-01-06,413.0,458.00,Normal,0,4,,,Not Started,8,1,13,2024-07-09,39
415,amount,2020-01-09,2020-01-14,414.0,723.00,Normal,0,4,,,Not Started,5,1,9,2024-07-09,33
416,explain,2020-01-17,2020-01-22,415.0,624.00,Normal,0,4,,,Not Started,5,1,11,2024-07-09,80
417,media,2020-01-25,2020-01-28,416.0,735.00,Normal,0,4,,,Not Started,3,1,1,2024-07-09,97
418,far,2020-01-29,2020-02-03,417.0,980.00,Normal,0,4,,,Not Started,5,1,19,2024-07-09,51
419,morning,2020-02-05,2020-02-08,418.0,523.00,Normal,0,4,,,Not Started,3,1,9,2024-07-09,94
420,follow,2020-02-07,2020-02-12,419.0,850.00,Normal,0,4,,,Not Started,5,1,17,2024-07-09,31
421,prove,2020-02-13,2020-02-15,420.0,318.00,Normal,0,4,,,Not Started,2,1,8,2024-07-09,71
422,wife,2020-02-16,2020-02-20,421.0,793.00,Normal,0,4,,,Not Started,4,1,11,2024-07-09,85
423,mission,2020-02-19,2020-02-26,422.0,392.00,Normal,0,4,,,Not Started,7,1,5,2024-07-09,92
424,share,2020-02-29,2020-03-05,423.0,552.00,Normal,0,4,,,Not Started,5,1,7,2024-07-09,30
425,figure,2020-03-07,2020-03-15,424.0,429.00,Normal,0,4,,,Not Started,8,1,9,2024-07-09,34
426,us,2020-03-17,2020-03-20,425.0,760.00,Normal,0,4,,,Not Started,3,1,22,2024-07-09,61
427,wrong,2020-03-20,2020-03-24,426.0,394.00,Normal,0,4,,,Not Started,4,1,20,2024-07-09,44
428,wind,2020-03-25,2020-03-27,427.0,220.00,Normal,0,4,,,Not Started,2,1,3,2024-07-09,33
429,decision,2019-04-30,2019-05-08,,2076.00,Critical,0,4,,,Not Started,8,1,35,2024-07-09,30
430,someone,2019-05-11,2019-05-19,429.0,464.00,Normal,0,4,,,Not Started,8,1,19,2024-07-09,64
431,field,2019-05-22,2019-05-25,430.0,353.00,Normal,0,4,,,Not Started,3,1,8,2024-07-09,67
432,medical,2019-05-26,2019-05-30,431.0,884.00,Normal,0,4,,,Not Started,4,1,7,2024-07-09,46
433,physical,2019-05-31,2019-06-04,432.0,424.00,Normal,0,4,,,Not Started,4,1,21,2024-07-09,69
434,soon,2019-06-05,2019-06-08,433.0,262.00,Normal,0,4,,,Not Started,3,1,18,2024-07-09,67
435,create,2019-06-07,2019-06-10,434.0,485.00,Normal,0,4,,,Not Started,3,1,16,2024-07-09,37
436,teach,2019-06-13,2019-06-16,435.0,243.00,Normal,0,4,,,Not Started,3,1,17,2024-07-09,96
437,difference,2019-06-18,2019-06-21,436.0,852.00,Normal,0,4,,,Not Started,3,1,10,2024-07-09,52
438,laugh,2019-06-20,2019-06-27,437.0,581.00,Normal,0,4,,,Not Started,7,1,15,2024-07-09,55
439,if,2019-06-28,2019-07-02,438.0,870.00,Normal,0,4,,,Not Started,4,1,7,2024-07-09,32
440,event,2019-07-03,2019-07-08,439.0,939.00,Normal,0,4,,,Not Started,5,1,16,2024-07-09,46
441,worry,2019-07-10,2019-07-12,440.0,882.00,Normal,0,4,,,Not Started,2,1,13,2024-07-09,54
442,cause,2019-07-12,2019-07-18,441.0,384.00,Normal,0,4,,,Not Started,6,1,9,2024-07-09,62
443,age,2019-07-21,2019-07-28,442.0,722.00,Normal,0,4,,,Not Started,7,1,8,2024-07-09,55
444,should,2019-07-30,2019-08-05,443.0,823.00,Normal,0,4,,,Not Started,6,1,7,2024-07-09,55
445,should,2019-08-06,2019-08-11,444.0,952.00,Normal,0,4,,,Not Started,5,1,5,2024-07-09,45
446,bit,2019-08-13,2019-08-18,445.0,895.00,Normal,0,4,,,Not Started,5,1,19,2024-07-09,91
447,charge,2019-08-20,2019-08-25,446.0,918.00,Normal,0,4,,,Not Started,5,1,13,2024-07-09,47
448,century,2019-08-28,2019-09-03,447.0,287.00,Normal,0,4,,,Not Started,6,1,19,2024-07-09,96
449,could,2019-09-05,2019-09-09,448.0,696.00,Normal,0,4,,,Not Started,4,1,9,2024-07-09,41
450,huge,2019-09-10,2019-09-15,449.0,791.00,Normal,0,4,,,Not Started,5,1,6,2024-07-09,68
451,general,2019-09-17,2019-09-24,450.0,904.00,Normal,0,4,,,Not Started,7,1,20,2024-07-09,42
452,door,2019-09-26,2019-10-04,451.0,538.00,Normal,0,4,,,Not Started,8,1,3,2024-07-09,35
453,open,2019-10-09,2019-10-14,452.0,995.00,Normal,0,4,,,Not Started,5,1,14,2024-07-09,51
454,college,2019-10-17,2019-10-24,453.0,928.00,Normal,0,4,,,Not Started,7,1,22,2024-07-09,57
455,drug,2019-10-26,2019-11-03,454.0,805.00,Normal,0,4,,,Not Started,8,1,4,2024-07-09,32
456,conference,2019-11-06,2019-11-10,455.0,996.00,Normal,0,4,,,Not Started,4,1,21,2024-07-09,77
457,little,2019-11-12,2019-11-19,456.0,536.00,Normal,0,4,,,Not Started,7,1,1,2024-07-09,51
458,interview,2019-11-20,2019-11-28,457.0,719.00,Normal,0,4,,,Not Started,8,1,20,2024-07-09,74
459,much,2019-11-30,2019-12-02,458.0,422.00,Normal,0,4,,,Not Started,2,1,10,2024-07-09,78
460,personal,2019-12-04,2019-12-08,459.0,675.00,Normal,0,4,,,Not Started,4,1,9,2024-07-09,83
461,purpose,2019-12-09,2019-12-12,460.0,808.00,Normal,0,4,,,Not Started,3,1,2,2024-07-09,47
462,lot,2019-12-13,2019-12-19,461.0,705.00,Normal,0,4,,,Not Started,6,1,16,2024-07-09,51
463,serious,2019-12-21,2019-12-29,462.0,498.00,Normal,0,4,,,Not Started,8,1,4,2024-07-09,62
464,soldier,2019-12-31,2020-01-06,463.0,383.00,Normal,0,4,,,Not Started,6,1,18,2024-07-09,80
465,record,2020-01-07,2020-01-13,464.0,913.00,Normal,0,4,,,Not Started,6,1,3,2024-07-09,80
466,health,2020-01-15,2020-01-18,465.0,563.00,Normal,0,4,,,Not Started,3,1,5,2024-07-09,70
467,practice,2020-01-17,2020-01-22,466.0,350.00,Normal,0,4,,,Not Started,5,1,1,2024-07-09,83
468,create,2020-01-23,2020-01-28,467.0,939.00,Normal,0,4,,,Not Started,5,1,5,2024-07-09,93
469,daughter,2020-01-30,2020-02-07,468.0,282.00,Normal,0,4,,,Not Started,8,1,16,2024-07-09,62
470,official,2020-12-29,2021-01-13,,1881.00,Critical,0,5,,,Not Started,15,1,37,2024-07-09,35
471,drug,2021-01-20,2021-01-25,470.0,268.00,Normal,0,5,,,Not Started,5,1,17,2024-07-09,77
472,anyone,2021-01-28,2021-02-05,471.0,226.00,Normal,0,5,,,Not Started,8,1,18,2024-07-09,56
473,stuff,2021-02-08,2021-02-11,472.0,281.00,Normal,0,5,,,Not Started,3,1,17,2024-07-09,66
474,concern,2021-02-12,2021-02-18,473.0,715.00,Normal,0,5,,,Not Started,6,1,10,2024-07-09,37
475,drive,2021-02-19,2021-02-26,474.0,770.00,Normal,0,5,,,Not Started,7,1,10,2024-07-09,42
476,person,2021-03-03,2021-03-07,475.0,858.00,Normal,0,5,,,Not Started,4,1,8,2024-07-09,95
477,three,2021-03-09,2021-03-15,476.0,883.00,Normal,0,5,,,Not Started,6,1,6,2024-07-09,82
478,central,2021-03-18,2021-03-21,477.0,830.00,Normal,0,5,,,Not Started,3,1,20,2024-07-09,77
479,use,2021-03-24,2021-03-28,478.0,566.00,Normal,0,5,,,Not Started,4,1,15,2024-07-09,100
480,someone,2021-03-30,2021-04-06,479.0,395.00,Normal,0,5,,,Not Started,7,1,2,2024-07-09,99
481,sense,2021-04-08,2021-04-10,480.0,590.00,Normal,0,5,,,Not Started,2,1,19,2024-07-09,90
482,suggest,2021-04-09,2021-04-14,481.0,677.00,Normal,0,5,,,Not Started,5,1,1,2024-07-09,30
483,seven,2021-04-15,2021-04-18,482.0,619.00,Normal,0,5,,,Not Started,3,1,10,2024-07-09,87
484,response,2021-04-20,2021-04-23,483.0,744.00,Normal,0,5,,,Not Started,3,1,11,2024-07-09,38
485,huge,2021-04-22,2021-04-26,484.0,382.00,Normal,0,5,,,Not Started,4,1,16,2024-07-09,74
486,product,2021-04-27,2021-04-30,485.0,639.00,Normal,0,5,,,Not Started,3,1,15,2024-07-09,37
487,hospital,2021-04-30,2021-05-02,486.0,734.00,Normal,0,5,,,Not Started,2,1,10,2024-07-09,40
488,glass,2021-05-04,2021-05-07,487.0,785.00,Normal,0,5,,,Not Started,3,1,6,2024-07-09,64
489,explain,2021-05-06,2021-05-11,488.0,313.00,Normal,0,5,,,Not Started,5,1,8,2024-07-09,59
