Date,ProjectID,TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,StartDate,EndDate,ActualStartDate,ActualEndDate,WeatherAssessment
2019-06-11,8,118,9,2,2,7,58,8509.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-06-11,27,119,28,2,2,26,134,17930.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-06-12,4,91,9,2,2,7,46,7158.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-06-12,8,118,9,2,2,7,58,8509.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-06-12,27,119,28,2,2,26,134,17930.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-06-13,4,91,9,2,2,7,47,7158.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-06-13,8,118,9,2,2,7,59,8509.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-06-13,27,119,28,2,2,26,134,17930.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-06-14,4,91,9,2,2,7,49,7158.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-06-14,8,118,10,2,2,8,62,8970.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-06-14,27,119,28,2,2,26,135,17930.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-06-15,4,91,9,2,2,7,49,7158.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-06-15,8,118,10,2,2,8,62,8970.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-06-15,27,119,28,2,2,26,136,17930.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-06-16,4,91,9,2,2,7,49,7158.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-06-16,8,118,10,2,2,8,62,8970.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-06-16,27,119,28,2,2,26,136,17930.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-06-17,4,91,10,2,2,8,51,7582.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-06-17,8,118,10,2,2,8,63,8970.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-06-17,27,119,29,2,2,27,139,18786.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-06-18,4,91,10,2,2,8,52,7582.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-06-18,8,118,12,2,2,10,67,10188.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-06-18,27,119,30,2,2,28,141,19005.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-06-18,29,108,1,1,0,0,0,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-06-19,4,91,10,2,2,8,53,7582.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-06-19,8,118,13,2,2,11,68,10720.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-06-19,27,119,30,2,2,28,143,19005.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-06-19,29,108,2,2,0,0,2,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-06-20,4,91,12,2,2,10,56,8439.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-06-20,8,118,13,2,2,11,68,10720.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-06-20,27,119,31,2,2,29,146,19428.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-06-20,29,108,2,2,0,0,4,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-06-21,4,91,12,2,2,10,56,8439.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-06-21,8,118,13,2,2,11,70,10720.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-06-21,27,119,32,2,2,30,148,19844.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-06-21,29,108,2,2,0,0,6,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-06-22,4,91,12,2,2,10,56,8439.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-06-22,8,118,13,2,2,11,70,10720.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-06-22,27,119,32,2,2,30,148,19844.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-06-22,29,108,2,2,0,0,6,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-06-23,4,91,12,2,2,10,56,8439.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-06-23,8,118,13,2,2,11,70,10720.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-06-23,27,119,32,2,2,30,149,19844.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-06-23,29,108,2,2,0,0,6,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-06-24,4,91,13,2,2,11,59,9293.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-06-24,8,118,13,2,2,11,72,10720.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-06-24,27,119,32,2,2,30,151,19844.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-06-24,29,108,2,2,0,0,8,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-06-25,4,91,13,2,2,11,59,9293.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-06-25,8,118,15,2,2,13,75,11282.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-06-25,27,119,32,2,2,30,152,19844.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-06-25,29,108,2,2,0,0,9,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-06-26,4,91,13,2,2,11,59,9293.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-06-26,8,118,15,2,2,13,77,11282.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-06-26,27,119,32,2,2,30,154,19844.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-06-26,29,108,2,2,0,0,11,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-06-27,4,91,13,2,2,11,60,9293.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-06-27,8,118,17,2,2,15,80,12566.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-06-27,27,119,32,2,2,30,155,19844.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-06-27,29,108,2,2,0,0,13,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-06-28,4,91,13,2,2,11,61,9293.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-06-28,8,118,17,2,2,15,81,12566.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-06-28,27,119,32,2,2,30,156,19844.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-06-28,29,108,2,2,0,0,15,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-06-29,4,91,13,2,2,11,61,9293.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-06-29,8,118,17,2,2,15,81,12566.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-06-29,27,119,32,2,2,30,156,19844.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-06-29,29,108,2,2,0,0,15,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-06-30,4,91,13,2,2,11,61,9293.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-06-30,8,118,17,2,2,15,81,12566.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-06-30,27,119,33,2,2,31,157,20741.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-06-30,29,108,2,2,0,0,15,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-01,4,91,14,2,2,12,63,9778.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-01,8,118,17,2,2,15,83,12566.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-01,27,119,33,2,2,31,159,20741.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-01,29,108,2,2,1,0,16,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-02,4,91,14,2,2,12,64,9778.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-02,8,118,17,2,2,15,84,12566.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-02,27,119,34,2,2,32,161,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-02,29,108,2,2,1,0,18,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-03,4,91,14,2,2,12,65,9778.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-03,8,118,18,2,2,16,86,13189.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-03,27,119,34,2,2,32,162,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-03,29,108,2,2,1,0,20,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-04,4,91,14,2,2,12,67,9778.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-04,8,118,19,2,2,17,88,13958.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-04,27,119,34,2,2,32,163,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-04,29,108,2,2,2,0,21,0.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-05,4,91,14,2,2,12,67,9778.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-05,8,118,20,2,2,18,89,14775.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-05,27,119,34,2,2,32,164,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-05,29,108,3,2,1,1,23,1156.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-06,4,91,14,2,2,12,67,9778.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-06,8,118,20,2,2,18,89,14775.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-06,27,119,34,2,2,32,164,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-06,29,108,3,2,1,1,23,1156.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-07,4,91,14,2,2,12,67,9778.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-07,8,118,20,2,2,18,89,14775.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-07,27,119,34,2,2,32,164,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-07,29,108,3,2,1,1,23,1156.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-08,4,91,14,2,2,12,67,9778.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-08,8,118,20,2,2,18,89,14775.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-08,27,119,34,2,2,32,164,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-08,29,108,3,2,1,1,25,1156.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-09,4,91,14,2,2,12,67,9778.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-09,8,118,20,2,2,18,90,14775.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-09,27,119,34,2,2,32,165,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-09,29,108,3,2,2,1,27,1156.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-10,4,91,15,2,2,13,70,10021.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-10,8,118,20,2,2,18,92,14775.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-10,27,119,34,2,2,32,165,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-10,29,108,3,1,1,2,29,1959.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-11,4,91,15,2,2,13,71,10021.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-11,8,118,20,2,2,18,94,14775.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-11,27,119,34,2,2,32,165,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-11,29,108,4,2,1,2,29,1959.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-12,4,91,16,2,2,14,73,11020.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-12,8,118,20,2,2,18,95,14775.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-12,27,119,34,2,2,32,165,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-12,29,108,5,2,0,3,31,4130.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-13,4,91,16,2,2,14,73,11020.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-13,8,118,21,2,2,19,97,15580.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-13,27,119,34,2,2,32,165,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-13,29,108,5,2,0,3,31,4130.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-14,4,91,16,2,2,14,73,11020.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-14,8,118,21,2,2,19,97,15580.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-14,27,119,34,2,2,32,165,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-14,29,108,5,2,0,3,31,4130.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-15,4,91,17,2,2,15,74,11872.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-15,8,118,21,2,2,19,97,15580.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-15,27,119,34,2,2,32,165,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-15,29,108,5,2,0,3,31,4130.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-16,4,91,17,2,2,15,76,11872.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-16,8,118,21,2,2,19,98,15580.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-16,27,119,34,2,2,32,166,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-16,28,137,1,1,0,0,1,0.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2019-07-16,29,108,5,2,0,3,32,4130.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-17,4,91,17,2,2,15,78,11872.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-17,8,118,21,2,2,19,99,15580.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-17,27,119,34,2,2,32,166,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-17,28,137,1,1,0,0,1,0.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2019-07-17,29,108,5,2,1,3,33,4130.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-18,4,91,18,2,2,16,79,12681.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-18,8,118,22,2,2,20,102,16386.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-18,27,119,34,2,2,32,167,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-18,28,137,1,1,0,0,2,0.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2019-07-18,29,108,5,2,1,3,33,4130.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-19,4,91,18,2,2,16,80,12681.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-19,8,118,23,2,2,21,104,17069.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-19,27,119,34,2,2,32,167,21294.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-19,28,137,1,1,0,0,3,0.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2019-07-19,29,108,5,2,2,3,35,4130.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-20,4,91,18,2,2,16,80,12681.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-20,8,118,23,2,2,21,104,17069.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-20,27,119,35,2,2,33,168,22170.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-20,28,137,2,2,0,0,3,0.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2019-07-20,29,108,5,2,2,3,35,4130.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-21,4,91,18,2,2,16,80,12681.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-21,8,118,23,2,2,21,104,17069.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-21,27,119,35,2,2,33,168,22170.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-21,28,137,3,3,0,0,3,0.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2019-07-21,29,108,5,2,2,3,35,4130.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-22,4,91,18,2,2,16,81,12681.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-22,8,118,23,2,2,21,106,17069.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-22,27,119,35,2,2,33,170,22170.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-22,28,137,3,3,0,0,6,0.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2019-07-22,29,108,5,2,2,3,36,4130.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-23,4,91,18,2,2,16,81,12681.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-23,8,118,24,2,2,22,109,17461.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-23,27,119,37,2,2,35,174,23207.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-23,28,137,3,3,0,0,9,0.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2019-07-23,29,108,5,2,2,3,38,4130.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-24,4,91,18,2,2,16,81,12681.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-24,8,118,24,2,2,22,110,17461.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-24,27,119,37,2,2,35,175,23207.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-24,28,137,3,3,0,0,12,0.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2019-07-24,29,108,5,2,2,3,38,4130.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-25,4,91,18,2,2,16,81,12681.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-25,8,118,24,2,2,22,111,17461.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-25,27,119,38,2,2,36,178,23840.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-25,28,137,3,3,0,0,14,0.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2019-07-25,29,108,5,2,2,3,39,4130.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-26,4,91,18,2,2,16,81,12681.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-26,8,118,24,2,2,22,112,17461.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-26,27,119,39,2,2,37,179,24523.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-26,28,137,3,3,0,0,16,0.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2019-07-26,29,108,5,2,2,3,40,4130.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-27,4,91,18,2,2,16,81,12681.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-27,8,118,24,2,2,22,112,17461.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-27,27,119,39,2,2,37,179,24523.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-27,28,137,3,3,1,0,16,0.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2019-07-27,29,108,5,2,2,3,40,4130.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-28,4,91,18,2,2,16,81,12681.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-28,8,118,24,2,2,22,112,17461.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-28,27,119,39,2,2,37,180,24523.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-28,28,137,3,3,1,0,16,0.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2019-07-28,29,108,5,2,2,3,40,4130.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-29,4,91,18,2,2,16,81,12681.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-29,8,118,24,2,2,22,113,17461.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-29,27,119,39,2,2,37,181,24523.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-29,28,137,3,3,1,0,19,0.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2019-07-29,29,108,6,2,2,4,43,5062.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-30,4,91,18,2,2,16,82,12681.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-30,8,118,24,2,2,22,113,17461.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-30,27,119,39,2,2,37,182,24523.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-30,28,137,3,3,1,0,22,0.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2019-07-30,29,108,6,2,2,4,43,5062.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-07-31,4,91,18,2,2,16,83,12681.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-07-31,8,118,25,2,2,23,115,17936.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-07-31,27,119,39,2,2,37,183,24523.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-07-31,28,137,4,3,0,1,25,2105.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2019-07-31,29,108,6,2,2,4,45,5062.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-08-01,4,91,18,2,2,16,84,12681.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-08-01,8,118,25,2,2,23,117,17936.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-08-01,27,119,39,2,2,37,184,24523.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-08-01,28,137,4,3,0,1,27,2105.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2019-08-01,29,108,8,2,2,6,49,6400.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-08-02,4,91,19,2,2,17,86,13262.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-08-02,8,118,26,2,2,24,118,18457.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-08-02,27,119,40,2,2,38,187,25255.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-08-02,28,137,4,3,0,1,29,2105.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2019-08-02,29,108,8,2,2,6,51,6400.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-08-03,4,91,19,2,2,17,86,13262.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
2019-08-03,8,118,26,2,2,24,118,18457.0,2019-04-23,2020-04-25,2019-04-23,2021-04-24,14.285714285714285
2019-08-03,27,119,40,2,2,38,188,25255.0,2019-01-29,2019-12-25,2019-01-29,2020-12-31,50.0
2019-08-03,28,137,4,3,0,1,29,2105.0,2019-07-16,2020-06-23,2019-07-16,2021-05-24,16.666666666666664
2019-08-03,29,108,8,2,2,6,51,6400.0,2019-06-18,2020-06-26,2019-06-18,2021-05-24,16.666666666666664
2019-08-04,4,91,19,2,2,17,86,13262.0,2019-04-23,2020-03-27,2019-04-23,2021-03-02,16.666666666666664
