Cost,Progress,Duration,Trade,TaskLength,Temperature,RainProb,WindSpeed,WorkerScore,WeatherAssessment,StartDelay,TaskDelay,Is_Delayed
464.0,50.0,4,8,13,10.278,0.0,12.553,91,25.0,45,3,1
219.0,25.0,8,18,10,10.278,0.0,12.553,50,37.5,44,33,1
831.0,100.0,5,3,1,9.944,0.0,24.14,55,33.33333333333333,0,5,0
883.0,20.0,5,1,2,9.944,0.0,24.14,38,0.0,4,0,0
464.0,37.5,8,19,1,9.944,0.0,24.14,64,20.0,0,9,1
2853.0,94.73684210526315,19,24,0,9.944,0.0,24.14,73,14.285714285714285,0,7,1
488.0,0.0,5,7,3,9.944,0.0,24.14,59,0.0,2,8,0
464.0,75.0,4,8,13,9.944,0.0,24.14,91,25.0,45,3,1
219.0,37.5,8,18,10,9.944,0.0,24.14,50,37.5,44,33,1
883.0,40.0,5,1,2,12.444,0.0,26.876,38,0.0,4,0,0
464.0,37.5,8,19,1,12.444,0.0,26.876,64,20.0,0,9,1
2853.0,100.0,19,24,0,12.444,0.0,26.876,73,14.285714285714285,0,7,0
380.0,25.0,4,19,1,12.444,0.0,26.876,45,0.0,6,18,1
488.0,20.0,5,7,3,12.444,0.0,26.876,59,0.0,2,8,1
464.0,75.0,4,8,13,12.444,0.0,26.876,91,25.0,45,3,1
219.0,37.5,8,18,10,12.444,0.0,26.876,50,37.5,44,33,1
883.0,60.0,5,1,2,10.889,0.0,13.036,38,0.0,4,0,1
464.0,37.5,8,19,1,10.889,0.0,13.036,64,20.0,0,9,1
380.0,25.0,4,19,1,10.889,0.0,13.036,45,0.0,6,18,1
488.0,40.0,5,7,3,10.889,0.0,13.036,59,0.0,2,8,1
464.0,75.0,4,8,13,10.889,0.0,13.036,91,25.0,45,3,1
219.0,50.0,8,18,10,10.889,0.0,13.036,50,37.5,44,33,1
883.0,80.0,5,1,2,11.611,0.0,17.703,38,0.0,4,0,1
464.0,50.0,8,19,1,11.611,0.0,17.703,64,20.0,0,9,1
380.0,25.0,4,19,1,11.611,0.0,17.703,45,0.0,6,18,1
488.0,60.0,5,7,3,11.611,0.0,17.703,59,0.0,2,8,1
464.0,100.0,4,8,13,11.611,0.0,17.703,91,25.0,45,3,0
963.0,33.33333333333333,3,9,14,11.611,0.0,17.703,37,12.5,48,2,1
219.0,62.5,8,18,10,11.611,0.0,17.703,50,37.5,44,33,1
883.0,100.0,5,1,2,7.444,0.0,15.932,38,0.0,4,0,0
595.0,0.0,4,16,3,7.444,0.0,15.932,30,50.0,2,22,0
464.0,50.0,8,19,1,7.444,0.0,15.932,64,20.0,0,9,1
380.0,25.0,4,19,1,7.444,0.0,15.932,45,0.0,6,18,1
488.0,80.0,5,7,3,7.444,0.0,15.932,59,0.0,2,8,1
963.0,66.66666666666666,3,9,14,7.444,0.0,15.932,37,12.5,48,2,1
219.0,62.5,8,18,10,7.444,0.0,15.932,50,37.5,44,33,1
595.0,0.0,4,16,3,11.0,100.0,31.704,30,50.0,2,22,0
464.0,50.0,8,19,1,11.0,100.0,31.704,64,20.0,0,9,1
380.0,25.0,4,19,1,11.0,100.0,31.704,45,0.0,6,18,1
488.0,80.0,5,7,3,11.0,100.0,31.704,59,0.0,2,8,1
963.0,66.66666666666666,3,9,14,11.0,100.0,31.704,37,12.5,48,2,1
219.0,62.5,8,18,10,11.0,100.0,31.704,50,37.5,44,33,1
595.0,0.0,4,16,3,10.5,100.0,30.256,30,50.0,2,22,0
464.0,50.0,8,19,1,10.5,100.0,30.256,64,20.0,0,9,1
380.0,25.0,4,19,1,10.5,100.0,30.256,45,0.0,6,18,1
488.0,80.0,5,7,3,10.5,100.0,30.256,59,0.0,2,8,1
963.0,66.66666666666666,3,9,14,10.5,100.0,30.256,37,12.5,48,2,1
219.0,62.5,8,18,10,10.5,100.0,30.256,50,37.5,44,33,1
595.0,0.0,4,16,3,6.667,100.0,43.291,30,50.0,2,22,1
464.0,62.5,8,19,1,6.667,100.0,43.291,64,20.0,0,9,1
380.0,25.0,4,19,1,6.667,100.0,43.291,45,0.0,6,18,1
488.0,80.0,5,7,3,6.667,100.0,43.291,59,0.0,2,8,1
963.0,100.0,3,9,14,6.667,100.0,43.291,37,12.5,48,2,0
887.0,12.5,8,15,15,6.667,100.0,43.291,94,0.0,48,1,1
219.0,62.5,8,18,10,6.667,100.0,43.291,50,37.5,44,33,1
595.0,0.0,4,16,3,6.833,100.0,44.096,30,50.0,2,22,1
464.0,75.0,8,19,1,6.833,100.0,44.096,64,20.0,0,9,1
380.0,25.0,4,19,1,6.833,100.0,44.096,45,0.0,6,18,1
488.0,80.0,5,7,3,6.833,100.0,44.096,59,0.0,2,8,1
887.0,25.0,8,15,15,6.833,100.0,44.096,94,0.0,48,1,1
219.0,62.5,8,18,10,6.833,100.0,44.096,50,37.5,44,33,1
595.0,0.0,4,16,3,6.778,100.0,43.452,30,50.0,2,22,1
464.0,87.5,8,19,1,6.778,100.0,43.452,64,20.0,0,9,1
380.0,25.0,4,19,1,6.778,100.0,43.452,45,0.0,6,18,1
488.0,80.0,5,7,3,6.778,100.0,43.452,59,0.0,2,8,1
887.0,37.5,8,15,15,6.778,100.0,43.452,94,0.0,48,1,1
219.0,62.5,8,18,10,6.778,100.0,43.452,50,37.5,44,33,1
595.0,0.0,4,16,3,5.056,100.0,25.91,30,50.0,2,22,1
464.0,100.0,8,19,1,5.056,100.0,25.91,64,20.0,0,9,0
353.0,33.33333333333333,3,8,2,5.056,100.0,25.91,67,50.0,8,0,1
380.0,25.0,4,19,1,5.056,100.0,25.91,45,0.0,6,18,1
488.0,100.0,5,7,3,5.056,100.0,25.91,59,0.0,2,8,0
700.0,0.0,7,17,4,5.056,100.0,25.91,84,28.57142857142857,10,2,1
887.0,50.0,8,15,15,5.056,100.0,25.91,94,0.0,48,1,1
219.0,62.5,8,18,10,5.056,100.0,25.91,50,37.5,44,33,1
595.0,0.0,4,16,3,4.0,0.0,21.243,30,50.0,2,22,1
353.0,66.66666666666666,3,8,2,4.0,0.0,21.243,67,50.0,8,0,1
380.0,25.0,4,19,1,4.0,0.0,21.243,45,0.0,6,18,1
700.0,14.285714285714285,7,17,4,4.0,0.0,21.243,84,28.57142857142857,10,2,1
887.0,62.5,8,15,15,4.0,0.0,21.243,94,0.0,48,1,1
219.0,62.5,8,18,10,4.0,0.0,21.243,50,37.5,44,33,1
595.0,0.0,4,16,3,6.667,100.0,16.576,30,50.0,2,22,1
353.0,66.66666666666666,3,8,2,6.667,100.0,16.576,67,50.0,8,0,1
380.0,25.0,4,19,1,6.667,100.0,16.576,45,0.0,6,18,1
700.0,14.285714285714285,7,17,4,6.667,100.0,16.576,84,28.57142857142857,10,2,1
887.0,75.0,8,15,15,6.667,100.0,16.576,94,0.0,48,1,1
219.0,62.5,8,18,10,6.667,100.0,16.576,50,37.5,44,33,1
595.0,0.0,4,16,3,6.056,0.0,19.634,30,50.0,2,22,1
353.0,66.66666666666666,3,8,2,6.056,0.0,19.634,67,50.0,8,0,1
380.0,25.0,4,19,1,6.056,0.0,19.634,45,0.0,6,18,1
700.0,14.285714285714285,7,17,4,6.056,0.0,19.634,84,28.57142857142857,10,2,1
887.0,87.5,8,15,15,6.056,0.0,19.634,94,0.0,48,1,1
219.0,62.5,8,18,10,6.056,0.0,19.634,50,37.5,44,33,1
595.0,0.0,4,16,3,6.167,100.0,24.623,30,50.0,2,22,1
353.0,100.0,3,8,2,6.167,100.0,24.623,67,50.0,8,0,0
884.0,0.0,4,7,3,6.167,100.0,24.623,46,80.0,8,5,1
380.0,25.0,4,19,1,6.167,100.0,24.623,45,0.0,6,18,1
700.0,28.57142857142857,7,17,4,6.167,100.0,24.623,84,28.57142857142857,10,2,1
887.0,87.5,8,15,15,6.167,100.0,24.623,94,0.0,48,1,1
219.0,62.5,8,18,10,6.167,100.0,24.623,50,37.5,44,33,1
595.0,0.0,4,16,3,7.389,100.0,40.555,30,50.0,2,22,1
884.0,0.0,4,7,3,7.389,100.0,40.555,46,80.0,8,5,1
380.0,25.0,4,19,1,7.389,100.0,40.555,45,0.0,6,18,1
700.0,42.857142857142854,7,17,4,7.389,100.0,40.555,84,28.57142857142857,10,2,1
887.0,100.0,8,15,15,7.389,100.0,40.555,94,0.0,48,1,0
856.0,14.285714285714285,7,11,16,7.389,100.0,40.555,75,25.0,47,7,1
219.0,62.5,8,18,10,7.389,100.0,40.555,50,37.5,44,33,1
595.0,25.0,4,16,3,6.5,0.0,29.451,30,50.0,2,22,1
884.0,25.0,4,7,3,6.5,0.0,29.451,46,80.0,8,5,1
380.0,50.0,4,19,1,6.5,0.0,29.451,45,0.0,6,18,1
700.0,57.14285714285714,7,17,4,6.5,0.0,29.451,84,28.57142857142857,10,2,1
856.0,28.57142857142857,7,11,16,6.5,0.0,29.451,75,25.0,47,7,1
219.0,62.5,8,18,10,6.5,0.0,29.451,50,37.5,44,33,1
595.0,25.0,4,16,3,3.5,0.0,13.036,30,50.0,2,22,1
884.0,25.0,4,7,3,3.5,0.0,13.036,46,80.0,8,5,1
380.0,75.0,4,19,1,3.5,0.0,13.036,45,0.0,6,18,1
700.0,71.42857142857143,7,17,4,3.5,0.0,13.036,84,28.57142857142857,10,2,1
856.0,42.857142857142854,7,11,16,3.5,0.0,13.036,75,25.0,47,7,1
219.0,75.0,8,18,10,3.5,0.0,13.036,50,37.5,44,33,1
595.0,25.0,4,16,3,6.167,100.0,11.104,30,50.0,2,22,1
884.0,50.0,4,7,3,6.167,100.0,11.104,46,80.0,8,5,1
380.0,75.0,4,19,1,6.167,100.0,11.104,45,0.0,6,18,1
700.0,85.71428571428571,7,17,4,6.167,100.0,11.104,84,28.57142857142857,10,2,1
856.0,42.857142857142854,7,11,16,6.167,100.0,11.104,75,25.0,47,7,1
219.0,75.0,8,18,10,6.167,100.0,11.104,50,37.5,44,33,1
595.0,25.0,4,16,3,5.389,0.0,14.806,30,50.0,2,22,1
884.0,50.0,4,7,3,5.389,0.0,14.806,46,80.0,8,5,1
380.0,75.0,4,19,1,5.389,0.0,14.806,45,0.0,6,18,1
700.0,100.0,7,17,4,5.389,0.0,14.806,84,28.57142857142857,10,2,0
461.0,0.0,3,22,5,5.389,0.0,14.806,96,85.71428571428571,12,3,1
856.0,42.857142857142854,7,11,16,5.389,0.0,14.806,75,25.0,47,7,1
219.0,75.0,8,18,10,5.389,0.0,14.806,50,37.5,44,33,1
595.0,25.0,4,16,3,7.944,0.0,22.37,30,50.0,2,22,1
884.0,50.0,4,7,3,7.944,0.0,22.37,46,80.0,8,5,1
380.0,75.0,4,19,1,7.944,0.0,22.37,45,0.0,6,18,1
461.0,0.0,3,22,5,7.944,0.0,22.37,96,85.71428571428571,12,3,1
856.0,57.14285714285714,7,11,16,7.944,0.0,22.37,75,25.0,47,7,1
219.0,75.0,8,18,10,7.944,0.0,22.37,50,37.5,44,33,1
595.0,25.0,4,16,3,10.833,100.0,34.923,30,50.0,2,22,1
884.0,75.0,4,7,3,10.833,100.0,34.923,46,80.0,8,5,1
380.0,75.0,4,19,1,10.833,100.0,34.923,45,0.0,6,18,1
461.0,33.33333333333333,3,22,5,10.833,100.0,34.923,96,85.71428571428571,12,3,1
856.0,57.14285714285714,7,11,16,10.833,100.0,34.923,75,25.0,47,7,1
219.0,75.0,8,18,10,10.833,100.0,34.923,50,37.5,44,33,1
595.0,25.0,4,16,3,8.722,0.0,17.381,30,50.0,2,22,1
884.0,100.0,4,7,3,8.722,0.0,17.381,46,80.0,8,5,0
424.0,25.0,4,21,4,8.722,0.0,17.381,69,50.0,11,3,1
380.0,100.0,4,19,1,8.722,0.0,17.381,45,0.0,6,18,0
951.0,20.0,5,17,2,8.722,0.0,17.381,53,16.666666666666664,23,3,1
461.0,66.66666666666666,3,22,5,8.722,0.0,17.381,96,85.71428571428571,12,3,1
856.0,57.14285714285714,7,11,16,8.722,0.0,17.381,75,25.0,47,7,1
219.0,75.0,8,18,10,8.722,0.0,17.381,50,37.5,44,33,1
595.0,25.0,4,16,3,9.333,100.0,33.474,30,50.0,2,22,1
424.0,25.0,4,21,4,9.333,100.0,33.474,69,50.0,11,3,1
951.0,20.0,5,17,2,9.333,100.0,33.474,53,16.666666666666664,23,3,1
461.0,66.66666666666666,3,22,5,9.333,100.0,33.474,96,85.71428571428571,12,3,1
856.0,57.14285714285714,7,11,16,9.333,100.0,33.474,75,25.0,47,7,1
219.0,75.0,8,18,10,9.333,100.0,33.474,50,37.5,44,33,1
595.0,25.0,4,16,3,11.611,100.0,26.554,30,50.0,2,22,1
424.0,50.0,4,21,4,11.611,100.0,26.554,69,50.0,11,3,1
951.0,40.0,5,17,2,11.611,100.0,26.554,53,16.666666666666664,23,3,1
461.0,66.66666666666666,3,22,5,11.611,100.0,26.554,96,85.71428571428571,12,3,1
856.0,57.14285714285714,7,11,16,11.611,100.0,26.554,75,25.0,47,7,1
219.0,75.0,8,18,10,11.611,100.0,26.554,50,37.5,44,33,1
595.0,50.0,4,16,3,5.389,0.0,16.576,30,50.0,2,22,1
424.0,75.0,4,21,4,5.389,0.0,16.576,69,50.0,11,3,1
951.0,60.0,5,17,2,5.389,0.0,16.576,53,16.666666666666664,23,3,1
461.0,100.0,3,22,5,5.389,0.0,16.576,96,85.71428571428571,12,3,0
267.0,50.0,2,5,6,5.389,0.0,16.576,82,57.14285714285714,14,3,1
856.0,71.42857142857143,7,11,16,5.389,0.0,16.576,75,25.0,47,7,1
219.0,75.0,8,18,10,5.389,0.0,16.576,50,37.5,44,33,1
595.0,50.0,4,16,3,4.556,100.0,13.036,30,50.0,2,22,1
424.0,75.0,4,21,4,4.556,100.0,13.036,69,50.0,11,3,1
951.0,60.0,5,17,2,4.556,100.0,13.036,53,16.666666666666664,23,3,1
267.0,50.0,2,5,6,4.556,100.0,13.036,82,57.14285714285714,14,3,1
856.0,85.71428571428571,7,11,16,4.556,100.0,13.036,75,25.0,47,7,1
219.0,75.0,8,18,10,4.556,100.0,13.036,50,37.5,44,33,1
595.0,50.0,4,16,3,5.444,100.0,11.104,30,50.0,2,22,1
424.0,75.0,4,21,4,5.444,100.0,11.104,69,50.0,11,3,1
951.0,60.0,5,17,2,5.444,100.0,11.104,53,16.666666666666664,23,3,1
267.0,50.0,2,5,6,5.444,100.0,11.104,82,57.14285714285714,14,3,1
856.0,85.71428571428571,7,11,16,5.444,100.0,11.104,75,25.0,47,7,1
219.0,75.0,8,18,10,5.444,100.0,11.104,50,37.5,44,33,1
595.0,50.0,4,16,3,7.0,0.0,16.576,30,50.0,2,22,1
424.0,100.0,4,21,4,7.0,0.0,16.576,69,50.0,11,3,0
262.0,33.33333333333333,3,18,5,7.0,0.0,16.576,67,50.0,12,1,1
951.0,80.0,5,17,2,7.0,0.0,16.576,53,16.666666666666664,23,3,1
267.0,50.0,2,5,6,7.0,0.0,16.576,82,57.14285714285714,14,3,1
856.0,100.0,7,11,16,7.0,0.0,16.576,75,25.0,47,7,0
416.0,25.0,4,11,17,7.0,0.0,16.576,93,25.0,53,1,1
219.0,87.5,8,18,10,7.0,0.0,16.576,50,37.5,44,33,1
595.0,75.0,4,16,3,6.444,0.0,23.335,30,50.0,2,22,1
262.0,33.33333333333333,3,18,5,6.444,0.0,23.335,67,50.0,12,1,1
951.0,100.0,5,17,2,6.444,0.0,23.335,53,16.666666666666664,23,3,0
273.0,25.0,4,15,3,6.444,0.0,23.335,99,71.42857142857143,26,4,1
267.0,100.0,2,5,6,6.444,0.0,23.335,82,57.14285714285714,14,3,0
532.0,50.0,2,11,7,6.444,0.0,23.335,92,57.14285714285714,17,0,1
416.0,25.0,4,11,17,6.444,0.0,23.335,93,25.0,53,1,1
219.0,100.0,8,18,10,6.444,0.0,23.335,50,37.5,44,33,0
423.0,33.33333333333333,3,15,11,6.444,0.0,23.335,60,25.0,75,0,1
2171.0,0.0,15,28,0,6.444,0.0,23.335,47,16.666666666666664,0,4,0
595.0,75.0,4,16,3,3.833,100.0,13.036,30,50.0,2,22,1
262.0,66.66666666666666,3,18,5,3.833,100.0,13.036,67,50.0,12,1,1
273.0,25.0,4,15,3,3.833,100.0,13.036,99,71.42857142857143,26,4,1
532.0,100.0,2,11,7,3.833,100.0,13.036,92,57.14285714285714,17,0,0
289.0,0.0,3,5,8,3.833,100.0,13.036,89,42.85714285714285,15,4,1
416.0,50.0,4,11,17,3.833,100.0,13.036,93,25.0,53,1,1
423.0,66.66666666666666,3,15,11,3.833,100.0,13.036,60,25.0,75,0,1
2171.0,6.666666666666667,15,28,0,3.833,100.0,13.036,47,16.666666666666664,0,4,0
1156.0,9.090909090909092,11,30,0,3.833,100.0,13.036,83,16.666666666666664,0,2,0
595.0,100.0,4,16,3,2.222,0.0,18.346,30,50.0,2,22,0
854.0,50.0,2,14,4,2.222,0.0,18.346,43,83.33333333333334,24,3,1
262.0,100.0,3,18,5,2.222,0.0,18.346,67,50.0,12,1,0
485.0,0.0,3,16,6,2.222,0.0,18.346,37,66.66666666666666,13,7,1
273.0,25.0,4,15,3,2.222,0.0,18.346,99,71.42857142857143,26,4,1
289.0,0.0,3,5,8,2.222,0.0,18.346,89,42.85714285714285,15,4,1
416.0,75.0,4,11,17,2.222,0.0,18.346,93,25.0,53,1,1
423.0,100.0,3,15,11,2.222,0.0,18.346,60,25.0,75,0,0
553.0,16.666666666666664,6,19,12,2.222,0.0,18.346,72,0.0,73,7,1
2171.0,13.333333333333334,15,28,0,2.222,0.0,18.346,47,16.666666666666664,0,4,0
1156.0,18.181818181818183,11,30,0,2.222,0.0,18.346,83,16.666666666666664,0,2,0
854.0,50.0,2,14,4,2.389,0.0,23.657,43,83.33333333333334,24,3,1
485.0,0.0,3,16,6,2.389,0.0,23.657,37,66.66666666666666,13,7,1
273.0,50.0,4,15,3,2.389,0.0,23.657,99,71.42857142857143,26,4,1
289.0,33.33333333333333,3,5,8,2.389,0.0,23.657,89,42.85714285714285,15,4,1
416.0,100.0,4,11,17,2.389,0.0,23.657,93,25.0,53,1,0
897.0,14.285714285714285,7,19,18,2.389,0.0,23.657,90,62.5,52,3,1
553.0,16.666666666666664,6,19,12,2.389,0.0,23.657,72,0.0,73,7,1
2171.0,20.0,15,28,0,2.389,0.0,23.657,47,16.666666666666664,0,4,0
1156.0,27.27272727272727,11,30,0,2.389,0.0,23.657,83,16.666666666666664,0,2,0
854.0,50.0,2,14,4,3.778,100.0,29.451,43,83.33333333333334,24,3,1
485.0,0.0,3,16,6,3.778,100.0,29.451,37,66.66666666666666,13,7,1
273.0,50.0,4,15,3,3.778,100.0,29.451,99,71.42857142857143,26,4,1
289.0,33.33333333333333,3,5,8,3.778,100.0,29.451,89,42.85714285714285,15,4,1
897.0,14.285714285714285,7,19,18,3.778,100.0,29.451,90,62.5,52,3,1
553.0,16.666666666666664,6,19,12,3.778,100.0,29.451,72,0.0,73,7,1
2171.0,20.0,15,28,0,3.778,100.0,29.451,47,16.666666666666664,0,4,0
1156.0,27.27272727272727,11,30,0,3.778,100.0,29.451,83,16.666666666666664,0,2,0
854.0,50.0,2,14,4,3.889,100.0,29.451,43,83.33333333333334,24,3,1
485.0,0.0,3,16,6,3.889,100.0,29.451,37,66.66666666666666,13,7,1
273.0,50.0,4,15,3,3.889,100.0,29.451,99,71.42857142857143,26,4,1
289.0,33.33333333333333,3,5,8,3.889,100.0,29.451,89,42.85714285714285,15,4,1
897.0,28.57142857142857,7,19,18,3.889,100.0,29.451,90,62.5,52,3,1
553.0,16.666666666666664,6,19,12,3.889,100.0,29.451,72,0.0,73,7,1
2171.0,20.0,15,28,0,3.889,100.0,29.451,47,16.666666666666664,0,4,0
1156.0,27.27272727272727,11,30,0,3.889,100.0,29.451,83,16.666666666666664,0,2,0
854.0,100.0,2,14,4,6.111,0.0,24.14,43,83.33333333333334,24,3,0
999.0,12.5,8,18,5,6.111,0.0,24.14,84,50.0,25,9,1
485.0,33.33333333333333,3,16,6,6.111,0.0,24.14,37,66.66666666666666,13,7,1
273.0,75.0,4,15,3,6.111,0.0,24.14,99,71.42857142857143,26,4,1
289.0,66.66666666666666,3,5,8,6.111,0.0,24.14,89,42.85714285714285,15,4,1
897.0,42.857142857142854,7,19,18,6.111,0.0,24.14,90,62.5,52,3,1
553.0,33.33333333333333,6,19,12,6.111,0.0,24.14,72,0.0,73,7,1
2171.0,26.666666666666668,15,28,0,6.111,0.0,24.14,47,16.666666666666664,0,4,0
1156.0,36.36363636363637,11,30,0,6.111,0.0,24.14,83,16.666666666666664,0,2,0
999.0,12.5,8,18,5,6.056,0.0,13.036,84,50.0,25,9,1
485.0,33.33333333333333,3,16,6,6.056,0.0,13.036,37,66.66666666666666,13,7,1
273.0,100.0,4,15,3,6.056,0.0,13.036,99,71.42857142857143,26,4,0
663.0,33.33333333333333,3,14,4,6.056,0.0,13.036,69,85.71428571428571,28,0,1
289.0,100.0,3,5,8,6.056,0.0,13.036,89,42.85714285714285,15,4,0
621.0,0.0,2,9,9,6.056,0.0,13.036,73,57.14285714285714,17,1,1
897.0,57.14285714285714,7,19,18,6.056,0.0,13.036,90,62.5,52,3,1
553.0,33.33333333333333,6,19,12,6.056,0.0,13.036,72,0.0,73,7,1
2171.0,26.666666666666668,15,28,0,6.056,0.0,13.036,47,16.666666666666664,0,4,0
1156.0,45.45454545454545,11,30,0,6.056,0.0,13.036,83,16.666666666666664,0,2,0
999.0,12.5,8,18,5,6.889,0.0,13.84,84,50.0,25,9,1
485.0,33.33333333333333,3,16,6,6.889,0.0,13.84,37,66.66666666666666,13,7,1
663.0,66.66666666666666,3,14,4,6.889,0.0,13.84,69,85.71428571428571,28,0,1
621.0,50.0,2,9,9,6.889,0.0,13.84,73,57.14285714285714,17,1,1
897.0,71.42857142857143,7,19,18,6.889,0.0,13.84,90,62.5,52,3,1
553.0,50.0,6,19,12,6.889,0.0,13.84,72,0.0,73,7,1
2171.0,33.33333333333333,15,28,0,6.889,0.0,13.84,47,16.666666666666664,0,4,0
1156.0,54.54545454545454,11,30,0,6.889,0.0,13.84,83,16.666666666666664,0,2,0
999.0,25.0,8,18,5,6.556,100.0,11.104,84,50.0,25,9,1
485.0,33.33333333333333,3,16,6,6.556,100.0,11.104,37,66.66666666666666,13,7,1
663.0,100.0,3,14,4,6.556,100.0,11.104,69,85.71428571428571,28,0,0
623.0,33.33333333333333,3,2,5,6.556,100.0,11.104,65,57.14285714285714,26,4,1
621.0,100.0,2,9,9,6.556,100.0,11.104,73,57.14285714285714,17,1,0
769.0,0.0,4,4,10,6.556,100.0,11.104,88,57.14285714285714,15,3,1
897.0,71.42857142857143,7,19,18,6.556,100.0,11.104,90,62.5,52,3,1
553.0,66.66666666666666,6,19,12,6.556,100.0,11.104,72,0.0,73,7,1
2171.0,40.0,15,28,0,6.556,100.0,11.104,47,16.666666666666664,0,4,0
1156.0,63.63636363636363,11,30,0,6.556,100.0,11.104,83,16.666666666666664,0,2,0
999.0,25.0,8,18,5,5.722,0.0,16.576,84,50.0,25,9,1
485.0,66.66666666666666,3,16,6,5.722,0.0,16.576,37,66.66666666666666,13,7,1
623.0,33.33333333333333,3,2,5,5.722,0.0,16.576,65,57.14285714285714,26,4,1
769.0,25.0,4,4,10,5.722,0.0,16.576,88,57.14285714285714,15,3,1
897.0,85.71428571428571,7,19,18,5.722,0.0,16.576,90,62.5,52,3,1
553.0,66.66666666666666,6,19,12,5.722,0.0,16.576,72,0.0,73,7,1
2171.0,46.666666666666664,15,28,0,5.722,0.0,16.576,47,16.666666666666664,0,4,0
1156.0,72.72727272727273,11,30,0,5.722,0.0,16.576,83,16.666666666666664,0,2,0
999.0,25.0,8,18,5,7.778,100.0,33.474,84,50.0,25,9,1
485.0,66.66666666666666,3,16,6,7.778,100.0,33.474,37,66.66666666666666,13,7,1
623.0,33.33333333333333,3,2,5,7.778,100.0,33.474,65,57.14285714285714,26,4,1
769.0,25.0,4,4,10,7.778,100.0,33.474,88,57.14285714285714,15,3,1
897.0,85.71428571428571,7,19,18,7.778,100.0,33.474,90,62.5,52,3,1
553.0,66.66666666666666,6,19,12,7.778,100.0,33.474,72,0.0,73,7,1
2171.0,46.666666666666664,15,28,0,7.778,100.0,33.474,47,16.666666666666664,0,4,0
1156.0,72.72727272727273,11,30,0,7.778,100.0,33.474,83,16.666666666666664,0,2,0
999.0,25.0,8,18,5,6.556,100.0,30.256,84,50.0,25,9,1
485.0,66.66666666666666,3,16,6,6.556,100.0,30.256,37,66.66666666666666,13,7,1
623.0,33.33333333333333,3,2,5,6.556,100.0,30.256,65,57.14285714285714,26,4,1
769.0,25.0,4,4,10,6.556,100.0,30.256,88,57.14285714285714,15,3,1
897.0,100.0,7,19,18,6.556,100.0,30.256,90,62.5,52,3,0
773.0,0.0,5,5,19,6.556,100.0,30.256,49,50.0,53,19,1
553.0,66.66666666666666,6,19,12,6.556,100.0,30.256,72,0.0,73,7,1
2171.0,46.666666666666664,15,28,0,6.556,100.0,30.256,47,16.666666666666664,0,4,0
1156.0,72.72727272727273,11,30,0,6.556,100.0,30.256,83,16.666666666666664,0,2,0
999.0,37.5,8,18,5,2.722,0.0,20.439,84,50.0,25,9,1
485.0,100.0,3,16,6,2.722,0.0,20.439,37,66.66666666666666,13,7,0
243.0,0.0,3,17,7,2.722,0.0,20.439,96,33.33333333333333,18,7,1
623.0,66.66666666666666,3,2,5,2.722,0.0,20.439,65,57.14285714285714,26,4,1
769.0,50.0,4,4,10,2.722,0.0,20.439,88,57.14285714285714,15,3,1
773.0,20.0,5,5,19,2.722,0.0,20.439,49,50.0,53,19,1
553.0,83.33333333333334,6,19,12,2.722,0.0,20.439,72,0.0,73,7,1
2171.0,53.333333333333336,15,28,0,2.722,0.0,20.439,47,16.666666666666664,0,4,0
1156.0,72.72727272727273,11,30,0,2.722,0.0,20.439,83,16.666666666666664,0,2,1
999.0,37.5,8,18,5,3.778,0.0,26.232,84,50.0,25,9,1
243.0,33.33333333333333,3,17,7,3.778,0.0,26.232,96,33.33333333333333,18,7,1
623.0,66.66666666666666,3,2,5,3.778,0.0,26.232,65,57.14285714285714,26,4,1
769.0,75.0,4,4,10,3.778,0.0,26.232,88,57.14285714285714,15,3,1
773.0,20.0,5,5,19,3.778,0.0,26.232,49,50.0,53,19,1
553.0,100.0,6,19,12,3.778,0.0,26.232,72,0.0,73,7,0
876.0,16.666666666666664,6,3,13,3.778,0.0,26.232,37,12.5,78,13,1
2171.0,60.0,15,28,0,3.778,0.0,26.232,47,16.666666666666664,0,4,0
1156.0,81.81818181818183,11,30,0,3.778,0.0,26.232,83,16.666666666666664,0,2,1
999.0,50.0,8,18,5,5.556,0.0,17.381,84,50.0,25,9,1
243.0,33.33333333333333,3,17,7,5.556,0.0,17.381,96,33.33333333333333,18,7,1
623.0,100.0,3,2,5,5.556,0.0,17.381,65,57.14285714285714,26,4,0
805.0,20.0,5,8,6,5.556,0.0,17.381,54,42.85714285714285,28,5,1
769.0,75.0,4,4,10,5.556,0.0,17.381,88,57.14285714285714,15,3,1
773.0,40.0,5,5,19,5.556,0.0,17.381,49,50.0,53,19,1
876.0,16.666666666666664,6,3,13,5.556,0.0,17.381,37,12.5,78,13,1
2171.0,66.66666666666666,15,28,0,5.556,0.0,17.381,47,16.666666666666664,0,4,0
1156.0,90.9090909090909,11,30,0,5.556,0.0,17.381,83,16.666666666666664,0,2,1
999.0,62.5,8,18,5,7.056,100.0,25.91,84,50.0,25,9,1
243.0,66.66666666666666,3,17,7,7.056,100.0,25.91,96,33.33333333333333,18,7,1
805.0,20.0,5,8,6,7.056,100.0,25.91,54,42.85714285714285,28,5,1
769.0,100.0,4,4,10,7.056,100.0,25.91,88,57.14285714285714,15,3,0
817.0,50.0,2,21,11,7.056,100.0,25.91,85,42.85714285714285,19,0,1
