ID,Name,StartDate,EndDate,ParentTaskID,Cost,Priority,Progress,ProjectID,ActualStartDate,ActualEndDate,Status,Duration,AssigneeID,Trade,CreateDate,WeatherAssessment,TaskLength
222,before,2017-02-16,2017-02-23,221,534.0,Normal,0,2,,,Not Started,6,1,1,2024-03-31,9.090909090909092,47
223,fight,2017-02-24,2017-03-03,222,394.0,Normal,0,2,,,Not Started,6,1,1,2024-03-31,14.285714285714285,48
224,western,2017-03-04,2017-03-10,223,945.0,Normal,0,2,,,Not Started,6,1,3,2024-03-31,14.285714285714285,49
225,occur,2017-03-11,2017-03-14,224,483.0,Normal,0,2,,,Not Started,3,1,1,2024-03-31,14.285714285714285,50
226,open,2017-03-15,2017-03-16,225,557.0,Normal,0,2,,,Not Started,2,1,3,2024-03-31,8.695652173913043,51
227,need,2018-10-05,2018-10-16,,1355.0,Critical,0,3,,,Not Started,12,1,5,2024-03-31,3.225806451612903,0
228,partner,2018-10-16,2018-10-17,227,874.0,Normal,0,3,,,Not Started,2,1,2,2024-03-31,6.451612903225806,1
229,receive,2018-10-19,2018-10-22,228,777.0,Normal,0,3,,,Not Started,4,1,1,2024-03-31,6.451612903225806,2
230,situation,2018-10-24,2018-10-26,229,921.0,Normal,0,3,,,Not Started,3,1,1,2024-03-31,12.903225806451612,3
231,value,2018-10-26,2018-10-29,230,726.0,Normal,0,3,,,Not Started,4,1,4,2024-03-31,12.903225806451612,4
232,require,2018-10-29,2018-11-01,231,998.0,Normal,0,3,,,Not Started,4,1,1,2024-03-31,12.903225806451612,5
233,build,2018-11-01,2018-11-07,232,836.0,Normal,0,3,,,Not Started,7,1,1,2024-03-31,12.903225806451612,6
234,much,2018-11-07,2018-11-12,233,220.0,Normal,0,3,,,Not Started,6,1,3,2024-03-31,9.67741935483871,7
235,word,2018-11-13,2018-11-19,234,581.0,Normal,0,3,,,Not Started,7,1,2,2024-03-31,12.903225806451612,8
236,sometimes,2018-11-20,2018-11-25,235,834.0,Normal,0,3,,,Not Started,6,1,4,2024-03-31,12.903225806451612,9
237,population,2018-11-26,2018-12-01,236,563.0,Normal,0,3,,,Not Started,6,1,3,2024-03-31,9.67741935483871,10
238,soldier,2018-12-02,2018-12-07,237,313.0,Normal,0,3,,,Not Started,6,1,3,2024-03-31,19.35483870967742,11
239,our,2018-12-09,2018-12-16,238,292.0,Normal,0,3,,,Not Started,8,1,2,2024-03-31,32.25806451612903,12
240,sell,2018-12-18,2018-12-24,239,970.0,Normal,0,3,,,Not Started,7,1,1,2024-03-31,38.70967741935484,13
241,hold,2018-12-26,2019-01-01,240,660.0,Normal,0,3,,,Not Started,7,1,3,2024-03-31,45.16129032258064,14
242,scientist,2019-01-01,2019-01-04,241,651.0,Normal,0,3,,,Not Started,4,1,4,2024-03-31,41.935483870967744,15
243,strong,2019-01-06,2019-01-08,242,527.0,Normal,0,3,,,Not Started,3,1,1,2024-03-31,38.70967741935484,16
244,painting,2019-01-10,2019-01-15,243,739.0,Normal,0,3,,,Not Started,6,1,3,2024-03-31,35.483870967741936,17
245,hour,2019-01-17,2019-01-20,244,677.0,Normal,0,3,,,Not Started,4,1,4,2024-03-31,29.03225806451613,18
246,brother,2019-01-22,2019-01-25,245,988.0,Normal,0,3,,,Not Started,4,1,2,2024-03-31,22.58064516129032,19
247,very,2019-01-27,2019-02-02,246,398.0,Normal,0,3,,,Not Started,7,1,2,2024-03-31,12.903225806451612,20
248,gun,2019-02-02,2019-02-03,247,452.0,Normal,0,3,,,Not Started,2,1,3,2024-03-31,9.67741935483871,21
249,without,2019-02-04,2019-02-08,248,805.0,Normal,0,3,,,Not Started,5,1,1,2024-03-31,12.903225806451612,22
250,determine,2019-02-09,2019-02-16,249,544.0,Normal,0,3,,,Not Started,8,1,3,2024-03-31,6.451612903225806,23
251,its,2019-02-17,2019-02-20,250,976.0,Normal,0,3,,,Not Started,4,1,3,2024-03-31,3.225806451612903,24
252,possible,2019-02-20,2019-02-26,251,484.0,Normal,0,3,,,Not Started,7,1,4,2024-03-31,3.225806451612903,25
253,career,2019-02-27,2019-02-28,252,295.0,Normal,0,3,,,Not Started,2,1,4,2024-03-31,6.451612903225806,26
254,this,2019-03-01,2019-03-03,253,218.0,Normal,0,3,,,Not Started,3,1,4,2024-03-31,9.67741935483871,27
255,matter,2019-03-04,2019-03-09,254,616.0,Normal,0,3,,,Not Started,6,1,1,2024-03-31,9.67741935483871,28
256,expert,2019-03-10,2019-03-17,255,581.0,Normal,0,3,,,Not Started,8,1,2,2024-03-31,6.451612903225806,29
257,step,2019-03-18,2019-03-19,256,967.0,Normal,0,3,,,Not Started,2,1,1,2024-03-31,6.451612903225806,30
258,way,2019-03-20,2019-03-23,257,510.0,Normal,0,3,,,Not Started,4,1,1,2024-03-31,6.451612903225806,31
259,physical,2019-03-23,2019-03-30,258,635.0,Normal,0,3,,,Not Started,8,1,3,2024-03-31,6.451612903225806,32
260,recent,2019-03-31,2019-04-05,259,334.0,Normal,0,3,,,Not Started,6,1,1,2024-03-31,0.0,33
261,major,2019-04-06,2019-04-12,260,869.0,Normal,0,3,,,Not Started,7,1,4,2024-03-31,0.0,34
262,whether,2019-04-14,2019-04-16,261,503.0,Normal,0,3,,,Not Started,3,1,3,2024-03-31,6.451612903225806,35
263,nice,2019-04-18,2019-04-23,262,623.0,Normal,0,3,,,Not Started,6,1,3,2024-03-31,6.451612903225806,36
264,wait,2019-04-25,2019-05-02,263,321.0,Normal,0,3,,,Not Started,8,1,4,2024-03-31,6.451612903225806,37
265,live,2019-05-04,2019-05-07,264,468.0,Normal,0,3,,,Not Started,4,1,2,2024-03-31,6.451612903225806,38
266,end,2019-05-08,2019-05-10,265,632.0,Normal,0,3,,,Not Started,3,1,4,2024-03-31,9.67741935483871,39
267,no,2019-05-10,2019-05-11,266,643.0,Normal,0,3,,,Not Started,2,1,4,2024-03-31,16.129032258064516,40
268,nearly,2019-05-13,2019-05-20,267,402.0,Normal,0,3,,,Not Started,8,1,1,2024-03-31,12.903225806451612,41
269,clearly,2019-05-21,2019-05-27,268,213.0,Normal,0,3,,,Not Started,7,1,1,2024-03-31,19.35483870967742,42
270,art,2019-05-28,2019-05-30,269,256.0,Normal,0,3,,,Not Started,3,1,1,2024-03-31,22.58064516129032,43
271,machine,2019-05-31,2019-06-04,270,235.0,Normal,0,3,,,Not Started,5,1,2,2024-03-31,22.58064516129032,44
272,skill,2019-06-06,2019-06-12,271,326.0,Normal,0,3,,,Not Started,7,1,4,2024-03-31,25.806451612903224,45
273,challenge,2019-06-13,2019-06-20,272,530.0,Normal,0,3,,,Not Started,8,1,2,2024-03-31,16.129032258064516,46
274,from,2019-06-22,2019-06-28,273,302.0,Normal,0,3,,,Not Started,7,1,2,2024-03-31,9.67741935483871,47
275,third,2019-06-29,2019-07-02,274,201.0,Normal,0,3,,,Not Started,4,1,2,2024-03-31,12.903225806451612,48
276,police,2019-07-04,2019-07-11,275,649.0,Normal,0,3,,,Not Started,8,1,2,2024-03-31,12.903225806451612,49
277,agreement,2019-07-11,2019-07-16,276,832.0,Normal,0,3,,,Not Started,6,1,1,2024-03-31,19.35483870967742,50
278,we,2018-10-07,2018-10-16,,2706.0,Critical,0,3,,,Not Started,10,1,7,2024-03-31,3.225806451612903,0
279,soldier,2018-10-16,2018-10-23,278,380.0,Normal,0,3,,,Not Started,8,1,3,2024-03-31,6.451612903225806,1
280,ahead,2018-10-24,2018-10-29,279,451.0,Normal,0,3,,,Not Started,6,1,3,2024-03-31,12.903225806451612,2
281,water,2018-10-30,2018-11-02,280,407.0,Normal,0,3,,,Not Started,4,1,3,2024-03-31,12.903225806451612,3
282,high,2018-11-02,2018-11-03,281,330.0,Normal,0,3,,,Not Started,2,1,3,2024-03-31,12.903225806451612,4
283,continue,2018-11-04,2018-11-06,282,398.0,Normal,0,3,,,Not Started,3,1,4,2024-03-31,9.67741935483871,5
284,story,2018-11-06,2018-11-12,283,417.0,Normal,0,3,,,Not Started,7,1,3,2024-03-31,9.67741935483871,6
285,win,2018-11-13,2018-11-18,284,801.0,Normal,0,3,,,Not Started,6,1,1,2024-03-31,12.903225806451612,7
286,bar,2018-11-20,2018-11-21,285,580.0,Normal,0,3,,,Not Started,2,1,4,2024-03-31,12.903225806451612,8
287,those,2018-11-22,2018-11-29,286,738.0,Normal,0,3,,,Not Started,8,1,1,2024-03-31,12.903225806451612,9
288,town,2018-11-29,2018-12-01,287,424.0,Normal,0,3,,,Not Started,3,1,1,2024-03-31,19.35483870967742,10
289,follow,2018-12-02,2018-12-09,288,412.0,Normal,0,3,,,Not Started,8,1,2,2024-03-31,19.35483870967742,11
290,environmental,2018-12-10,2018-12-12,289,655.0,Normal,0,3,,,Not Started,3,1,2,2024-03-31,32.25806451612903,12
291,someone,2018-12-12,2018-12-17,290,638.0,Normal,0,3,,,Not Started,6,1,3,2024-03-31,29.03225806451613,13
292,employee,2018-12-18,2018-12-20,291,231.0,Normal,0,3,,,Not Started,3,1,4,2024-03-31,38.70967741935484,14
293,that,2018-12-20,2018-12-25,292,653.0,Normal,0,3,,,Not Started,6,1,2,2024-03-31,41.935483870967744,15
294,fear,2018-12-25,2018-12-31,293,817.0,Normal,0,3,,,Not Started,7,1,4,2024-03-31,41.935483870967744,16
295,many,2019-01-01,2019-01-05,294,375.0,Normal,0,3,,,Not Started,5,1,4,2024-03-31,41.935483870967744,17
296,free,2019-01-05,2019-01-08,295,476.0,Normal,0,3,,,Not Started,4,1,1,2024-03-31,38.70967741935484,18
297,what,2019-01-08,2019-01-11,296,287.0,Normal,0,3,,,Not Started,4,1,4,2024-03-31,38.70967741935484,19
298,whether,2019-01-13,2019-01-17,297,373.0,Normal,0,3,,,Not Started,5,1,4,2024-03-31,38.70967741935484,20
299,process,2019-01-18,2019-01-24,298,493.0,Normal,0,3,,,Not Started,7,1,3,2024-03-31,25.806451612903224,21
300,main,2019-01-24,2019-01-25,299,221.0,Normal,0,3,,,Not Started,2,1,2,2024-03-31,19.35483870967742,22
301,sometimes,2019-01-27,2019-01-30,300,969.0,Normal,0,3,,,Not Started,4,1,3,2024-03-31,12.903225806451612,23
302,sea,2019-01-30,2019-02-03,301,848.0,Normal,0,3,,,Not Started,5,1,3,2024-03-31,12.903225806451612,24
303,watch,2019-02-05,2019-02-10,302,279.0,Normal,0,3,,,Not Started,6,1,1,2024-03-31,9.67741935483871,25
304,court,2019-02-12,2019-02-13,303,843.0,Normal,0,3,,,Not Started,2,1,4,2024-03-31,6.451612903225806,26
305,big,2019-02-15,2019-02-17,304,372.0,Normal,0,3,,,Not Started,3,1,3,2024-03-31,3.225806451612903,27
306,defense,2019-02-17,2019-02-18,305,614.0,Normal,0,3,,,Not Started,2,1,1,2024-03-31,3.225806451612903,28
307,by,2019-02-20,2019-02-27,306,859.0,Normal,0,3,,,Not Started,8,1,3,2024-03-31,3.225806451612903,29
308,me,2019-02-27,2019-03-03,307,556.0,Normal,0,3,,,Not Started,5,1,2,2024-03-31,6.451612903225806,30
309,answer,2019-03-04,2019-03-08,308,841.0,Normal,0,3,,,Not Started,5,1,2,2024-03-31,9.67741935483871,31
310,mother,2019-03-10,2019-03-17,309,299.0,Normal,0,3,,,Not Started,8,1,1,2024-03-31,6.451612903225806,32
311,focus,2019-03-18,2019-03-20,310,212.0,Normal,0,3,,,Not Started,3,1,2,2024-03-31,6.451612903225806,33
312,me,2019-03-21,2019-03-27,311,489.0,Normal,0,3,,,Not Started,7,1,3,2024-03-31,6.451612903225806,34
313,he,2019-03-29,2019-04-01,312,818.0,Normal,0,3,,,Not Started,4,1,4,2024-03-31,6.451612903225806,35
314,nice,2019-04-02,2019-04-08,313,594.0,Normal,0,3,,,Not Started,7,1,3,2024-03-31,0.0,36
315,Congress,2019-04-09,2019-04-14,314,769.0,Normal,0,3,,,Not Started,6,1,2,2024-03-31,0.0,37
316,very,2019-04-14,2019-04-18,315,658.0,Normal,0,3,,,Not Started,5,1,1,2024-03-31,6.451612903225806,38
317,yeah,2019-04-19,2019-04-26,316,871.0,Normal,0,3,,,Not Started,8,1,3,2024-03-31,6.451612903225806,39
318,which,2019-04-27,2019-05-06,,1465.0,Critical,0,3,,,Not Started,10,1,6,2024-03-31,6.451612903225806,0
319,miss,2019-05-08,2019-05-09,318,433.0,Normal,0,3,,,Not Started,2,1,1,2024-03-31,9.67741935483871,1
320,job,2019-05-09,2019-05-16,319,212.0,Normal,0,3,,,Not Started,8,1,1,2024-03-31,12.903225806451612,2
321,this,2019-05-16,2019-05-20,320,860.0,Normal,0,3,,,Not Started,5,1,2,2024-03-31,16.129032258064516,3
322,provide,2019-05-21,2019-05-28,321,475.0,Normal,0,3,,,Not Started,8,1,4,2024-03-31,19.35483870967742,4
323,day,2019-05-29,2019-05-30,322,368.0,Normal,0,3,,,Not Started,2,1,1,2024-03-31,22.58064516129032,5
324,human,2019-05-31,2019-06-06,323,534.0,Normal,0,3,,,Not Started,7,1,2,2024-03-31,22.58064516129032,6
325,over,2019-06-06,2019-06-13,324,775.0,Normal,0,3,,,Not Started,8,1,1,2024-03-31,25.806451612903224,7
326,citizen,2019-06-14,2019-06-20,325,495.0,Normal,0,3,,,Not Started,7,1,3,2024-03-31,16.129032258064516,8
327,environmental,2019-06-21,2019-06-26,326,398.0,Normal,0,3,,,Not Started,6,1,3,2024-03-31,12.903225806451612,9
328,audience,2019-06-27,2019-07-04,327,975.0,Normal,0,3,,,Not Started,8,1,1,2024-03-31,12.903225806451612,10
329,guy,2019-07-06,2019-07-07,328,662.0,Normal,0,3,,,Not Started,2,1,3,2024-03-31,12.903225806451612,11
330,without,2019-07-07,2019-07-12,329,824.0,Normal,0,3,,,Not Started,6,1,3,2024-03-31,12.903225806451612,12
331,sport,2019-07-12,2019-07-14,330,221.0,Normal,0,3,,,Not Started,3,1,4,2024-03-31,19.35483870967742,13
332,walk,2019-07-15,2019-07-16,331,697.0,Normal,0,3,,,Not Started,2,1,1,2024-03-31,19.35483870967742,14
333,do,2019-07-17,2019-07-19,332,805.0,Normal,0,3,,,Not Started,3,1,4,2024-03-31,19.35483870967742,15
334,film,2019-07-19,2019-07-21,333,835.0,Normal,0,3,,,Not Started,3,1,2,2024-03-31,19.35483870967742,16
335,particularly,2019-07-21,2019-07-25,334,519.0,Normal,0,3,,,Not Started,5,1,4,2024-03-31,19.35483870967742,17
336,election,2019-07-26,2019-07-28,335,428.0,Normal,0,3,,,Not Started,3,1,1,2024-03-31,19.35483870967742,18
337,television,2019-07-29,2019-07-31,336,307.0,Normal,0,3,,,Not Started,3,1,4,2024-03-31,19.35483870967742,19
338,evening,2019-07-31,2019-08-01,337,740.0,Normal,0,3,,,Not Started,2,1,1,2024-03-31,19.35483870967742,20
339,structure,2019-08-01,2019-08-06,338,296.0,Normal,0,3,,,Not Started,6,1,1,2024-03-31,19.35483870967742,21
340,also,2019-08-07,2019-08-09,339,470.0,Normal,0,3,,,Not Started,3,1,4,2024-03-31,16.129032258064516,22
341,tell,2019-08-11,2019-08-16,340,943.0,Normal,0,3,,,Not Started,6,1,2,2024-03-31,12.903225806451612,23
342,air,2019-08-16,2019-08-17,341,608.0,Normal,0,3,,,Not Started,2,1,3,2024-03-31,9.67741935483871,24
343,kid,2019-08-18,2019-08-22,342,762.0,Normal,0,3,,,Not Started,5,1,2,2024-03-31,16.129032258064516,25
344,also,2019-08-24,2019-08-26,343,523.0,Normal,0,3,,,Not Started,3,1,3,2024-03-31,12.903225806451612,26
345,her,2019-08-26,2019-09-02,344,698.0,Normal,0,3,,,Not Started,8,1,1,2024-03-31,9.67741935483871,27
346,ask,2019-09-02,2019-09-07,345,345.0,Normal,0,3,,,Not Started,6,1,2,2024-03-31,9.67741935483871,28
347,quickly,2019-09-07,2019-09-12,346,802.0,Normal,0,3,,,Not Started,6,1,3,2024-03-31,9.67741935483871,29
348,join,2019-09-12,2019-09-19,347,629.0,Normal,0,3,,,Not Started,8,1,3,2024-03-31,6.451612903225806,30
349,now,2019-09-20,2019-09-24,348,827.0,Normal,0,3,,,Not Started,5,1,4,2024-03-31,3.225806451612903,31
350,serve,2019-09-26,2019-09-30,349,224.0,Normal,0,3,,,Not Started,5,1,2,2024-03-31,9.67741935483871,32
351,often,2019-10-02,2019-10-04,350,399.0,Normal,0,3,,,Not Started,3,1,2,2024-03-31,9.67741935483871,33
352,suggest,2019-10-05,2019-10-06,351,851.0,Normal,0,3,,,Not Started,2,1,4,2024-03-31,12.903225806451612,34
353,majority,2019-10-06,2019-10-08,352,811.0,Normal,0,3,,,Not Started,3,1,4,2024-03-31,12.903225806451612,35
354,site,2019-10-09,2019-10-14,353,287.0,Normal,0,3,,,Not Started,6,1,1,2024-03-31,12.903225806451612,36
355,year,2019-10-14,2019-10-17,354,403.0,Normal,0,3,,,Not Started,4,1,2,2024-03-31,12.903225806451612,37
356,industry,2019-10-19,2019-10-21,355,910.0,Normal,0,3,,,Not Started,3,1,2,2024-03-31,12.903225806451612,38
357,wonder,2019-10-23,2019-10-27,356,634.0,Normal,0,3,,,Not Started,5,1,3,2024-03-31,12.903225806451612,39
358,some,2019-10-27,2019-11-03,357,545.0,Normal,0,3,,,Not Started,8,1,3,2024-03-31,9.67741935483871,40
359,feel,2019-11-04,2019-11-10,358,997.0,Normal,0,3,,,Not Started,7,1,3,2024-03-31,6.451612903225806,41
360,from,2019-11-12,2019-11-16,359,928.0,Normal,0,3,,,Not Started,5,1,3,2024-03-31,9.67741935483871,42
361,maybe,2019-11-17,2019-11-22,360,295.0,Normal,0,3,,,Not Started,6,1,2,2024-03-31,9.67741935483871,43
362,minute,2017-10-06,2017-10-21,,1127.0,Critical,0,4,,,Not Started,14,1,5,2024-03-31,7.6923076923076925,0
363,us,2017-10-23,2017-10-27,362,918.0,Normal,0,4,,,Not Started,5,1,1,2024-03-31,11.11111111111111,1
364,moment,2017-10-27,2017-11-01,363,828.0,Normal,0,4,,,Not Started,5,1,1,2024-03-31,11.538461538461538,2
365,their,2017-11-02,2017-11-08,364,896.0,Normal,0,4,,,Not Started,6,1,4,2024-03-31,14.814814814814813,3
366,message,2017-11-08,2017-11-13,365,681.0,Normal,0,4,,,Not Started,5,1,1,2024-03-31,11.11111111111111,4
367,allow,2017-11-15,2017-11-18,366,373.0,Normal,0,4,,,Not Started,4,1,1,2024-03-31,11.11111111111111,5
368,seat,2017-11-20,2017-11-24,367,945.0,Normal,0,4,,,Not Started,5,1,2,2024-03-31,11.11111111111111,6
369,officer,2017-11-25,2017-11-28,368,695.0,Normal,0,4,,,Not Started,3,1,4,2024-03-31,11.538461538461538,7
370,treat,2017-11-28,2017-11-29,369,428.0,Normal,0,4,,,Not Started,2,1,3,2024-03-31,3.7037037037037033,8
371,key,2017-11-30,2017-12-07,370,896.0,Normal,0,4,,,Not Started,7,1,3,2024-03-31,7.4074074074074066,9
372,debate,2017-12-08,2017-12-14,371,908.0,Normal,0,4,,,Not Started,6,1,3,2024-03-31,7.6923076923076925,10
373,ago,2017-12-15,2017-12-21,372,305.0,Normal,0,4,,,Not Started,6,1,4,2024-03-31,7.6923076923076925,11
374,few,2017-12-22,2017-12-27,373,506.0,Normal,0,4,,,Not Started,5,1,1,2024-03-31,15.384615384615385,12
375,order,2017-12-29,2018-01-05,374,506.0,Normal,0,4,,,Not Started,7,1,4,2024-03-31,19.230769230769234,13
376,born,2018-01-07,2018-01-08,375,974.0,Normal,0,4,,,Not Started,2,1,3,2024-03-31,11.538461538461538,14
377,design,2018-01-08,2018-01-09,376,573.0,Normal,0,4,,,Not Started,2,1,3,2024-03-31,11.11111111111111,15
378,leave,2018-01-09,2018-01-10,377,328.0,Normal,0,4,,,Not Started,2,1,4,2024-03-31,11.11111111111111,16
379,base,2018-01-11,2018-01-18,378,705.0,Normal,0,4,,,Not Started,7,1,1,2024-03-31,14.814814814814813,17
380,his,2018-01-20,2018-01-27,379,921.0,Normal,0,4,,,Not Started,7,1,1,2024-03-31,15.384615384615385,18
381,such,2018-01-29,2018-01-30,380,784.0,Normal,0,4,,,Not Started,2,1,4,2024-03-31,7.4074074074074066,19
382,minute,2018-01-30,2018-02-05,381,973.0,Normal,0,4,,,Not Started,6,1,4,2024-03-31,7.4074074074074066,20
383,still,2018-02-07,2018-02-10,382,731.0,Normal,0,4,,,Not Started,4,1,1,2024-03-31,7.4074074074074066,21
384,statement,2018-02-12,2018-02-20,383,292.0,Normal,0,4,,,Not Started,8,1,2,2024-03-31,3.7037037037037033,22
385,whether,2018-02-20,2018-02-27,384,364.0,Normal,0,4,,,Not Started,7,1,1,2024-03-31,0.0,23
386,apply,2018-02-28,2018-03-06,385,420.0,Normal,0,4,,,Not Started,6,1,4,2024-03-31,0.0,24
387,southern,2018-03-06,2018-03-10,386,723.0,Normal,0,4,,,Not Started,5,1,3,2024-03-31,0.0,25
388,main,2018-03-12,2018-03-14,387,805.0,Normal,0,4,,,Not Started,3,1,2,2024-03-31,0.0,26
389,key,2018-03-14,2018-03-21,388,673.0,Normal,0,4,,,Not Started,7,1,3,2024-03-31,0.0,27
390,go,2018-03-23,2018-03-29,389,548.0,Normal,0,4,,,Not Started,6,1,4,2024-03-31,3.8461538461538463,28
391,capital,2018-03-30,2018-04-03,390,593.0,Normal,0,4,,,Not Started,4,1,2,2024-03-31,3.8461538461538463,29
392,to,2018-04-03,2018-04-11,391,498.0,Normal,0,4,,,Not Started,8,1,1,2024-03-31,3.7037037037037033,30
393,note,2018-04-12,2018-04-19,392,248.0,Normal,0,4,,,Not Started,7,1,2,2024-03-31,3.7037037037037033,31
394,name,2018-04-19,2018-04-21,393,460.0,Normal,0,4,,,Not Started,3,1,3,2024-03-31,0.0,32
395,nature,2018-04-21,2018-04-23,394,891.0,Normal,0,4,,,Not Started,2,1,1,2024-03-31,0.0,33
396,rock,2018-04-24,2018-04-26,395,788.0,Normal,0,4,,,Not Started,3,1,3,2024-03-31,0.0,34
397,career,2018-04-28,2018-05-01,396,249.0,Normal,0,4,,,Not Started,3,1,4,2024-03-31,0.0,35
398,you,2018-05-02,2018-05-07,397,235.0,Normal,0,4,,,Not Started,5,1,3,2024-03-31,0.0,36
399,onto,2018-05-08,2018-05-12,398,312.0,Normal,0,4,,,Not Started,5,1,4,2024-03-31,0.0,37
400,such,2018-05-14,2018-05-16,399,975.0,Normal,0,4,,,Not Started,3,1,2,2024-03-31,7.4074074074074066,38
401,girl,2018-05-16,2018-05-22,400,946.0,Normal,0,4,,,Not Started,6,1,2,2024-03-31,7.4074074074074066,39
402,free,2018-05-24,2018-05-30,401,615.0,Normal,0,4,,,Not Started,6,1,2,2024-03-31,14.814814814814813,40
403,often,2018-06-01,2018-06-06,402,795.0,Normal,0,4,,,Not Started,5,1,2,2024-03-31,23.076923076923077,41
404,various,2018-06-07,2018-06-13,403,497.0,Normal,0,4,,,Not Started,6,1,4,2024-03-31,22.22222222222222,42
405,and,2018-06-14,2018-06-16,404,802.0,Normal,0,4,,,Not Started,3,1,2,2024-03-31,29.629629629629626,43
406,student,2018-06-16,2018-06-21,405,696.0,Normal,0,4,,,Not Started,5,1,3,2024-03-31,34.61538461538461,44
407,short,2018-06-21,2018-06-25,406,800.0,Normal,0,4,,,Not Started,4,1,1,2024-03-31,37.03703703703704,45
408,hard,2018-06-27,2018-07-02,407,457.0,Normal,0,4,,,Not Started,5,1,1,2024-03-31,29.629629629629626,46
409,leave,2018-07-04,2018-07-12,408,906.0,Normal,0,4,,,Not Started,8,1,4,2024-03-31,37.03703703703704,47
410,board,2017-10-10,2017-10-27,,1987.0,Critical,0,4,,,Not Started,16,1,4,2024-03-31,11.11111111111111,0
411,trade,2017-10-27,2017-11-03,410,721.0,Normal,0,4,,,Not Started,7,1,1,2024-03-31,11.538461538461538,1
412,than,2017-11-03,2017-11-06,411,353.0,Normal,0,4,,,Not Started,3,1,3,2024-03-31,15.384615384615385,2
413,among,2017-11-08,2017-11-10,412,592.0,Normal,0,4,,,Not Started,3,1,1,2024-03-31,11.11111111111111,3
414,economic,2017-11-12,2017-11-15,413,739.0,Normal,0,4,,,Not Started,4,1,3,2024-03-31,11.538461538461538,4
415,financial,2017-11-17,2017-11-18,414,475.0,Normal,0,4,,,Not Started,2,1,4,2024-03-31,11.538461538461538,5
416,drive,2017-11-19,2017-11-20,415,618.0,Normal,0,4,,,Not Started,2,1,3,2024-03-31,11.538461538461538,6
417,former,2017-11-22,2017-11-30,416,572.0,Normal,0,4,,,Not Started,8,1,3,2024-03-31,11.11111111111111,7
418,fire,2017-12-02,2017-12-11,417,708.0,Normal,0,4,,,Not Started,8,1,4,2024-03-31,7.6923076923076925,8
419,star,2017-12-13,2017-12-15,418,988.0,Normal,0,4,,,Not Started,3,1,2,2024-03-31,7.4074074074074066,9
420,push,2017-12-17,2017-12-18,419,851.0,Normal,0,4,,,Not Started,2,1,1,2024-03-31,7.6923076923076925,10
421,eight,2017-12-20,2017-12-22,420,272.0,Normal,0,4,,,Not Started,3,1,3,2024-03-31,11.11111111111111,11
422,employee,2017-12-24,2017-12-27,421,556.0,Normal,0,4,,,Not Started,4,1,4,2024-03-31,19.230769230769234,12
423,occur,2017-12-28,2018-01-01,422,959.0,Normal,0,4,,,Not Started,4,1,4,2024-03-31,18.51851851851852,13
424,expect,2018-01-02,2018-01-08,423,678.0,Normal,0,4,,,Not Started,6,1,3,2024-03-31,14.814814814814813,14
425,quickly,2018-01-08,2018-01-15,424,792.0,Normal,0,4,,,Not Started,7,1,2,2024-03-31,11.11111111111111,15
426,its,2018-01-15,2018-01-22,425,640.0,Normal,0,4,,,Not Started,7,1,2,2024-03-31,18.51851851851852,16
427,read,2018-01-23,2018-01-31,426,754.0,Normal,0,4,,,Not Started,8,1,3,2024-03-31,11.11111111111111,17
428,produce,2018-02-02,2018-02-09,427,268.0,Normal,0,4,,,Not Started,7,1,3,2024-03-31,7.6923076923076925,18
429,evidence,2018-02-11,2018-02-19,428,200.0,Normal,0,4,,,Not Started,8,1,1,2024-03-31,3.8461538461538463,19
430,particularly,2018-02-20,2018-02-22,429,778.0,Normal,0,4,,,Not Started,3,1,3,2024-03-31,0.0,20
431,pattern,2018-02-24,2018-03-05,430,481.0,Normal,0,4,,,Not Started,8,1,1,2024-03-31,0.0,21
432,trial,2018-03-05,2018-03-06,431,424.0,Normal,0,4,,,Not Started,2,1,2,2024-03-31,0.0,22
433,red,2018-03-08,2018-03-10,432,384.0,Normal,0,4,,,Not Started,3,1,3,2024-03-31,0.0,23
