Date,ID,Name,StartDate,EndDate,Cost,Priority,Progress,ProjectID,Status,Duration,Trade,TaskLength,IsBadWeather,WeatherAssessment,WorkDay,ActualStartDate,ActualEndDate
2018-03-01,1298,learn,2018-02-26,2018-03-09,1387.0,Critical,3,12,On Progress,11,7,0,0.0,28.57142857142857,63,2018-02-26 00:00:00,2018-03-13
2018-03-01,1351,himself,2018-02-28,2018-03-12,1789.0,Critical,2,12,On Progress,11,5,0,0.0,28.57142857142857,63,2018-02-28 00:00:00,2018-03-13
2018-03-01,1404,it,2018-02-26,2018-03-06,2866.0,Critical,4,12,On Progress,8,6,0,0.0,28.57142857142857,63,2018-02-26 00:00:00,2018-03-06
2018-03-01,2124,help,2018-02-26,2018-03-15,2305.0,Critical,4,19,On Progress,18,4,0,0.0,25.0,127,2018-02-26 00:00:00,2018-03-15
2018-03-01,2999,catch,2018-02-28,2018-03-08,668.0,Normal,1,27,On Progress,7,1,3,0.0,33.33333333333333,31,2018-02-28 00:00:00,2018-03-14
2018-03-01,3050,sound,2018-02-27,2018-02-28,243.0,Critical,1,27,Delayed,2,3,2,0.0,16.666666666666664,31,2018-02-28 00:00:00,2018-03-02
2018-03-02,1159,thing,2018-02-25,2018-02-28,783.0,Critical,4,11,Completed,4,1,3,0.0,25.0,127,2018-02-25 00:00:00,2018-03-02
2018-03-02,1160,year,2018-03-01,2018-03-03,905.0,Normal,1,11,On Progress,3,3,4,0.0,25.0,127,2018-03-02 00:00:00,2018-03-04
2018-03-02,1212,than,2018-02-28,2018-03-01,905.0,Normal,2,11,Completed,2,4,5,0.0,25.0,127,2018-02-28 00:00:00,2018-03-02
2018-03-02,1295,use,2018-02-28,2018-03-05,834.0,Normal,3,11,On Progress,6,3,4,0.0,25.0,127,2018-02-28 00:00:00,2018-03-06
2018-03-02,1298,learn,2018-02-26,2018-03-09,1387.0,Critical,4,12,On Progress,11,7,0,0.0,28.57142857142857,63,2018-02-26 00:00:00,2018-03-13
2018-03-02,1351,himself,2018-02-28,2018-03-12,1789.0,Critical,3,12,On Progress,11,5,0,0.0,28.57142857142857,63,2018-02-28 00:00:00,2018-03-13
2018-03-02,1404,it,2018-02-26,2018-03-06,2866.0,Critical,5,12,On Progress,8,6,0,0.0,28.57142857142857,63,2018-02-26 00:00:00,2018-03-06
2018-03-02,2124,help,2018-02-26,2018-03-15,2305.0,Critical,5,19,On Progress,18,4,0,0.0,25.0,127,2018-02-26 00:00:00,2018-03-15
2018-03-02,2999,catch,2018-02-28,2018-03-08,668.0,Normal,1,27,On Progress,7,1,3,0.0,33.33333333333333,31,2018-02-28 00:00:00,2018-03-14
2018-03-02,3050,sound,2018-02-27,2018-02-28,243.0,Critical,2,27,Completed,2,3,2,0.0,16.666666666666664,31,2018-02-28 00:00:00,2018-03-02
2018-03-02,3051,size,2018-03-01,2018-03-05,640.0,Normal,1,27,On Progress,3,3,3,0.0,33.33333333333333,31,2018-03-02 00:00:00,2018-03-06
2018-03-03,1160,year,2018-03-01,2018-03-03,905.0,Normal,2,11,On Progress,3,3,4,0.0,25.0,127,2018-03-02 00:00:00,2018-03-04
2018-03-03,1213,occur,2018-03-03,2018-03-04,455.0,Normal,1,11,On Progress,2,1,6,0.0,25.0,127,2018-03-03 00:00:00,2018-03-04
2018-03-03,1295,use,2018-02-28,2018-03-05,834.0,Normal,4,11,On Progress,6,3,4,0.0,25.0,127,2018-02-28 00:00:00,2018-03-06
2018-03-03,1298,learn,2018-02-26,2018-03-09,1387.0,Critical,5,12,On Progress,11,7,0,0.0,28.57142857142857,63,2018-02-26 00:00:00,2018-03-13
2018-03-03,1351,himself,2018-02-28,2018-03-12,1789.0,Critical,4,12,On Progress,11,5,0,0.0,28.57142857142857,63,2018-02-28 00:00:00,2018-03-13
2018-03-03,1404,it,2018-02-26,2018-03-06,2866.0,Critical,6,12,On Progress,8,6,0,0.0,28.57142857142857,63,2018-02-26 00:00:00,2018-03-06
2018-03-03,2124,help,2018-02-26,2018-03-15,2305.0,Critical,6,19,On Progress,18,4,0,0.0,25.0,127,2018-02-26 00:00:00,2018-03-15
2018-03-03,2999,catch,2018-02-28,2018-03-08,668.0,Normal,1,27,On Progress,7,1,3,0.0,33.33333333333333,31,2018-02-28 00:00:00,2018-03-14
2018-03-03,3051,size,2018-03-01,2018-03-05,640.0,Normal,1,27,On Progress,3,3,3,0.0,33.33333333333333,31,2018-03-02 00:00:00,2018-03-06
2018-03-04,1160,year,2018-03-01,2018-03-03,905.0,Normal,3,11,Completed,3,3,4,0.0,25.0,127,2018-03-02 00:00:00,2018-03-04
2018-03-04,1161,talk,2018-03-03,2018-03-06,672.0,Normal,1,11,On Progress,4,4,5,0.0,25.0,127,2018-03-04 00:00:00,2018-03-09
2018-03-04,1213,occur,2018-03-03,2018-03-04,455.0,Normal,2,11,Completed,2,1,6,0.0,25.0,127,2018-03-03 00:00:00,2018-03-04
2018-03-04,1295,use,2018-02-28,2018-03-05,834.0,Normal,4,11,On Progress,6,3,4,0.0,25.0,127,2018-02-28 00:00:00,2018-03-06
2018-03-04,1298,learn,2018-02-26,2018-03-09,1387.0,Critical,5,12,On Progress,11,7,0,0.0,28.57142857142857,63,2018-02-26 00:00:00,2018-03-13
2018-03-04,1351,himself,2018-02-28,2018-03-12,1789.0,Critical,4,12,On Progress,11,5,0,0.0,28.57142857142857,63,2018-02-28 00:00:00,2018-03-13
2018-03-04,1404,it,2018-02-26,2018-03-06,2866.0,Critical,6,12,On Progress,8,6,0,0.0,28.57142857142857,63,2018-02-26 00:00:00,2018-03-06
2018-03-04,2124,help,2018-02-26,2018-03-15,2305.0,Critical,7,19,On Progress,18,4,0,0.0,25.0,127,2018-02-26 00:00:00,2018-03-15
2018-03-04,2999,catch,2018-02-28,2018-03-08,668.0,Normal,1,27,On Progress,7,1,3,0.0,33.33333333333333,31,2018-02-28 00:00:00,2018-03-14
2018-03-04,3051,size,2018-03-01,2018-03-05,640.0,Normal,1,27,On Progress,3,3,3,0.0,33.33333333333333,31,2018-03-02 00:00:00,2018-03-06
2018-03-05,1161,talk,2018-03-03,2018-03-06,672.0,Normal,1,11,On Progress,4,4,5,1.0,25.0,127,2018-03-04 00:00:00,2018-03-09
2018-03-05,1295,use,2018-02-28,2018-03-05,834.0,Normal,5,11,On Progress,6,3,4,1.0,25.0,127,2018-02-28 00:00:00,2018-03-06
2018-03-05,1298,learn,2018-02-26,2018-03-09,1387.0,Critical,5,12,On Progress,11,7,0,1.0,28.57142857142857,63,2018-02-26 00:00:00,2018-03-13
2018-03-05,1351,himself,2018-02-28,2018-03-12,1789.0,Critical,5,12,On Progress,11,5,0,1.0,28.57142857142857,63,2018-02-28 00:00:00,2018-03-13
2018-03-05,1404,it,2018-02-26,2018-03-06,2866.0,Critical,7,12,On Progress,8,6,0,1.0,28.57142857142857,63,2018-02-26 00:00:00,2018-03-06
2018-03-05,2124,help,2018-02-26,2018-03-15,2305.0,Critical,8,19,On Progress,18,4,0,1.0,25.0,127,2018-02-26 00:00:00,2018-03-15
2018-03-05,2184,hospital,2018-03-05,2018-03-19,1220.0,Critical,0,19,On Progress,15,6,0,1.0,25.0,127,2018-03-05 00:00:00,2018-03-23
2018-03-05,2999,catch,2018-02-28,2018-03-08,668.0,Normal,2,27,On Progress,7,1,3,1.0,33.33333333333333,31,2018-02-28 00:00:00,2018-03-14
2018-03-05,3051,size,2018-03-01,2018-03-05,640.0,Normal,2,27,On Progress,3,3,3,1.0,33.33333333333333,31,2018-03-02 00:00:00,2018-03-06
2018-03-06,1161,talk,2018-03-03,2018-03-06,672.0,Normal,2,11,On Progress,4,4,5,0.0,25.0,127,2018-03-04 00:00:00,2018-03-09
2018-03-06,1214,something,2018-03-06,2018-03-10,214.0,Normal,1,11,On Progress,5,3,7,0.0,12.5,127,2018-03-06 00:00:00,2018-03-10
2018-03-06,1295,use,2018-02-28,2018-03-05,834.0,Normal,6,11,Completed,6,3,4,0.0,25.0,127,2018-02-28 00:00:00,2018-03-06
2018-03-06,1296,rule,2018-03-06,2018-03-07,916.0,Normal,1,11,On Progress,2,2,5,0.0,12.5,127,2018-03-06 00:00:00,2018-03-07
2018-03-06,1298,learn,2018-02-26,2018-03-09,1387.0,Critical,5,12,On Progress,11,7,0,0.0,28.57142857142857,63,2018-02-26 00:00:00,2018-03-13
2018-03-06,1351,himself,2018-02-28,2018-03-12,1789.0,Critical,6,12,On Progress,11,5,0,0.0,28.57142857142857,63,2018-02-28 00:00:00,2018-03-13
2018-03-06,1404,it,2018-02-26,2018-03-06,2866.0,Critical,8,12,Completed,8,6,0,0.0,28.57142857142857,63,2018-02-26 00:00:00,2018-03-06
2018-03-06,2124,help,2018-02-26,2018-03-15,2305.0,Critical,9,19,On Progress,18,4,0,0.0,25.0,127,2018-02-26 00:00:00,2018-03-15
2018-03-06,2184,hospital,2018-03-05,2018-03-19,1220.0,Critical,1,19,On Progress,15,6,0,0.0,25.0,127,2018-03-05 00:00:00,2018-03-23
2018-03-06,2999,catch,2018-02-28,2018-03-08,668.0,Normal,3,27,On Progress,7,1,3,0.0,33.33333333333333,31,2018-02-28 00:00:00,2018-03-14
2018-03-06,3051,size,2018-03-01,2018-03-05,640.0,Normal,3,27,Completed,3,3,3,0.0,33.33333333333333,31,2018-03-02 00:00:00,2018-03-06
2018-03-06,3052,professor,2018-03-05,2018-03-09,914.0,Normal,1,27,On Progress,5,2,4,0.0,33.33333333333333,31,2018-03-06 00:00:00,2018-03-12
2018-03-07,1161,talk,2018-03-03,2018-03-06,672.0,Critical,3,11,Delayed,4,4,5,1.0,25.0,127,2018-03-04 00:00:00,2018-03-09
2018-03-07,1214,something,2018-03-06,2018-03-10,214.0,Normal,2,11,On Progress,5,3,7,1.0,12.5,127,2018-03-06 00:00:00,2018-03-10
2018-03-07,1296,rule,2018-03-06,2018-03-07,916.0,Normal,2,11,Completed,2,2,5,1.0,12.5,127,2018-03-06 00:00:00,2018-03-07
2018-03-07,1297,purpose,2018-03-07,2018-03-11,250.0,Normal,0,11,On Progress,5,2,6,1.0,12.5,127,2018-03-07 00:00:00,2018-03-15
2018-03-07,1298,learn,2018-02-26,2018-03-09,1387.0,Critical,6,12,On Progress,11,7,0,1.0,28.57142857142857,63,2018-02-26 00:00:00,2018-03-13
2018-03-07,1351,himself,2018-02-28,2018-03-12,1789.0,Critical,7,12,On Progress,11,5,0,1.0,28.57142857142857,63,2018-02-28 00:00:00,2018-03-13
2018-03-07,2124,help,2018-02-26,2018-03-15,2305.0,Critical,10,19,On Progress,18,4,0,1.0,25.0,127,2018-02-26 00:00:00,2018-03-15
2018-03-07,2184,hospital,2018-03-05,2018-03-19,1220.0,Critical,2,19,On Progress,15,6,0,1.0,25.0,127,2018-03-05 00:00:00,2018-03-23
2018-03-07,2999,catch,2018-02-28,2018-03-08,668.0,Normal,3,27,On Progress,7,1,3,1.0,33.33333333333333,31,2018-02-28 00:00:00,2018-03-14
2018-03-07,3052,professor,2018-03-05,2018-03-09,914.0,Normal,2,27,On Progress,5,2,4,1.0,33.33333333333333,31,2018-03-06 00:00:00,2018-03-12
2018-03-08,1161,talk,2018-03-03,2018-03-06,672.0,Critical,3,11,Delayed,4,4,5,0.0,25.0,127,2018-03-04 00:00:00,2018-03-09
2018-03-08,1214,something,2018-03-06,2018-03-10,214.0,Normal,3,11,On Progress,5,3,7,0.0,12.5,127,2018-03-06 00:00:00,2018-03-10
2018-03-08,1297,purpose,2018-03-07,2018-03-11,250.0,Normal,0,11,On Progress,5,2,6,0.0,12.5,127,2018-03-07 00:00:00,2018-03-15
2018-03-08,1298,learn,2018-02-26,2018-03-09,1387.0,Critical,7,12,On Progress,11,7,0,0.0,28.57142857142857,63,2018-02-26 00:00:00,2018-03-13
2018-03-08,1351,himself,2018-02-28,2018-03-12,1789.0,Critical,8,12,On Progress,11,5,0,0.0,28.57142857142857,63,2018-02-28 00:00:00,2018-03-13
2018-03-08,1405,above,2018-03-08,2018-03-09,513.0,Normal,1,12,On Progress,2,3,1,0.0,0.0,63,2018-03-08 00:00:00,2018-03-09
2018-03-08,2124,help,2018-02-26,2018-03-15,2305.0,Critical,11,19,On Progress,18,4,0,0.0,25.0,127,2018-02-26 00:00:00,2018-03-15
2018-03-08,2184,hospital,2018-03-05,2018-03-19,1220.0,Critical,3,19,On Progress,15,6,0,0.0,25.0,127,2018-03-05 00:00:00,2018-03-23
2018-03-08,2999,catch,2018-02-28,2018-03-08,668.0,Normal,3,27,On Progress,7,1,3,0.0,33.33333333333333,31,2018-02-28 00:00:00,2018-03-14
2018-03-08,3052,professor,2018-03-05,2018-03-09,914.0,Normal,3,27,On Progress,5,2,4,0.0,33.33333333333333,31,2018-03-06 00:00:00,2018-03-12
2018-03-09,1161,talk,2018-03-03,2018-03-06,672.0,Critical,4,11,Completed,4,4,5,0.0,25.0,127,2018-03-04 00:00:00,2018-03-09
2018-03-09,1162,spring,2018-03-07,2018-03-14,344.0,Normal,1,11,On Progress,8,1,6,0.0,12.5,127,2018-03-09 00:00:00,2018-03-16
2018-03-09,1214,something,2018-03-06,2018-03-10,214.0,Normal,4,11,On Progress,5,3,7,0.0,12.5,127,2018-03-06 00:00:00,2018-03-10
2018-03-09,1297,purpose,2018-03-07,2018-03-11,250.0,Normal,1,11,On Progress,5,2,6,0.0,12.5,127,2018-03-07 00:00:00,2018-03-15
2018-03-09,1298,learn,2018-02-26,2018-03-09,1387.0,Critical,8,12,On Progress,11,7,0,0.0,28.57142857142857,63,2018-02-26 00:00:00,2018-03-13
2018-03-09,1351,himself,2018-02-28,2018-03-12,1789.0,Critical,9,12,On Progress,11,5,0,0.0,28.57142857142857,63,2018-02-28 00:00:00,2018-03-13
2018-03-09,1405,above,2018-03-08,2018-03-09,513.0,Normal,2,12,Completed,2,3,1,0.0,0.0,63,2018-03-08 00:00:00,2018-03-09
2018-03-09,2124,help,2018-02-26,2018-03-15,2305.0,Critical,12,19,On Progress,18,4,0,0.0,25.0,127,2018-02-26 00:00:00,2018-03-15
2018-03-09,2184,hospital,2018-03-05,2018-03-19,1220.0,Critical,4,19,On Progress,15,6,0,0.0,25.0,127,2018-03-05 00:00:00,2018-03-23
2018-03-09,2999,catch,2018-02-28,2018-03-08,668.0,Critical,4,27,Delayed,7,1,3,0.0,33.33333333333333,31,2018-02-28 00:00:00,2018-03-14
2018-03-09,3052,professor,2018-03-05,2018-03-09,914.0,Normal,4,27,On Progress,5,2,4,0.0,33.33333333333333,31,2018-03-06 00:00:00,2018-03-12
2018-03-10,1162,spring,2018-03-07,2018-03-14,344.0,Normal,2,11,On Progress,8,1,6,0.0,12.5,127,2018-03-09 00:00:00,2018-03-16
2018-03-10,1214,something,2018-03-06,2018-03-10,214.0,Normal,5,11,Completed,5,3,7,0.0,12.5,127,2018-03-06 00:00:00,2018-03-10
2018-03-10,1297,purpose,2018-03-07,2018-03-11,250.0,Normal,1,11,On Progress,5,2,6,0.0,12.5,127,2018-03-07 00:00:00,2018-03-15
2018-03-10,1298,learn,2018-02-26,2018-03-09,1387.0,Critical,9,12,Delayed,11,7,0,0.0,28.57142857142857,63,2018-02-26 00:00:00,2018-03-13
2018-03-10,1351,himself,2018-02-28,2018-03-12,1789.0,Critical,10,12,On Progress,11,5,0,0.0,28.57142857142857,63,2018-02-28 00:00:00,2018-03-13
2018-03-10,2124,help,2018-02-26,2018-03-15,2305.0,Critical,13,19,On Progress,18,4,0,0.0,25.0,127,2018-02-26 00:00:00,2018-03-15
2018-03-10,2184,hospital,2018-03-05,2018-03-19,1220.0,Critical,5,19,On Progress,15,6,0,0.0,25.0,127,2018-03-05 00:00:00,2018-03-23
2018-03-10,2999,catch,2018-02-28,2018-03-08,668.0,Critical,4,27,Delayed,7,1,3,0.0,33.33333333333333,31,2018-02-28 00:00:00,2018-03-14
2018-03-10,3052,professor,2018-03-05,2018-03-09,914.0,Critical,4,27,Delayed,5,2,4,0.0,33.33333333333333,31,2018-03-06 00:00:00,2018-03-12
2018-03-11,1162,spring,2018-03-07,2018-03-14,344.0,Normal,3,11,On Progress,8,1,6,0.0,12.5,127,2018-03-09 00:00:00,2018-03-16
2018-03-11,1215,particular,2018-03-11,2018-03-13,336.0,Normal,1,11,On Progress,3,3,8,0.0,25.0,127,2018-03-11 00:00:00,2018-03-14
2018-03-11,1297,purpose,2018-03-07,2018-03-11,250.0,Normal,2,11,On Progress,5,2,6,0.0,12.5,127,2018-03-07 00:00:00,2018-03-15
2018-03-11,1298,learn,2018-02-26,2018-03-09,1387.0,Critical,9,12,Delayed,11,7,0,0.0,28.57142857142857,63,2018-02-26 00:00:00,2018-03-13
2018-03-11,1351,himself,2018-02-28,2018-03-12,1789.0,Critical,10,12,On Progress,11,5,0,0.0,28.57142857142857,63,2018-02-28 00:00:00,2018-03-13
2018-03-11,1406,matter,2018-03-11,2018-03-12,981.0,Normal,0,12,On Progress,2,3,2,0.0,16.666666666666664,63,2018-03-11 00:00:00,2018-03-14
2018-03-11,2124,help,2018-02-26,2018-03-15,2305.0,Critical,14,19,On Progress,18,4,0,0.0,25.0,127,2018-02-26 00:00:00,2018-03-15
2018-03-11,2184,hospital,2018-03-05,2018-03-19,1220.0,Critical,6,19,On Progress,15,6,0,0.0,25.0,127,2018-03-05 00:00:00,2018-03-23
2018-03-11,2999,catch,2018-02-28,2018-03-08,668.0,Critical,4,27,Delayed,7,1,3,0.0,33.33333333333333,31,2018-02-28 00:00:00,2018-03-14
2018-03-11,3052,professor,2018-03-05,2018-03-09,914.0,Critical,4,27,Delayed,5,2,4,0.0,33.33333333333333,31,2018-03-06 00:00:00,2018-03-12
2018-03-12,1162,spring,2018-03-07,2018-03-14,344.0,Normal,4,11,On Progress,8,1,6,0.0,12.5,127,2018-03-09 00:00:00,2018-03-16
2018-03-12,1215,particular,2018-03-11,2018-03-13,336.0,Normal,1,11,On Progress,3,3,8,0.0,25.0,127,2018-03-11 00:00:00,2018-03-14
2018-03-12,1297,purpose,2018-03-07,2018-03-11,250.0,Critical,3,11,Delayed,5,2,6,0.0,12.5,127,2018-03-07 00:00:00,2018-03-15
2018-03-12,1298,learn,2018-02-26,2018-03-09,1387.0,Critical,10,12,Delayed,11,7,0,0.0,28.57142857142857,63,2018-02-26 00:00:00,2018-03-13
2018-03-12,1351,himself,2018-02-28,2018-03-12,1789.0,Critical,10,12,On Progress,11,5,0,0.0,28.57142857142857,63,2018-02-28 00:00:00,2018-03-13
2018-03-12,1406,matter,2018-03-11,2018-03-12,981.0,Normal,0,12,On Progress,2,3,2,0.0,16.666666666666664,63,2018-03-11 00:00:00,2018-03-14
2018-03-12,2124,help,2018-02-26,2018-03-15,2305.0,Critical,15,19,On Progress,18,4,0,0.0,25.0,127,2018-02-26 00:00:00,2018-03-15
2018-03-12,2184,hospital,2018-03-05,2018-03-19,1220.0,Critical,7,19,On Progress,15,6,0,0.0,25.0,127,2018-03-05 00:00:00,2018-03-23
2018-03-12,2999,catch,2018-02-28,2018-03-08,668.0,Critical,5,27,Delayed,7,1,3,0.0,33.33333333333333,31,2018-02-28 00:00:00,2018-03-14
2018-03-12,3052,professor,2018-03-05,2018-03-09,914.0,Critical,5,27,Completed,5,2,4,0.0,33.33333333333333,31,2018-03-06 00:00:00,2018-03-12
2018-03-12,3053,rather,2018-03-09,2018-03-13,678.0,Normal,0,27,On Progress,3,1,5,0.0,0.0,31,2018-03-12 00:00:00,2018-03-20
2018-03-13,1162,spring,2018-03-07,2018-03-14,344.0,Normal,5,11,On Progress,8,1,6,0.0,12.5,127,2018-03-09 00:00:00,2018-03-16
2018-03-13,1215,particular,2018-03-11,2018-03-13,336.0,Normal,2,11,On Progress,3,3,8,0.0,25.0,127,2018-03-11 00:00:00,2018-03-14
2018-03-13,1297,purpose,2018-03-07,2018-03-11,250.0,Critical,4,11,Delayed,5,2,6,0.0,12.5,127,2018-03-07 00:00:00,2018-03-15
2018-03-13,1298,learn,2018-02-26,2018-03-09,1387.0,Critical,11,12,Completed,11,7,0,0.0,28.57142857142857,63,2018-02-26 00:00:00,2018-03-13
2018-03-13,1299,crime,2018-03-09,2018-03-17,740.0,Normal,1,12,On Progress,8,2,1,0.0,0.0,63,2018-03-13 00:00:00,2018-03-24
2018-03-13,1351,himself,2018-02-28,2018-03-12,1789.0,Critical,11,12,Completed,11,5,0,0.0,28.57142857142857,63,2018-02-28 00:00:00,2018-03-13
2018-03-13,1352,information,2018-03-13,2018-03-15,666.0,Normal,1,12,On Progress,3,2,1,0.0,14.285714285714285,63,2018-03-13 00:00:00,2018-03-15
2018-03-13,1406,matter,2018-03-11,2018-03-12,981.0,Critical,1,12,Delayed,2,3,2,0.0,16.666666666666664,63,2018-03-11 00:00:00,2018-03-14
2018-03-13,2124,help,2018-02-26,2018-03-15,2305.0,Critical,16,19,On Progress,18,4,0,0.0,25.0,127,2018-02-26 00:00:00,2018-03-15
2018-03-13,2184,hospital,2018-03-05,2018-03-19,1220.0,Critical,8,19,On Progress,15,6,0,0.0,25.0,127,2018-03-05 00:00:00,2018-03-23
2018-03-13,2999,catch,2018-02-28,2018-03-08,668.0,Critical,6,27,Delayed,7,1,3,0.0,33.33333333333333,31,2018-02-28 00:00:00,2018-03-14
2018-03-13,3053,rather,2018-03-09,2018-03-13,678.0,Normal,0,27,On Progress,3,1,5,0.0,0.0,31,2018-03-12 00:00:00,2018-03-20
2018-03-14,1162,spring,2018-03-07,2018-03-14,344.0,Normal,6,11,On Progress,8,1,6,0.0,12.5,127,2018-03-09 00:00:00,2018-03-16
2018-03-14,1215,particular,2018-03-11,2018-03-13,336.0,Normal,3,11,Completed,3,3,8,0.0,25.0,127,2018-03-11 00:00:00,2018-03-14
2018-03-14,1297,purpose,2018-03-07,2018-03-11,250.0,Critical,4,11,Delayed,5,2,6,0.0,12.5,127,2018-03-07 00:00:00,2018-03-15
2018-03-14,1299,crime,2018-03-09,2018-03-17,740.0,Normal,1,12,On Progress,8,2,1,0.0,0.0,63,2018-03-13 00:00:00,2018-03-24
2018-03-14,1352,information,2018-03-13,2018-03-15,666.0,Normal,2,12,On Progress,3,2,1,0.0,14.285714285714285,63,2018-03-13 00:00:00,2018-03-15
2018-03-14,1406,matter,2018-03-11,2018-03-12,981.0,Critical,2,12,Completed,2,3,2,0.0,16.666666666666664,63,2018-03-11 00:00:00,2018-03-14
2018-03-14,1407,music,2018-03-12,2018-03-20,344.0,Normal,1,12,On Progress,8,1,3,0.0,14.285714285714285,63,2018-03-14 00:00:00,2018-03-22
2018-03-14,2124,help,2018-02-26,2018-03-15,2305.0,Critical,17,19,On Progress,18,4,0,0.0,25.0,127,2018-02-26 00:00:00,2018-03-15
2018-03-14,2184,hospital,2018-03-05,2018-03-19,1220.0,Critical,9,19,On Progress,15,6,0,0.0,25.0,127,2018-03-05 00:00:00,2018-03-23
2018-03-14,2999,catch,2018-02-28,2018-03-08,668.0,Critical,7,27,Completed,7,1,3,0.0,33.33333333333333,31,2018-02-28 00:00:00,2018-03-14
2018-03-14,3000,central,2018-03-09,2018-03-20,347.0,Normal,1,27,On Progress,8,3,4,0.0,0.0,31,2018-03-14 00:00:00,2018-03-26
2018-03-14,3053,rather,2018-03-09,2018-03-13,678.0,Critical,0,27,Delayed,3,1,5,0.0,0.0,31,2018-03-12 00:00:00,2018-03-20
2018-03-15,1162,spring,2018-03-07,2018-03-14,344.0,Critical,7,11,Delayed,8,1,6,0.0,12.5,127,2018-03-09 00:00:00,2018-03-16
2018-03-15,1216,mouth,2018-03-15,2018-03-20,325.0,Normal,1,11,On Progress,6,3,9,0.0,37.5,127,2018-03-15 00:00:00,2018-03-20
2018-03-15,1297,purpose,2018-03-07,2018-03-11,250.0,Critical,5,11,Completed,5,2,6,0.0,12.5,127,2018-03-07 00:00:00,2018-03-15
2018-03-15,1299,crime,2018-03-09,2018-03-17,740.0,Normal,1,12,On Progress,8,2,1,0.0,0.0,63,2018-03-13 00:00:00,2018-03-24
2018-03-15,1352,information,2018-03-13,2018-03-15,666.0,Normal,3,12,Completed,3,2,1,0.0,14.285714285714285,63,2018-03-13 00:00:00,2018-03-15
2018-03-15,1353,official,2018-03-15,2018-03-19,287.0,Normal,0,12,On Progress,4,2,2,0.0,28.57142857142857,63,2018-03-15 00:00:00,2018-03-22
2018-03-15,1407,music,2018-03-12,2018-03-20,344.0,Normal,2,12,On Progress,8,1,3,0.0,14.285714285714285,63,2018-03-14 00:00:00,2018-03-22
2018-03-15,2124,help,2018-02-26,2018-03-15,2305.0,Critical,18,19,Completed,18,4,0,0.0,25.0,127,2018-02-26 00:00:00,2018-03-15
2018-03-15,2184,hospital,2018-03-05,2018-03-19,1220.0,Critical,10,19,On Progress,15,6,0,0.0,25.0,127,2018-03-05 00:00:00,2018-03-23
2018-03-15,3000,central,2018-03-09,2018-03-20,347.0,Normal,1,27,On Progress,8,3,4,0.0,0.0,31,2018-03-14 00:00:00,2018-03-26
2018-03-15,3053,rather,2018-03-09,2018-03-13,678.0,Critical,1,27,Delayed,3,1,5,0.0,0.0,31,2018-03-12 00:00:00,2018-03-20
2018-03-16,1162,spring,2018-03-07,2018-03-14,344.0,Critical,8,11,Completed,8,1,6,0.0,12.5,127,2018-03-09 00:00:00,2018-03-16
2018-03-16,1163,player,2018-03-15,2018-03-22,976.0,Normal,1,11,On Progress,8,2,7,0.0,37.5,127,2018-03-16 00:00:00,2018-03-23
2018-03-16,1216,mouth,2018-03-15,2018-03-20,325.0,Normal,2,11,On Progress,6,3,9,0.0,37.5,127,2018-03-15 00:00:00,2018-03-20
2018-03-16,1299,crime,2018-03-09,2018-03-17,740.0,Normal,2,12,On Progress,8,2,1,0.0,0.0,63,2018-03-13 00:00:00,2018-03-24
2018-03-16,1353,official,2018-03-15,2018-03-19,287.0,Normal,1,12,On Progress,4,2,2,0.0,28.57142857142857,63,2018-03-15 00:00:00,2018-03-22
2018-03-16,1407,music,2018-03-12,2018-03-20,344.0,Normal,3,12,On Progress,8,1,3,0.0,14.285714285714285,63,2018-03-14 00:00:00,2018-03-22
2018-03-16,2184,hospital,2018-03-05,2018-03-19,1220.0,Critical,10,19,On Progress,15,6,0,0.0,25.0,127,2018-03-05 00:00:00,2018-03-23
2018-03-16,3000,central,2018-03-09,2018-03-20,347.0,Normal,2,27,On Progress,8,3,4,0.0,0.0,31,2018-03-14 00:00:00,2018-03-26
2018-03-16,3053,rather,2018-03-09,2018-03-13,678.0,Critical,2,27,Delayed,3,1,5,0.0,0.0,31,2018-03-12 00:00:00,2018-03-20
2018-03-17,1163,player,2018-03-15,2018-03-22,976.0,Normal,2,11,On Progress,8,2,7,1.0,37.5,127,2018-03-16 00:00:00,2018-03-23
2018-03-17,1216,mouth,2018-03-15,2018-03-20,325.0,Normal,3,11,On Progress,6,3,9,1.0,37.5,127,2018-03-15 00:00:00,2018-03-20
2018-03-17,1299,crime,2018-03-09,2018-03-17,740.0,Normal,3,12,On Progress,8,2,1,1.0,0.0,63,2018-03-13 00:00:00,2018-03-24
2018-03-17,1353,official,2018-03-15,2018-03-19,287.0,Normal,1,12,On Progress,4,2,2,1.0,28.57142857142857,63,2018-03-15 00:00:00,2018-03-22
2018-03-17,1407,music,2018-03-12,2018-03-20,344.0,Normal,4,12,On Progress,8,1,3,1.0,14.285714285714285,63,2018-03-14 00:00:00,2018-03-22
2018-03-17,2125,later,2018-03-17,2018-03-20,920.0,Normal,1,19,On Progress,4,3,1,1.0,50.0,127,2018-03-17 00:00:00,2018-03-21
2018-03-17,2184,hospital,2018-03-05,2018-03-19,1220.0,Critical,10,19,On Progress,15,6,0,1.0,25.0,127,2018-03-05 00:00:00,2018-03-23
2018-03-17,3000,central,2018-03-09,2018-03-20,347.0,Normal,2,27,On Progress,8,3,4,1.0,0.0,31,2018-03-14 00:00:00,2018-03-26
