Date,ID,Name,StartDate,EndDate,Cost,Priority,Progress,ProjectID,Status,Duration,Trade,ActualStartDate,ActualEndDate
2024-03-29,95,government,2024-03-29,2024-04-01,513.0,Normal,1,5,On Progress,3,3,2024-03-29 00:00:00,2024-04-01
2024-03-29,104,respond,2024-03-21,2024-03-28,2625.0,Critical,7,5,Completed,7,5,2024-03-21 00:00:00,2024-03-29
2024-03-29,105,significant,2024-03-29,2024-04-02,547.0,Normal,1,5,On Progress,4,2,2024-03-29 00:00:00,2024-04-04
2024-03-29,108,produce,2024-03-25,2024-04-05,2327.0,Critical,4,6,On Progress,12,4,2024-03-25 00:00:00,2024-04-06
2024-03-29,124,send,2024-03-27,2024-04-05,2393.0,Critical,3,6,On Progress,10,4,2024-03-27 00:00:00,2024-04-05
2024-03-29,140,effect,2024-03-26,2024-04-05,1594.0,Critical,4,6,On Progress,11,3,2024-03-26 00:00:00,2024-04-07
2024-03-29,149,bill,2024-03-27,2024-03-29,536.0,Normal,1,7,On Progress,3,3,2024-03-28 00:00:00,2024-04-01
2024-03-29,163,drive,2024-03-28,2024-04-02,223.0,Normal,2,8,On Progress,4,1,2024-03-28 00:00:00,2024-04-02
2024-03-29,173,trial,2024-03-19,2024-04-02,1142.0,Critical,9,8,On Progress,11,4,2024-03-19 00:00:00,2024-04-02
2024-03-29,417,television,2024-03-25,2024-04-03,2866.0,Critical,4,17,On Progress,8,5,2024-03-25 00:00:00,2024-04-05
2024-03-29,435,increase,2024-03-27,2024-04-05,1205.0,Critical,3,17,On Progress,8,3,2024-03-27 00:00:00,2024-04-05
2024-03-29,477,clear,2024-03-28,2024-03-29,219.0,Normal,1,19,On Progress,2,2,2024-03-28 00:00:00,2024-03-30
2024-03-29,583,often,2024-03-18,2024-03-29,1442.0,Critical,11,22,On Progress,12,3,2024-03-18 00:00:00,2024-03-30
2024-03-29,604,surface,2024-03-29,2024-03-31,627.0,Normal,1,22,On Progress,3,1,2024-03-29 00:00:00,2024-03-31
2024-03-29,623,new,2024-03-20,2024-03-30,2461.0,Critical,10,22,On Progress,11,5,2024-03-20 00:00:00,2024-03-30
2024-03-29,854,important,2024-03-28,2024-03-29,523.0,Normal,2,29,Completed,2,2,2024-03-28 00:00:00,2024-03-29
2024-03-29,881,compare,2024-03-19,2024-03-30,2213.0,Critical,11,29,On Progress,12,5,2024-03-19 00:00:00,2024-03-30
2024-03-30,28,quality,2024-03-28,2024-03-30,361.0,Normal,2,2,On Progress,3,2,2024-03-29 00:00:00,2024-04-01
2024-03-30,42,democratic,2024-03-26,2024-03-28,383.0,Critical,3,2,Completed,3,1,2024-03-28 00:00:00,2024-03-30
2024-03-30,43,section,2024-03-29,2024-03-30,294.0,Normal,0,2,On Progress,2,1,2024-03-30 00:00:00,2024-04-03
2024-03-30,95,government,2024-03-29,2024-04-01,513.0,Normal,2,5,On Progress,3,3,2024-03-29 00:00:00,2024-04-01
2024-03-30,105,significant,2024-03-29,2024-04-02,547.0,Normal,1,5,On Progress,4,2,2024-03-29 00:00:00,2024-04-04
2024-03-30,108,produce,2024-03-25,2024-04-05,2327.0,Critical,5,6,On Progress,12,4,2024-03-25 00:00:00,2024-04-06
2024-03-30,124,send,2024-03-27,2024-04-05,2393.0,Critical,4,6,On Progress,10,4,2024-03-27 00:00:00,2024-04-05
2024-03-30,140,effect,2024-03-26,2024-04-05,1594.0,Critical,5,6,On Progress,11,3,2024-03-26 00:00:00,2024-04-07
2024-03-30,149,bill,2024-03-27,2024-03-29,536.0,Critical,2,7,Delayed,3,3,2024-03-28 00:00:00,2024-04-01
2024-03-30,477,clear,2024-03-28,2024-03-29,219.0,Normal,2,19,Completed,2,2,2024-03-28 00:00:00,2024-03-30
2024-03-30,583,often,2024-03-18,2024-03-29,1442.0,Critical,12,22,Completed,12,3,2024-03-18 00:00:00,2024-03-30
2024-03-30,584,base,2024-03-30,2024-03-31,862.0,Normal,0,22,On Progress,2,1,2024-03-30 00:00:00,2024-04-02
2024-03-30,604,surface,2024-03-29,2024-03-31,627.0,Normal,2,22,On Progress,3,1,2024-03-29 00:00:00,2024-03-31
2024-03-30,623,new,2024-03-20,2024-03-30,2461.0,Critical,11,22,Completed,11,5,2024-03-20 00:00:00,2024-03-30
2024-03-30,868,tree,2024-03-30,2024-04-01,757.0,Normal,1,29,On Progress,3,1,2024-03-30 00:00:00,2024-04-03
2024-03-30,881,compare,2024-03-19,2024-03-30,2213.0,Critical,12,29,Completed,12,5,2024-03-19 00:00:00,2024-03-30
2024-03-30,882,sign,2024-03-30,2024-03-31,956.0,Normal,1,29,On Progress,2,1,2024-03-30 00:00:00,2024-03-31
2024-03-31,108,produce,2024-03-25,2024-04-05,2327.0,Critical,6,6,On Progress,12,4,2024-03-25 00:00:00,2024-04-06
2024-03-31,124,send,2024-03-27,2024-04-05,2393.0,Critical,5,6,On Progress,10,4,2024-03-27 00:00:00,2024-04-05
2024-03-31,140,effect,2024-03-26,2024-04-05,1594.0,Critical,5,6,On Progress,11,3,2024-03-26 00:00:00,2024-04-07
2024-03-31,584,base,2024-03-30,2024-03-31,862.0,Normal,0,22,On Progress,2,1,2024-03-30 00:00:00,2024-04-02
2024-03-31,604,surface,2024-03-29,2024-03-31,627.0,Normal,3,22,Completed,3,1,2024-03-29 00:00:00,2024-03-31
2024-03-31,605,actually,2024-03-31,2024-04-01,222.0,Normal,1,22,On Progress,2,2,2024-03-31 00:00:00,2024-04-01
2024-03-31,855,might,2024-03-31,2024-04-01,905.0,Normal,1,29,On Progress,2,3,2024-03-31 00:00:00,2024-04-01
2024-03-31,868,tree,2024-03-30,2024-04-01,757.0,Normal,2,29,On Progress,3,1,2024-03-30 00:00:00,2024-04-03
2024-03-31,882,sign,2024-03-30,2024-03-31,956.0,Normal,2,29,Completed,2,1,2024-03-30 00:00:00,2024-03-31
2024-04-01,28,quality,2024-03-28,2024-03-30,361.0,Normal,3,2,Completed,3,2,2024-03-29 00:00:00,2024-04-01
2024-04-01,29,foot,2024-04-01,2024-04-02,662.0,Normal,0,2,On Progress,2,1,2024-04-01 00:00:00,2024-04-04
2024-04-01,43,section,2024-03-29,2024-03-30,294.0,Critical,1,2,Delayed,2,1,2024-03-30 00:00:00,2024-04-03
2024-04-01,95,government,2024-03-29,2024-04-01,513.0,Normal,3,5,Completed,3,3,2024-03-29 00:00:00,2024-04-01
2024-04-01,105,significant,2024-03-29,2024-04-02,547.0,Normal,2,5,On Progress,4,2,2024-03-29 00:00:00,2024-04-04
2024-04-01,108,produce,2024-03-25,2024-04-05,2327.0,Critical,7,6,On Progress,12,4,2024-03-25 00:00:00,2024-04-06
2024-04-01,124,send,2024-03-27,2024-04-05,2393.0,Critical,6,6,On Progress,10,4,2024-03-27 00:00:00,2024-04-05
2024-04-01,140,effect,2024-03-26,2024-04-05,1594.0,Critical,6,6,On Progress,11,3,2024-03-26 00:00:00,2024-04-07
2024-04-01,149,bill,2024-03-27,2024-03-29,536.0,Critical,3,7,Completed,3,3,2024-03-28 00:00:00,2024-04-01
2024-04-01,150,radio,2024-03-29,2024-04-02,547.0,Normal,1,7,On Progress,4,2,2024-04-01 00:00:00,2024-04-06
2024-04-01,163,drive,2024-03-28,2024-04-02,223.0,Normal,3,8,On Progress,4,1,2024-03-28 00:00:00,2024-04-02
2024-04-01,173,trial,2024-03-19,2024-04-02,1142.0,Critical,10,8,On Progress,11,4,2024-03-19 00:00:00,2024-04-02
2024-04-01,300,last,2024-04-01,2024-04-13,1755.0,Critical,1,13,On Progress,12,3,2024-04-01 00:00:00,2024-04-13
2024-04-01,392,religious,2024-04-01,2024-04-12,2941.0,Critical,1,16,On Progress,10,3,2024-04-01 00:00:00,2024-04-16
2024-04-01,417,television,2024-03-25,2024-04-03,2866.0,Critical,5,17,On Progress,8,5,2024-03-25 00:00:00,2024-04-05
2024-04-01,435,increase,2024-03-27,2024-04-05,1205.0,Critical,4,17,On Progress,8,3,2024-03-27 00:00:00,2024-04-05
2024-04-01,447,list,2024-04-01,2024-04-12,1554.0,Critical,1,18,On Progress,12,5,2024-04-01 00:00:00,2024-04-13
2024-04-01,478,along,2024-03-31,2024-04-03,914.0,Normal,1,19,On Progress,4,2,2024-04-01 00:00:00,2024-04-04
2024-04-01,584,base,2024-03-30,2024-03-31,862.0,Critical,1,22,Delayed,2,1,2024-03-30 00:00:00,2024-04-02
2024-04-01,605,actually,2024-03-31,2024-04-01,222.0,Normal,2,22,Completed,2,2,2024-03-31 00:00:00,2024-04-01
2024-04-01,624,data,2024-04-01,2024-04-02,449.0,Normal,1,22,On Progress,2,3,2024-04-01 00:00:00,2024-04-02
2024-04-01,855,might,2024-03-31,2024-04-01,905.0,Normal,2,29,Completed,2,3,2024-03-31 00:00:00,2024-04-01
2024-04-01,868,tree,2024-03-30,2024-04-01,757.0,Normal,2,29,On Progress,3,1,2024-03-30 00:00:00,2024-04-03
2024-04-01,883,land,2024-04-01,2024-04-02,636.0,Normal,0,29,On Progress,2,1,2024-04-01 00:00:00,2024-04-04
2024-04-02,29,foot,2024-04-01,2024-04-02,662.0,Normal,1,2,On Progress,2,1,2024-04-01 00:00:00,2024-04-04
2024-04-02,43,section,2024-03-29,2024-03-30,294.0,Critical,1,2,Delayed,2,1,2024-03-30 00:00:00,2024-04-03
2024-04-02,96,though,2024-04-02,2024-04-04,690.0,Normal,1,5,On Progress,3,1,2024-04-02 00:00:00,2024-04-08
2024-04-02,105,significant,2024-03-29,2024-04-02,547.0,Normal,3,5,On Progress,4,2,2024-03-29 00:00:00,2024-04-04
2024-04-02,108,produce,2024-03-25,2024-04-05,2327.0,Critical,8,6,On Progress,12,4,2024-03-25 00:00:00,2024-04-06
2024-04-02,124,send,2024-03-27,2024-04-05,2393.0,Critical,7,6,On Progress,10,4,2024-03-27 00:00:00,2024-04-05
2024-04-02,140,effect,2024-03-26,2024-04-05,1594.0,Critical,7,6,On Progress,11,3,2024-03-26 00:00:00,2024-04-07
2024-04-02,150,radio,2024-03-29,2024-04-02,547.0,Normal,1,7,On Progress,4,2,2024-04-01 00:00:00,2024-04-06
2024-04-02,163,drive,2024-03-28,2024-04-02,223.0,Normal,4,8,Completed,4,1,2024-03-28 00:00:00,2024-04-02
2024-04-02,173,trial,2024-03-19,2024-04-02,1142.0,Critical,11,8,Completed,11,4,2024-03-19 00:00:00,2024-04-02
2024-04-02,174,structure,2024-04-02,2024-04-05,838.0,Normal,0,8,On Progress,4,3,2024-04-02 00:00:00,2024-04-08
2024-04-02,300,last,2024-04-01,2024-04-13,1755.0,Critical,2,13,On Progress,12,3,2024-04-01 00:00:00,2024-04-13
2024-04-02,392,religious,2024-04-01,2024-04-12,2941.0,Critical,2,16,On Progress,10,3,2024-04-01 00:00:00,2024-04-16
2024-04-02,417,television,2024-03-25,2024-04-03,2866.0,Critical,5,17,On Progress,8,5,2024-03-25 00:00:00,2024-04-05
2024-04-02,435,increase,2024-03-27,2024-04-05,1205.0,Critical,5,17,On Progress,8,3,2024-03-27 00:00:00,2024-04-05
2024-04-02,447,list,2024-04-01,2024-04-12,1554.0,Critical,2,18,On Progress,12,5,2024-04-01 00:00:00,2024-04-13
2024-04-02,478,along,2024-03-31,2024-04-03,914.0,Normal,2,19,On Progress,4,2,2024-04-01 00:00:00,2024-04-04
2024-04-02,584,base,2024-03-30,2024-03-31,862.0,Critical,2,22,Completed,2,1,2024-03-30 00:00:00,2024-04-02
2024-04-02,585,budget,2024-04-01,2024-04-03,887.0,Normal,1,22,On Progress,3,1,2024-04-02 00:00:00,2024-04-05
2024-04-02,624,data,2024-04-01,2024-04-02,449.0,Normal,2,22,Completed,2,3,2024-04-01 00:00:00,2024-04-02
2024-04-02,868,tree,2024-03-30,2024-04-01,757.0,Critical,2,29,Delayed,3,1,2024-03-30 00:00:00,2024-04-03
2024-04-02,883,land,2024-04-01,2024-04-02,636.0,Normal,0,29,On Progress,2,1,2024-04-01 00:00:00,2024-04-04
2024-04-03,29,foot,2024-04-01,2024-04-02,662.0,Critical,1,2,Delayed,2,1,2024-04-01 00:00:00,2024-04-04
2024-04-03,43,section,2024-03-29,2024-03-30,294.0,Critical,2,2,Completed,2,1,2024-03-30 00:00:00,2024-04-03
2024-04-03,44,cold,2024-03-30,2024-04-01,544.0,Critical,1,2,Delayed,2,3,2024-04-03 00:00:00,2024-04-04
2024-04-03,96,though,2024-04-02,2024-04-04,690.0,Normal,1,5,On Progress,3,1,2024-04-02 00:00:00,2024-04-08
2024-04-03,105,significant,2024-03-29,2024-04-02,547.0,Critical,3,5,Delayed,4,2,2024-03-29 00:00:00,2024-04-04
2024-04-03,108,produce,2024-03-25,2024-04-05,2327.0,Critical,9,6,On Progress,12,4,2024-03-25 00:00:00,2024-04-06
2024-04-03,124,send,2024-03-27,2024-04-05,2393.0,Critical,8,6,On Progress,10,4,2024-03-27 00:00:00,2024-04-05
2024-04-03,140,effect,2024-03-26,2024-04-05,1594.0,Critical,8,6,On Progress,11,3,2024-03-26 00:00:00,2024-04-07
2024-04-03,150,radio,2024-03-29,2024-04-02,547.0,Critical,1,7,Delayed,4,2,2024-04-01 00:00:00,2024-04-06
2024-04-03,164,drop,2024-04-03,2024-04-08,633.0,Normal,1,8,On Progress,4,1,2024-04-03 00:00:00,2024-04-08
2024-04-03,174,structure,2024-04-02,2024-04-05,838.0,Normal,1,8,On Progress,4,3,2024-04-02 00:00:00,2024-04-08
2024-04-03,300,last,2024-04-01,2024-04-13,1755.0,Critical,3,13,On Progress,12,3,2024-04-01 00:00:00,2024-04-13
2024-04-03,392,religious,2024-04-01,2024-04-12,2941.0,Critical,3,16,On Progress,10,3,2024-04-01 00:00:00,2024-04-16
2024-04-03,407,operation,2024-04-03,2024-04-18,1885.0,Critical,1,16,On Progress,12,5,2024-04-03 00:00:00,2024-04-19
2024-04-03,417,television,2024-03-25,2024-04-03,2866.0,Critical,6,17,On Progress,8,5,2024-03-25 00:00:00,2024-04-05
2024-04-03,435,increase,2024-03-27,2024-04-05,1205.0,Critical,6,17,On Progress,8,3,2024-03-27 00:00:00,2024-04-05
2024-04-03,447,list,2024-04-01,2024-04-12,1554.0,Critical,3,18,On Progress,12,5,2024-04-01 00:00:00,2024-04-13
2024-04-03,464,suggest,2024-04-03,2024-04-09,2504.0,Critical,1,18,On Progress,7,3,2024-04-03 00:00:00,2024-04-09
2024-04-03,478,along,2024-03-31,2024-04-03,914.0,Normal,3,19,On Progress,4,2,2024-04-01 00:00:00,2024-04-04
2024-04-03,585,budget,2024-04-01,2024-04-03,887.0,Normal,2,22,On Progress,3,1,2024-04-02 00:00:00,2024-04-05
2024-04-03,606,here,2024-04-03,2024-04-05,363.0,Normal,1,22,On Progress,3,1,2024-04-03 00:00:00,2024-04-09
2024-04-03,856,international,2024-04-03,2024-04-06,229.0,Normal,1,29,On Progress,4,1,2024-04-03 00:00:00,2024-04-07
2024-04-03,868,tree,2024-03-30,2024-04-01,757.0,Critical,3,29,Completed,3,1,2024-03-30 00:00:00,2024-04-03
2024-04-03,869,national,2024-04-03,2024-04-06,930.0,Normal,1,29,On Progress,4,3,2024-04-03 00:00:00,2024-04-06
2024-04-03,883,land,2024-04-01,2024-04-02,636.0,Critical,1,29,Delayed,2,1,2024-04-01 00:00:00,2024-04-04
2024-04-04,29,foot,2024-04-01,2024-04-02,662.0,Critical,2,2,Completed,2,1,2024-04-01 00:00:00,2024-04-04
2024-04-04,30,time,2024-04-03,2024-04-04,658.0,Normal,1,2,On Progress,2,3,2024-04-04 00:00:00,2024-04-05
2024-04-04,44,cold,2024-03-30,2024-04-01,544.0,Critical,2,2,Completed,2,3,2024-04-03 00:00:00,2024-04-04
2024-04-04,45,affect,2024-04-01,2024-04-03,420.0,Critical,1,2,Delayed,3,3,2024-04-04 00:00:00,2024-04-06
2024-04-04,96,though,2024-04-02,2024-04-04,690.0,Normal,2,5,On Progress,3,1,2024-04-02 00:00:00,2024-04-08
2024-04-04,105,significant,2024-03-29,2024-04-02,547.0,Critical,4,5,Completed,4,2,2024-03-29 00:00:00,2024-04-04
2024-04-04,106,early,2024-04-03,2024-04-04,853.0,Normal,1,5,On Progress,2,3,2024-04-04 00:00:00,2024-04-05
2024-04-04,108,produce,2024-03-25,2024-04-05,2327.0,Critical,10,6,On Progress,12,4,2024-03-25 00:00:00,2024-04-06
2024-04-04,124,send,2024-03-27,2024-04-05,2393.0,Critical,9,6,On Progress,10,4,2024-03-27 00:00:00,2024-04-05
2024-04-04,140,effect,2024-03-26,2024-04-05,1594.0,Critical,8,6,On Progress,11,3,2024-03-26 00:00:00,2024-04-07
2024-04-04,150,radio,2024-03-29,2024-04-02,547.0,Critical,2,7,Delayed,4,2,2024-04-01 00:00:00,2024-04-06
2024-04-04,164,drop,2024-04-03,2024-04-08,633.0,Normal,2,8,On Progress,4,1,2024-04-03 00:00:00,2024-04-08
2024-04-04,174,structure,2024-04-02,2024-04-05,838.0,Normal,2,8,On Progress,4,3,2024-04-02 00:00:00,2024-04-08
2024-04-04,300,last,2024-04-01,2024-04-13,1755.0,Critical,4,13,On Progress,12,3,2024-04-01 00:00:00,2024-04-13
2024-04-04,307,decision,2024-04-04,2024-04-16,2035.0,Critical,1,13,On Progress,11,4,2024-04-04 00:00:00,2024-04-16
2024-04-04,392,religious,2024-04-01,2024-04-12,2941.0,Critical,4,16,On Progress,10,3,2024-04-01 00:00:00,2024-04-16
2024-04-04,407,operation,2024-04-03,2024-04-18,1885.0,Critical,2,16,On Progress,12,5,2024-04-03 00:00:00,2024-04-19
2024-04-04,417,television,2024-03-25,2024-04-03,2866.0,Critical,7,17,Delayed,8,5,2024-03-25 00:00:00,2024-04-05
2024-04-04,435,increase,2024-03-27,2024-04-05,1205.0,Critical,7,17,On Progress,8,3,2024-03-27 00:00:00,2024-04-05
2024-04-04,447,list,2024-04-01,2024-04-12,1554.0,Critical,4,18,On Progress,12,5,2024-04-01 00:00:00,2024-04-13
2024-04-04,464,suggest,2024-04-03,2024-04-09,2504.0,Critical,2,18,On Progress,7,3,2024-04-03 00:00:00,2024-04-09
2024-04-04,478,along,2024-03-31,2024-04-03,914.0,Normal,4,19,Completed,4,2,2024-04-01 00:00:00,2024-04-04
2024-04-04,479,land,2024-04-03,2024-04-05,714.0,Normal,1,19,On Progress,3,3,2024-04-04 00:00:00,2024-04-08
2024-04-04,585,budget,2024-04-01,2024-04-03,887.0,Critical,2,22,Delayed,3,1,2024-04-02 00:00:00,2024-04-05
2024-04-04,606,here,2024-04-03,2024-04-05,363.0,Normal,2,22,On Progress,3,1,2024-04-03 00:00:00,2024-04-09
2024-04-04,625,both,2024-04-04,2024-04-07,898.0,Normal,1,22,On Progress,4,2,2024-04-04 00:00:00,2024-04-07
2024-04-04,856,international,2024-04-03,2024-04-06,229.0,Normal,2,29,On Progress,4,1,2024-04-03 00:00:00,2024-04-07
2024-04-04,869,national,2024-04-03,2024-04-06,930.0,Normal,2,29,On Progress,4,3,2024-04-03 00:00:00,2024-04-06
2024-04-04,883,land,2024-04-01,2024-04-02,636.0,Critical,2,29,Completed,2,1,2024-04-01 00:00:00,2024-04-04
2024-04-04,884,number,2024-04-04,2024-04-05,891.0,Normal,1,29,On Progress,2,3,2024-04-04 00:00:00,2024-04-06
2024-04-05,30,time,2024-04-03,2024-04-04,658.0,Normal,2,2,Completed,2,3,2024-04-04 00:00:00,2024-04-05
2024-04-05,45,affect,2024-04-01,2024-04-03,420.0,Critical,2,2,Delayed,3,3,2024-04-04 00:00:00,2024-04-06
2024-04-05,96,though,2024-04-02,2024-04-04,690.0,Critical,2,5,Delayed,3,1,2024-04-02 00:00:00,2024-04-08
2024-04-05,106,early,2024-04-03,2024-04-04,853.0,Normal,2,5,Completed,2,3,2024-04-04 00:00:00,2024-04-05
2024-04-05,108,produce,2024-03-25,2024-04-05,2327.0,Critical,11,6,On Progress,12,4,2024-03-25 00:00:00,2024-04-06
2024-04-05,124,send,2024-03-27,2024-04-05,2393.0,Critical,10,6,Completed,10,4,2024-03-27 00:00:00,2024-04-05
2024-04-05,140,effect,2024-03-26,2024-04-05,1594.0,Critical,9,6,On Progress,11,3,2024-03-26 00:00:00,2024-04-07
2024-04-05,150,radio,2024-03-29,2024-04-02,547.0,Critical,3,7,Delayed,4,2,2024-04-01 00:00:00,2024-04-06
2024-04-05,164,drop,2024-04-03,2024-04-08,633.0,Normal,3,8,On Progress,4,1,2024-04-03 00:00:00,2024-04-08
2024-04-05,174,structure,2024-04-02,2024-04-05,838.0,Normal,3,8,On Progress,4,3,2024-04-02 00:00:00,2024-04-08
2024-04-05,300,last,2024-04-01,2024-04-13,1755.0,Critical,5,13,On Progress,12,3,2024-04-01 00:00:00,2024-04-13
2024-04-05,307,decision,2024-04-04,2024-04-16,2035.0,Critical,2,13,On Progress,11,4,2024-04-04 00:00:00,2024-04-16
2024-04-05,392,religious,2024-04-01,2024-04-12,2941.0,Critical,5,16,On Progress,10,3,2024-04-01 00:00:00,2024-04-16
2024-04-05,407,operation,2024-04-03,2024-04-18,1885.0,Critical,3,16,On Progress,12,5,2024-04-03 00:00:00,2024-04-19
2024-04-05,417,television,2024-03-25,2024-04-03,2866.0,Critical,8,17,Completed,8,5,2024-03-25 00:00:00,2024-04-05
2024-04-05,418,not,2024-04-03,2024-04-04,820.0,Critical,1,17,Delayed,2,3,2024-04-05 00:00:00,2024-04-08
2024-04-05,435,increase,2024-03-27,2024-04-05,1205.0,Critical,8,17,Completed,8,3,2024-03-27 00:00:00,2024-04-05
2024-04-05,447,list,2024-04-01,2024-04-12,1554.0,Critical,5,18,On Progress,12,5,2024-04-01 00:00:00,2024-04-13
2024-04-05,464,suggest,2024-04-03,2024-04-09,2504.0,Critical,3,18,On Progress,7,3,2024-04-03 00:00:00,2024-04-09
2024-04-05,479,land,2024-04-03,2024-04-05,714.0,Normal,1,19,On Progress,3,3,2024-04-04 00:00:00,2024-04-08
2024-04-05,585,budget,2024-04-01,2024-04-03,887.0,Critical,3,22,Completed,3,1,2024-04-02 00:00:00,2024-04-05
2024-04-05,586,term,2024-04-05,2024-04-07,465.0,Normal,1,22,On Progress,3,2,2024-04-05 00:00:00,2024-04-10
2024-04-05,606,here,2024-04-03,2024-04-05,363.0,Normal,2,22,On Progress,3,1,2024-04-03 00:00:00,2024-04-09
2024-04-05,625,both,2024-04-04,2024-04-07,898.0,Normal,2,22,On Progress,4,2,2024-04-04 00:00:00,2024-04-07
2024-04-05,856,international,2024-04-03,2024-04-06,229.0,Normal,3,29,On Progress,4,1,2024-04-03 00:00:00,2024-04-07
2024-04-05,869,national,2024-04-03,2024-04-06,930.0,Normal,3,29,On Progress,4,3,2024-04-03 00:00:00,2024-04-06
2024-04-05,884,number,2024-04-04,2024-04-05,891.0,Normal,1,29,On Progress,2,3,2024-04-04 00:00:00,2024-04-06
2024-04-06,31,down,2024-04-06,2024-04-09,886.0,Normal,1,2,On Progress,3,3,2024-04-06 00:00:00,2024-04-09
2024-04-06,45,affect,2024-04-01,2024-04-03,420.0,Critical,3,2,Completed,3,3,2024-04-04 00:00:00,2024-04-06
2024-04-06,46,run,2024-04-05,2024-04-08,201.0,Normal,1,2,On Progress,3,2,2024-04-06 00:00:00,2024-04-09
2024-04-06,96,though,2024-04-02,2024-04-04,690.0,Critical,2,5,Delayed,3,1,2024-04-02 00:00:00,2024-04-08
2024-04-06,107,television,2024-04-06,2024-04-09,367.0,Normal,1,5,On Progress,3,2,2024-04-06 00:00:00,2024-04-11
2024-04-06,108,produce,2024-03-25,2024-04-05,2327.0,Critical,12,6,Completed,12,4,2024-03-25 00:00:00,2024-04-06
2024-04-06,109,produce,2024-04-06,2024-04-08,941.0,Normal,1,6,On Progress,3,3,2024-04-06 00:00:00,2024-04-08
2024-04-06,140,effect,2024-03-26,2024-04-05,1594.0,Critical,10,6,Delayed,11,3,2024-03-26 00:00:00,2024-04-07
2024-04-06,150,radio,2024-03-29,2024-04-02,547.0,Critical,4,7,Completed,4,2,2024-04-01 00:00:00,2024-04-06
2024-04-06,151,two,2024-04-04,2024-04-05,721.0,Critical,1,7,Delayed,2,3,2024-04-06 00:00:00,2024-04-08
2024-04-06,300,last,2024-04-01,2024-04-13,1755.0,Critical,6,13,On Progress,12,3,2024-04-01 00:00:00,2024-04-13
2024-04-06,307,decision,2024-04-04,2024-04-16,2035.0,Critical,3,13,On Progress,11,4,2024-04-04 00:00:00,2024-04-16
2024-04-06,447,list,2024-04-01,2024-04-12,1554.0,Critical,6,18,On Progress,12,5,2024-04-01 00:00:00,2024-04-13
2024-04-06,464,suggest,2024-04-03,2024-04-09,2504.0,Critical,4,18,On Progress,7,3,2024-04-03 00:00:00,2024-04-09
2024-04-06,479,land,2024-04-03,2024-04-05,714.0,Critical,2,19,Delayed,3,3,2024-04-04 00:00:00,2024-04-08
2024-04-06,586,term,2024-04-05,2024-04-07,465.0,Normal,1,22,On Progress,3,2,2024-04-05 00:00:00,2024-04-10
2024-04-06,606,here,2024-04-03,2024-04-05,363.0,Critical,2,22,Delayed,3,1,2024-04-03 00:00:00,2024-04-09
2024-04-06,625,both,2024-04-04,2024-04-07,898.0,Normal,3,22,On Progress,4,2,2024-04-04 00:00:00,2024-04-07
2024-04-06,856,international,2024-04-03,2024-04-06,229.0,Normal,3,29,On Progress,4,1,2024-04-03 00:00:00,2024-04-07
2024-04-06,869,national,2024-04-03,2024-04-06,930.0,Normal,4,29,Completed,4,3,2024-04-03 00:00:00,2024-04-06
2024-04-06,870,find,2024-04-06,2024-04-09,902.0,Normal,1,29,On Progress,4,3,2024-04-06 00:00:00,2024-04-11
2024-04-06,884,number,2024-04-04,2024-04-05,891.0,Normal,2,29,Completed,2,3,2024-04-04 00:00:00,2024-04-06
2024-04-06,885,their,2024-04-05,2024-04-07,515.0,Normal,1,29,On Progress,3,3,2024-04-06 00:00:00,2024-04-08
2024-04-07,109,produce,2024-04-06,2024-04-08,941.0,Normal,2,6,On Progress,3,3,2024-04-06 00:00:00,2024-04-08
2024-04-07,125,common,2024-04-07,2024-04-09,760.0,Normal,0,6,On Progress,3,2,2024-04-07 00:00:00,2024-04-10
2024-04-07,140,effect,2024-03-26,2024-04-05,1594.0,Critical,11,6,Completed,11,3,2024-03-26 00:00:00,2024-04-07
2024-04-07,141,measure,2024-04-06,2024-04-07,908.0,Normal,1,6,On Progress,2,3,2024-04-07 00:00:00,2024-04-08
2024-04-07,447,list,2024-04-01,2024-04-12,1554.0,Critical,7,18,On Progress,12,5,2024-04-01 00:00:00,2024-04-13
2024-04-07,464,suggest,2024-04-03,2024-04-09,2504.0,Critical,5,18,On Progress,7,3,2024-04-03 00:00:00,2024-04-09
2024-04-07,586,term,2024-04-05,2024-04-07,465.0,Normal,1,22,On Progress,3,2,2024-04-05 00:00:00,2024-04-10
2024-04-07,606,here,2024-04-03,2024-04-05,363.0,Critical,2,22,Delayed,3,1,2024-04-03 00:00:00,2024-04-09
2024-04-07,625,both,2024-04-04,2024-04-07,898.0,Normal,4,22,Completed,4,2,2024-04-04 00:00:00,2024-04-07
2024-04-07,856,international,2024-04-03,2024-04-06,229.0,Normal,4,29,Completed,4,1,2024-04-03 00:00:00,2024-04-07
